,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
1222,1.0,6.4,1.05,2.9,1.1,3.5000000000000004,4.4,1.4,9.9142,3.17,5.5,10.7
1226,1.0,7.0,2.9,4.9,3.8,4.7,3.7,1.36,9.938,2.95,4.0,9.4
1227,1.0,8.0,2.2,4.2,14.6,4.3999999999999995,4.5,1.63,10.003,3.21,6.8999999999999995,8.6
1229,1.0,7.1,2.8000000000000003,4.4,1.8,3.2,3.2,1.07,9.907,3.25,4.8,12.2
1230,1.0,7.5,2.9,6.7,8.1,3.7000000000000006,5.3,1.66,9.966000000000001,2.9,4.1,8.9
1231,1.0,6.8,3.9000000000000004,3.4000000000000004,7.4,2.0,3.8,1.33,9.9212,3.18,4.4,12.0
1232,1.0,7.2,2.3000000000000003,3.9000000000000004,14.2,5.800000000000001,4.9,1.92,9.979,2.98,4.8,9.0
1235,1.0,6.9,2.8000000000000003,3.0,1.6,4.7,4.6,1.32,9.918,3.35,3.8,11.1
1251,1.0,6.9,2.2,3.7,15.0,5.3,5.9,1.78,9.991999999999999,3.37,8.2,9.5
1253,1.0,6.3,2.9,2.8000000000000003,4.7,5.8999999999999995,2.8,0.81,9.9036,3.24,5.6000000000000005,12.7
1254,1.0,6.0,2.8000000000000003,2.7,2.3,5.1,2.3,1.47,9.94,3.23,6.7,10.3
1256,1.0,6.4,3.1,2.8000000000000003,1.5,3.7000000000000006,1.2,1.19,9.919,3.32,5.1,10.4
1263,1.0,7.2,4.4,2.8000000000000003,3.4,4.8,2.2,1.12,9.9188,3.21,3.7,11.3
1264,1.0,7.0,3.0,5.1,13.6,5.0,4.0,1.68,9.976,3.07,5.2,9.6
1265,1.0,8.3,2.6,4.1,9.2,4.2,4.1,1.62,9.943999999999999,3.1,3.8,12.0
1267,1.0,6.4,3.3000000000000003,3.1,5.5,4.8,4.2,1.73,9.951,3.19,6.6000000000000005,9.3
1270,1.0,6.3,4.1,3.0,3.2,3.0,4.9,1.64,9.927,3.53,7.9,11.7
1281,1.0,5.7,1.7999999999999998,3.5999999999999996,1.2,4.6,0.9,0.71,9.9199,3.7,6.800000000000001,10.9
1287,1.0,7.3,1.3,2.7,4.6,8.0,3.4,1.72,9.938,3.23,3.9000000000000004,11.1
1288,1.0,6.1,3.5,2.4,2.3,3.4000000000000004,2.5,1.33,9.906,3.34,5.8999999999999995,12.0
1291,1.0,7.4,1.9,4.9,9.3,3.0,2.6,1.32,9.94,2.99,3.2,11.0
1292,1.0,7.4,1.9,3.0,12.8,5.3,4.85,2.29,9.986,3.14,4.9,9.1
1294,1.0,6.8,5.2,3.2,13.2,4.3999999999999995,5.4,2.21,9.972,3.27,5.0,9.6
1296,1.0,6.1,1.05,3.1,1.3,3.7000000000000006,5.5,1.45,9.911999999999999,3.41,4.1,11.1
1298,1.0,5.9,4.45,2.6,1.4,2.7,2.3,1.09,9.9148,3.3,3.5999999999999996,10.5
1312,1.0,6.5,3.4000000000000004,2.8000000000000003,1.8,4.1000000000000005,4.3,1.88,9.928,3.13,3.7,9.6
1317,1.0,7.7,3.4000000000000004,2.7,8.8,6.3,3.9,1.84,9.969,3.09,6.3,9.2
1321,1.0,7.3,2.6,3.3000000000000003,17.85,4.9,4.15,1.95,10.0,3.06,4.4,9.1
1322,1.0,8.1,2.6,3.3000000000000003,11.1,5.2,5.25,1.58,9.976,3.03,4.9,10.2
1329,1.0,6.1,3.5999999999999996,1.6,6.4,3.7000000000000006,3.6,1.98,9.943999999999999,3.17,6.2,9.9
1331,1.0,5.6,2.0,6.6000000000000005,10.2,4.3,7.8,1.75,9.945,2.98,4.3,10.4
1332,1.0,6.6,3.7,4.699999999999999,6.5,6.1,2.3,1.5,9.953999999999999,3.14,4.5,9.6
1334,1.0,6.9,4.4,4.2,8.5,4.8,1.0,1.47,9.974,3.32,4.6000000000000005,9.5
1336,1.0,7.4,1.6,3.0,13.7,5.6000000000000005,3.3,1.68,9.9825,2.9,4.4,8.7
1338,1.0,8.0,2.2,4.2,14.6,4.3999999999999995,4.5,1.63,10.003,3.21,6.8999999999999995,8.6
1345,1.0,8.6,1.7999999999999998,4.0,1.1,4.0,2.0,1.07,9.923,2.94,3.2,10.2
1352,1.0,4.4,5.4,0.8999999999999999,5.1,3.8,5.2,0.97,9.9022,3.41,4.0,12.2
1361,1.0,6.3,2.4,7.4,1.4,17.2,2.4,1.08,9.932,3.27,3.9000000000000004,9.9
1368,1.0,6.3,1.0,2.4,6.0,3.9,2.5,1.07,9.9511,3.59,4.9,10.5
1371,1.0,6.7,2.6,3.9000000000000004,6.4,17.1,6.4,2.0,9.956199999999999,3.19,3.8,9.4
1373,1.0,6.0,1.3,2.8000000000000003,5.7,3.8,5.6,1.895,9.948,3.59,4.3,10.6
1374,1.0,6.9,3.1,3.4000000000000004,7.4,5.8999999999999995,3.6,1.74,9.963,3.46,6.2,11.1
1376,1.0,6.4,3.0,3.0,2.25,3.8,0.8,2.1,9.937000000000001,3.2,6.2,9.9
1377,1.0,6.5,2.6,3.9000000000000004,1.4,2.0,1.2,0.66,9.908900000000001,3.25,7.5,11.3
1385,1.0,7.9,4.4,3.7,5.85,3.3000000000000003,2.7,0.93,9.92,3.16,5.4,12.6
1387,1.0,7.0,3.5,3.0,6.5,2.8000000000000003,2.7,0.87,9.936,3.4,4.2,11.4
1407,1.0,7.4,1.9,3.0,12.8,5.3,4.85,2.29,9.986,3.14,4.9,9.1
1409,1.0,5.6,2.1,2.4,4.4,2.7,3.7,1.5,9.91,3.3,3.1,11.5
1411,1.0,7.2,3.9000000000000004,6.3,11.0,4.3999999999999995,5.5,1.56,9.974,3.09,4.4,8.7
1414,1.0,5.6,1.2,3.3000000000000003,2.9,4.3999999999999995,2.1,0.73,9.8896,3.17,3.2,12.9
1416,1.0,7.1,2.5,2.5,1.6,4.6,5.0,1.81,9.925,3.2,4.2,11.0
1423,1.0,5.9,2.4,1.2,1.4,3.5000000000000004,6.0,2.47,9.9358,3.34,4.4,9.6
1429,1.0,7.7,1.6,4.1,1.7,4.8,6.0,1.73,9.932,3.24,6.6000000000000005,11.2
1450,1.0,7.4,2.5,2.8000000000000003,7.25,2.8000000000000003,1.4,0.78,9.9238,2.94,3.7,11.5
1454,1.0,7.4,3.0,2.2,1.4,4.6,1.6,1.35,9.928,3.08,7.7,10.4
1457,1.0,7.3,2.8000000000000003,5.4,12.9,4.9,6.2,1.625,9.984,3.06,4.5,9.1
1461,1.0,6.9,1.5,2.9,2.3,3.3000000000000003,1.4,0.82,9.9132,3.1,5.8,11.2
1462,1.0,7.3,8.149999999999999,0.8999999999999999,11.4,4.3999999999999995,4.5,2.04,9.9713,3.15,4.6000000000000005,9.0
1466,1.0,7.6,3.9000000000000004,3.2,3.6,3.5000000000000004,2.2,0.93,9.9144,3.08,6.0,12.5
1471,1.0,6.6,2.4,2.7,1.4,5.7,3.3,1.52,9.934,3.22,5.6000000000000005,9.5
1472,1.0,6.8,1.7999999999999998,2.8000000000000003,9.8,3.9,2.9,1.13,9.9406,3.11,4.5,10.9
1486,1.0,7.6,5.2,4.9,14.0,3.4000000000000004,3.7,1.56,9.958,3.14,3.8,11.8
1488,1.0,6.3,3.7,2.8000000000000003,6.3,3.4000000000000004,4.5,1.52,9.921,3.29,4.6000000000000005,11.6
1492,1.0,6.3,3.3000000000000003,2.7,1.2,4.6,3.4,1.75,9.934,3.37,5.4,9.4
1493,1.0,6.3,3.5999999999999996,2.8000000000000003,2.5,3.5000000000000004,1.8,0.73,9.886800000000001,3.1,4.699999999999999,12.8
1497,1.0,6.8,2.2,2.4,4.9,9.2,3.0,1.23,9.951,3.03,4.6000000000000005,8.6
1506,1.0,6.4,1.4000000000000001,3.1,1.2,3.4000000000000004,5.3,1.38,9.9084,3.38,3.5,11.5
1511,1.0,6.6,4.1,2.7,10.7,11.0,2.0,1.03,9.9672,3.08,4.1,9.0
1518,1.0,6.3,3.0,3.4000000000000004,1.6,4.9,1.4,1.32,9.94,3.3,4.9,9.5
1519,1.0,6.3,5.5,4.5,13.0,4.7,3.3,1.82,9.974,3.2,4.6000000000000005,9.2
1520,1.0,7.4,1.9,3.0,12.8,5.3,4.85,2.29,9.986,3.14,4.9,9.1
1523,1.0,7.0,1.5,2.8000000000000003,14.7,5.1,2.9,1.49,9.9792,2.96,3.9000000000000004,9.0
1527,1.0,7.1,2.6,3.4000000000000004,14.4,6.7,3.5,1.89,9.986,3.07,5.300000000000001,9.1
1528,1.0,6.8,1.7999999999999998,2.8000000000000003,1.1,2.7,3.2,1.12,9.908900000000001,3.15,4.5,11.0
1537,1.0,7.0,3.5,1.7000000000000002,1.1,4.9,0.7,1.19,9.9297,3.13,3.5999999999999996,9.7
1539,1.0,6.6,2.5,4.1,7.4,4.3,2.9,1.51,9.946,3.15,6.0,10.2
1559,1.0,7.6,1.4000000000000001,7.4,1.6,4.0,2.7,1.03,9.916,3.07,4.0,10.8
1568,1.0,6.3,2.0,5.8,1.4,20.4,1.5,0.97,9.931,3.16,4.3,10.0
1589,1.0,6.5,2.2,2.7,1.6,3.9,3.6,1.16,9.9178,3.38,5.699999999999999,11.0
1598,1.0,6.8,2.3000000000000003,3.0,1.7,4.3,1.9,0.95,9.9207,3.17,4.6000000000000005,10.7
1599,1.0,6.9,1.2,3.5999999999999996,2.2,3.7000000000000006,1.8,1.11,9.919,3.41,8.2,11.9
1601,1.0,8.9,3.0,3.5,4.6,3.2,3.2,1.48,9.9458,3.15,4.5,11.5
1602,1.0,7.0,2.2,2.6,9.2,2.7,3.7,1.22,9.9228,3.06,3.4000000000000004,12.5
1603,1.0,6.5,3.8,2.6,5.2,4.2,3.3,1.12,9.9067,3.06,5.0,12.3
1604,1.0,5.8,1.7000000000000002,3.4000000000000004,1.8,4.5,9.6,1.7,9.9035,3.38,9.0,11.8
1608,1.0,8.0,4.0,3.3000000000000003,7.7,3.4000000000000004,2.7,0.98,9.935,3.18,4.1,12.2
1636,1.0,7.0,2.4,3.5999999999999996,2.8,3.4000000000000004,2.2,1.12,9.9,3.19,3.8,12.6
1639,1.0,6.7,2.8000000000000003,2.8000000000000003,2.4,1.2,3.6,1.0,9.9064,3.26,3.9000000000000004,11.7
1643,1.0,7.3,3.4000000000000004,3.0,1.3,5.7,2.5,1.73,9.948,3.26,5.1,9.1
1645,1.0,7.4,1.6,2.7,15.5,5.0,2.5,1.35,9.984,2.9,4.3,8.7
1647,1.0,6.9,2.3000000000000003,3.8,8.3,4.7,4.7,1.62,9.953999999999999,3.34,5.2,10.5
1651,1.0,6.8,3.7,2.8000000000000003,1.9,2.4,6.4,1.06,9.8993,3.45,6.0,12.6
1654,1.0,6.5,3.0,2.7,4.0,3.8,3.7,0.97,9.9026,3.2,6.0,12.6
1655,1.0,6.7,2.2,3.7,1.6,2.8000000000000003,2.4,1.02,9.913,3.29,5.8999999999999995,11.6
1663,1.0,6.6,1.7000000000000002,3.8,1.5,3.2,2.8,1.12,9.914,3.25,5.5,11.4
1669,1.0,7.3,2.2,4.9,9.4,3.4000000000000004,2.9,1.34,9.939,2.99,3.2,11.0
1674,1.0,5.9,3.1,3.0,7.7,4.7,6.0,2.06,9.95,3.2,3.9000000000000004,9.6
1687,1.0,6.1,3.8,4.2,5.0,1.6,3.1,1.13,9.9007,3.15,3.1,12.4
1691,1.0,7.2,1.9,4.6000000000000005,3.8,4.1000000000000005,8.2,1.87,9.932,3.19,6.0,11.2
1692,1.0,6.1,1.7000000000000002,2.8000000000000003,2.5,2.8000000000000003,2.2,0.98,9.9072,3.16,3.7,11.1
1703,1.0,7.4,2.5,3.7,6.9,2.0,1.4,0.93,9.939,3.0,4.8,10.7
1709,1.0,6.2,1.6,5.4,1.4,12.6,3.7,1.1,9.932,3.23,3.7,8.9
1711,1.0,5.4,3.3000000000000003,3.1,4.0,3.0,2.7,1.08,9.9031,3.3,4.3,12.2
1716,1.0,6.5,1.7999999999999998,3.3000000000000003,1.4,2.9000000000000004,3.5,1.38,9.9114,3.36,6.0,11.5
1743,1.0,6.4,3.1,4.0,6.2,4.0,4.6,1.69,9.953,3.15,4.6000000000000005,9.3
1747,1.0,7.0,2.7,7.4,1.3,17.299999999999997,3.4,1.21,9.9334,3.04,4.6000000000000005,9.2
1751,1.0,7.4,1.7999999999999998,2.9,1.4,4.2,3.4,1.01,9.9384,3.54,6.0,10.5
1762,1.0,7.0,4.6000000000000005,3.9000000000000004,6.2,3.9,4.6,1.63,9.928,3.21,3.5,12.2
1772,1.0,7.3,3.3000000000000003,4.0,6.85,3.8,3.2,1.38,9.92,3.03,3.0,11.9
1773,1.0,5.3,4.0,2.5,3.9,3.1,4.5,1.3,9.9072,3.31,5.8,11.75
1774,1.0,6.3,2.7,3.8,0.9,5.1,0.7,1.4,9.926,3.45,5.0,10.5
1775,1.0,6.8,3.2,2.1,2.2,4.3999999999999995,1.5,0.68,9.932,3.17,3.9000000000000004,9.4
1793,1.0,8.1,3.0,4.9,12.3,4.9,5.0,1.44,9.971,3.09,5.699999999999999,10.2
1799,1.0,5.2,2.1,3.1,1.7,4.8,1.7,0.61,9.8953,3.24,3.7,12.0
1800,1.0,7.4,1.6,3.0,13.7,5.6000000000000005,3.3,1.68,9.9825,2.9,4.4,8.7
1803,1.0,7.0,1.7999999999999998,2.6,1.4,4.3999999999999995,4.6,0.89,9.9256,3.39,4.8,10.7
1807,1.0,5.2,1.55,3.3000000000000003,1.6,2.8000000000000003,1.3,0.59,9.8975,3.3,8.4,11.9
1811,1.0,7.6,3.1,2.4,1.8,3.7000000000000006,3.9,1.5,9.913,3.05,4.4,11.8
1813,1.0,6.8,3.4000000000000004,3.5999999999999996,8.9,2.9000000000000004,4.4,1.28,9.931799999999999,3.28,3.5,11.95
1816,1.0,7.7,4.4,2.4,11.2,3.1,4.1,1.67,9.948,3.12,4.3,11.3
1831,1.0,7.2,3.2,3.3000000000000003,1.4,2.9000000000000004,2.9,1.09,9.902,3.15,5.1,12.8
1842,1.0,6.4,2.3000000000000003,3.5,4.6,3.9,4.3,1.47,9.9216,3.18,4.0,11.0
1844,1.0,5.8,2.6,1.7999999999999998,1.2,3.1,4.0,1.14,9.908,3.42,4.0,11.0
1847,1.0,6.5,1.9,3.2,1.4,4.0,3.1,1.32,9.922,3.36,5.4,10.8
1848,1.0,6.6,2.6,2.1,2.9,2.6,4.8,1.26,9.908900000000001,3.22,3.8,11.3
1849,1.0,6.8,2.7,2.8000000000000003,13.3,7.6,5.0,1.63,9.979,3.03,3.8,8.6
1856,1.0,7.6,5.2,4.9,14.0,3.4000000000000004,3.7,1.56,9.958,3.14,3.8,11.8
1858,1.0,6.2,7.6,0.1,3.2,4.1000000000000005,1.8,1.2,9.9026,3.2,9.399999999999999,13.7
1860,1.0,8.7,3.0,3.4000000000000004,4.8,1.8000000000000003,2.3,1.27,9.9474,3.12,4.9,11.2
1872,1.0,6.8,2.4,4.0,1.8,4.7,3.4,1.05,9.9,3.13,4.9,12.8
1873,1.0,7.2,2.7,2.7,2.4,4.8,3.0,1.49,9.936,3.1,5.1,9.2
1874,1.0,5.8,1.9,4.9,4.9,4.0,4.4,1.18,9.935,3.34,3.8,9.5
1882,1.0,6.1,2.2,4.0,1.85,3.1,2.5,1.11,9.8966,3.03,3.0,11.8
1885,1.0,6.3,2.3000000000000003,2.1,5.1,3.5000000000000004,2.9,1.42,9.942,3.36,3.3000000000000003,10.1
1890,1.0,6.0,2.5,2.8000000000000003,2.2,2.6,5.4,1.26,9.898,3.43,6.5,12.9
1892,1.0,8.5,2.3000000000000003,2.8000000000000003,11.1,3.3000000000000003,3.0,0.97,9.9507,3.03,3.9000000000000004,10.5
1898,1.0,6.8,1.7999999999999998,3.0,12.8,6.2,1.9,1.71,9.9808,3.0,5.2,9.0
1900,1.0,6.8,2.6,4.8,6.2,4.9,5.5,1.82,9.9582,3.21,4.5,9.4
1904,1.0,8.2,4.2,2.9,4.1,3.0,3.1,1.0,9.911,3.0,3.2,12.8
1910,1.0,5.6,2.6,2.7,10.6,3.0,2.7,1.19,9.947000000000001,3.4,3.4000000000000004,10.7
1911,1.0,6.5,2.3000000000000003,3.9000000000000004,1.9,3.6000000000000005,4.1,0.98,9.9,3.19,4.3,11.9
1912,1.0,5.9,1.7999999999999998,2.8000000000000003,1.0,3.7000000000000006,2.4,0.88,9.9094,3.29,5.5,10.65
1913,1.0,7.8,2.8000000000000003,3.4000000000000004,1.6,2.8000000000000003,3.2,1.18,9.901,3.0,3.8,12.1
1914,1.0,8.5,2.3000000000000003,3.4000000000000004,1.3,3.5000000000000004,5.4,1.1,9.9176,3.07,5.5,11.0
1915,1.0,7.1,2.0,3.5999999999999996,11.6,4.2,4.5,1.24,9.97,2.92,5.8999999999999995,9.5
1916,1.0,6.8,3.9000000000000004,3.4000000000000004,7.4,2.0,3.8,1.33,9.9212,3.18,4.4,12.0
1917,1.0,7.3,2.3000000000000003,3.7,1.9,4.1000000000000005,5.1,1.65,9.908,3.26,4.0,12.2
1922,1.0,7.9,2.5,2.9,5.3,3.1,3.3,1.17,9.918,3.06,3.2,11.8
1923,1.0,7.0,2.9,4.9,3.8,4.7,3.7,1.36,9.938,2.95,4.0,9.4
1927,1.0,7.4,3.5,2.0,13.9,5.4,6.3,2.29,9.9888,3.11,5.0,8.9
1930,1.0,6.4,2.3000000000000003,3.0,7.1,3.7000000000000006,6.3,2.36,9.952,3.06,3.4000000000000004,9.2
1935,1.0,5.8,2.8000000000000003,2.8000000000000003,4.2,4.3999999999999995,5.2,1.58,9.92,3.35,4.4,10.7
1941,1.0,5.8,2.6,1.7999999999999998,1.2,3.1,4.0,1.14,9.908,3.42,4.0,11.0
1942,1.0,6.0,2.0,3.2,3.0,3.1,2.6,1.18,9.9134,3.38,6.800000000000001,11.2
1943,1.0,7.2,3.9000000000000004,6.3,11.0,4.3999999999999995,5.5,1.56,9.974,3.09,4.4,8.7
1952,1.0,6.2,2.8000000000000003,2.8000000000000003,4.3,2.6,2.2,1.05,9.89,2.98,6.4,13.1
1958,1.0,6.9,2.3000000000000003,3.4000000000000004,2.7,3.2,2.4,1.21,9.902,3.14,3.8,12.4
1973,1.0,6.1,2.8000000000000003,2.7,4.7,3.0,5.6,1.4,9.9042,3.16,4.2,12.5
1974,1.0,6.8,1.7999999999999998,3.0,12.8,6.2,1.9,1.71,9.9808,3.0,5.2,9.0
1975,1.0,7.4,2.2,2.7,1.6,5.7,4.5,0.98,9.9299,3.29,4.4,9.9
1977,1.0,6.7,1.7999999999999998,3.1,10.6,3.5000000000000004,4.2,1.43,9.9572,3.08,4.9,9.8
1980,1.0,6.3,3.4000000000000004,2.9,6.2,4.6,2.9,2.27,9.952,3.29,5.300000000000001,10.1
1982,1.0,7.3,3.0,3.4000000000000004,2.7,4.3999999999999995,3.4,1.08,9.910499999999999,3.36,5.300000000000001,12.8
2000,1.0,6.7,1.7999999999999998,2.8000000000000003,10.2,3.9,2.9,1.15,9.9469,3.11,4.5,10.9
2005,1.0,5.8,1.9,3.3000000000000003,4.2,3.8,4.9,1.33,9.9107,3.16,4.2,11.3
2006,1.0,7.4,1.55,3.4000000000000004,2.3,4.5,7.35,2.14,9.934,3.18,6.1,9.9
2008,1.0,6.9,3.3000000000000003,2.1,1.0,5.3,3.9,1.48,9.927,3.12,4.5,9.4
2010,1.0,7.4,1.9,4.9,9.3,3.0,2.6,1.32,9.94,2.99,3.2,11.0
2018,1.0,7.2,3.4000000000000004,2.0,5.8,6.2,5.2,2.03,9.9461,3.17,4.4,9.8
2021,1.0,5.3,2.6,2.3000000000000003,5.15,3.4000000000000004,4.8,1.6,9.952,3.82,5.1,10.5
2024,1.0,6.7,2.9,4.9,4.7,3.4000000000000004,3.5,1.56,9.945,3.13,4.5,9.9
2044,1.0,6.9,3.0,2.5,3.3,4.1000000000000005,2.6,1.24,9.9428,3.18,5.0,9.3
2055,1.0,7.0,1.5,2.8000000000000003,14.7,5.1,2.9,1.49,9.9792,2.96,3.9000000000000004,9.0
2066,1.0,6.4,3.0,5.1,5.5,4.8,6.2,1.72,9.942,3.08,4.5,9.1
2070,1.0,6.4,1.7000000000000002,2.7,1.5,3.7000000000000006,2.0,0.98,9.916,3.46,4.2,11.0
2072,1.0,7.2,3.5999999999999996,3.5999999999999996,5.7,3.8,2.6,0.98,9.914,2.93,5.8999999999999995,12.5
2073,1.0,5.2,3.0,3.4000000000000004,1.5,3.8,1.8,0.96,9.8942,3.56,4.8,13.0
2077,1.0,6.0,3.4000000000000004,6.6000000000000005,15.9,4.6,2.6,1.64,9.979,3.14,5.0,8.8
2078,1.0,3.9,2.25,4.0,4.2,3.0,2.9,1.18,9.89,3.57,3.5999999999999996,12.8
2089,1.0,8.7,2.3000000000000003,3.2,13.4,4.3999999999999995,3.5,1.69,9.9975,3.12,4.699999999999999,8.8
2090,1.0,7.9,2.2,3.8,8.0,4.3,4.6,1.52,9.934,3.12,3.2,11.5
2091,1.0,6.9,3.3000000000000003,2.6,5.0,2.7,4.6,1.43,9.924,3.25,4.3,11.2
2104,1.0,7.0,1.5,2.8000000000000003,14.7,5.1,2.9,1.49,9.9792,2.96,3.9000000000000004,9.0
2109,1.0,6.8,2.7,4.2,7.3,5.4,5.8,2.0,9.9556,3.12,4.9,9.4
2115,1.0,8.4,2.2,3.0,1.3,3.8,4.5,1.22,9.9178,3.13,5.4,10.8
2123,1.0,6.6,2.1,3.1,11.4,3.9,4.6,1.65,9.9795,3.41,4.4,9.8
2127,1.0,6.7,3.0,4.9,4.8,3.4000000000000004,3.6,1.58,9.945,3.12,4.5,9.9
2129,1.0,7.6,2.0,3.9000000000000004,2.6,4.3999999999999995,3.0,1.8,9.940999999999999,3.46,4.4,10.8
2131,1.0,6.6,2.3000000000000003,3.0,4.6,6.0,2.9,1.54,9.9142,3.23,4.9,12.2
2132,1.0,6.7,4.1,2.4,5.4,3.5000000000000004,3.3,1.15,9.901,3.12,4.4,12.8933333333
2138,1.0,7.1,2.1,3.1,3.8,2.1,4.0,1.42,9.9215,3.17,3.9000000000000004,10.8
2142,1.0,6.2,3.2,1.6,7.0,4.5,3.0,1.36,9.949,3.18,4.699999999999999,9.6
2148,1.0,6.3,4.1,3.0,3.2,3.0,4.9,1.64,9.927,3.53,7.9,11.7
2150,1.0,7.4,1.6,2.7,15.5,5.0,2.5,1.35,9.984,2.9,4.3,8.7
2157,1.0,6.6,2.5,2.9,1.1,6.800000000000001,3.9,1.24,9.914,3.34,5.8,11.0
2163,1.0,6.5,3.2,3.4000000000000004,5.7,4.3999999999999995,2.7,0.91,9.9184,3.28,6.0,12.0
2174,1.0,6.3,4.0,3.2,10.6,4.9,3.8,2.09,9.981,3.47,5.8999999999999995,9.3
2191,1.0,5.8,3.8,2.6,1.1,5.800000000000001,2.0,1.4,9.9271,3.27,4.3,9.7
2192,1.0,5.8,2.0,2.7,1.4,3.1,1.2,0.77,9.905000000000001,3.25,3.5999999999999996,10.9
2193,1.0,5.1,3.3000000000000003,2.2,1.6,2.7,1.8,0.89,9.892999999999999,3.51,3.8,12.5
2195,1.0,7.1,4.4,6.2,11.8,4.3999999999999995,5.2,1.52,9.975000000000001,3.12,4.6000000000000005,8.7
2201,1.0,6.4,2.5,3.7,4.5,3.9,4.1,1.47,9.921,3.18,4.0,11.1
2206,1.0,8.0,4.5,2.8000000000000003,10.8,5.1,2.5,1.57,9.957,3.06,4.699999999999999,11.4
2214,1.0,5.0,1.7000000000000002,5.6000000000000005,1.5,2.6,2.4,1.15,9.906,3.48,3.9000000000000004,10.8
2215,1.0,6.7,3.0,2.9,2.8,2.5,3.7,1.07,9.9159,3.31,6.3,11.3
2219,1.0,6.4,1.6,4.4,1.2,5.1,3.9,1.22,9.9058,3.11,7.5,11.3
2221,1.0,6.0,3.7,3.2,1.0,5.3,3.1,2.185,9.924,3.29,7.199999999999999,9.8
2225,1.0,6.6,3.9000000000000004,3.8,9.7,5.3,4.9,2.26,9.9787,3.3,5.699999999999999,9.4
2230,1.0,7.0,3.1,3.1,9.1,3.6000000000000005,4.5,1.4,9.9216,2.98,3.1,12.0
2233,1.0,6.7,2.4,3.9000000000000004,2.9,17.299999999999997,6.3,1.57,9.937000000000001,3.1,3.4000000000000004,9.4
2236,1.0,7.5,1.9,3.4000000000000004,2.6,3.7000000000000006,3.3,1.25,9.923,3.1,4.9,11.1
2237,1.0,8.3,2.3000000000000003,3.0,2.1,4.9,2.1,1.53,9.953,3.09,5.0,9.6
2242,1.0,5.4,5.8999999999999995,0.7000000000000001,7.0,4.5,3.6,1.47,9.943999999999999,3.34,5.699999999999999,9.7
2243,1.0,6.6,3.9000000000000004,3.9000000000000004,11.9,5.7,5.1,2.21,9.9851,3.26,5.1,8.9
2255,1.0,5.7,3.2,5.0,2.6,4.9,1.7,1.55,9.927,3.22,6.4,10.0
2257,1.0,6.8,2.3000000000000003,3.1,2.8,4.7,4.0,1.22,9.912600000000001,3.06,6.4,10.9
2262,1.0,6.4,6.800000000000001,2.6,3.4,6.9,2.5,1.46,9.9347,3.18,4.0,9.3
2269,1.0,6.5,2.9,5.300000000000001,1.7,4.0,4.1,1.92,9.922,3.26,5.8999999999999995,10.4
2274,1.0,7.7,2.7,3.4000000000000004,1.8,2.8000000000000003,2.6,1.68,9.911,2.99,4.8,12.1
2275,1.0,7.0,2.0,4.0,1.1,5.800000000000001,3.0,0.93,9.9322,3.03,3.8,9.2
2279,1.0,5.2,2.0,2.7,3.2,4.7,1.6,0.93,9.923499999999999,3.44,5.300000000000001,10.1
2283,1.0,5.1,1.4000000000000001,2.5,0.7,3.9,1.5,0.89,9.919,3.22,4.3,9.2
2287,1.0,6.7,3.9000000000000004,3.1,2.7,5.4,2.7,2.02,9.948,3.46,5.699999999999999,10.5
2288,1.0,5.6,2.1,4.0,1.3,4.1000000000000005,8.1,1.47,9.901,3.22,9.5,11.6
2298,1.0,6.6,4.0,3.2,1.7,3.5000000000000004,3.9,0.84,9.9096,3.59,4.8,12.7
2304,1.0,7.9,2.8000000000000003,4.1,4.9,5.800000000000001,3.1,1.53,9.966000000000001,3.27,5.1,9.7
2318,1.0,6.0,1.3,3.5999999999999996,1.6,5.2,2.3,0.72,9.8974,3.1,5.0,11.5
2319,1.0,8.8,3.3000000000000003,4.4,6.35,2.4,0.9,0.87,9.917,2.96,4.0,12.6
2320,1.0,6.6,2.5,3.0,1.6,4.6,3.2,1.34,9.93,3.42,5.1,10.1
2339,1.0,6.1,6.800000000000001,5.2,1.4,3.7000000000000006,3.2,1.23,9.9022,3.24,4.5,12.0
2366,1.0,8.6,1.7999999999999998,3.5999999999999996,1.8,4.0,2.4,1.87,9.956,3.25,5.5,9.5
2375,1.0,8.6,2.6500000000000004,3.5999999999999996,1.2,3.4000000000000004,1.5,0.8,9.913,2.95,3.5999999999999996,11.4
2376,1.0,6.7,3.0,2.9,2.8,2.5,3.7,1.07,9.9159,3.31,6.3,11.3
2389,1.0,7.2,2.7,2.7,2.4,4.8,3.0,1.49,9.936,3.1,5.1,9.2
2390,1.0,6.9,3.3000000000000003,2.1,1.0,5.3,3.9,1.48,9.927,3.12,4.5,9.4
2392,1.0,6.1,3.1,3.7,8.4,3.1,7.0,1.7,9.934,3.42,4.0,11.7
2396,1.0,7.3,3.3000000000000003,4.0,6.85,3.8,3.2,1.38,9.92,3.03,3.0,11.9
2406,1.0,9.2,2.5,3.4000000000000004,1.2,2.6,3.1,0.93,9.916,2.93,3.7,11.3
2407,1.0,6.0,2.0,3.3000000000000003,1.1,3.9,4.5,1.26,9.905100000000001,3.31,4.5,11.6
2416,1.0,7.3,1.7999999999999998,6.5,1.4,4.6,2.8,1.57,9.946,3.33,6.2,9.4
