,Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
1148,1.0,0.0,0.0,0.27,0.2,0.07,0.1,0.034,0.0245,0.035,5.050872913017367,5.0
1150,1.0,0.0,0.0,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,6.808732533680177,7.0
1152,1.0,0.0,0.0,0.325,0.225,0.075,0.139,0.0565,0.032,0.09,5.803817680500725,6.0
1158,1.0,0.0,1.0,0.52,0.4,0.125,0.5589999999999999,0.254,0.139,0.149,8.057967178052433,8.0
1159,1.0,0.0,1.0,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33,9.13368248795123,9.0
1162,1.0,0.0,1.0,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175,8.227136171252283,8.0
1166,1.0,0.0,0.0,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,6.9858213592393446,7.0
1174,1.0,1.0,0.0,0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36,10.142985874190579,10.0
1179,1.0,0.0,1.0,0.55,0.385,0.13,0.7275,0.343,0.1625,0.19,7.899129983886083,8.0
1183,1.0,0.0,1.0,0.575,0.45,0.135,0.9215,0.354,0.209,0.2365,9.390121110595874,9.0
1184,1.0,1.0,0.0,0.5,0.38,0.14,0.6355,0.277,0.14300000000000002,0.1785,8.076217944452699,8.0
1192,1.0,0.0,1.0,0.7,0.545,0.215,1.9125,0.8825,0.4385,0.506,9.949988340019978,10.0
1199,1.0,0.0,1.0,0.6,0.465,0.2,1.259,0.6405,0.1985,0.35700000000000004,8.91708936929066,9.0
1200,1.0,1.0,0.0,0.39,0.29,0.125,0.3055,0.121,0.08199999999999999,0.09,6.936572696522577,7.0
1205,1.0,0.0,1.0,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,7.724293194676887,8.0
1215,1.0,0.0,0.0,0.42,0.315,0.115,0.355,0.1895,0.065,0.087,6.183932098656729,6.0
1218,1.0,1.0,0.0,0.665,0.515,0.185,1.3405,0.5595,0.293,0.4375,10.992117407305559,11.0
1235,1.0,0.0,0.0,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,4.158125515272602,4.0
1239,1.0,0.0,1.0,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,10.014782652752679,10.0
1249,1.0,1.0,0.0,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,9.111773634117462,9.0
1253,1.0,1.0,0.0,0.62,0.475,0.16,1.1295,0.463,0.2685,0.33,9.874030334271803,10.0
1266,1.0,0.0,0.0,0.46,0.35,0.115,0.4155,0.18,0.098,0.1175,7.092181602067555,7.0
1267,1.0,1.0,0.0,0.53,0.425,0.13,0.7585,0.325,0.197,0.205,8.4175102981333,8.0
1277,1.0,0.0,1.0,0.6,0.47,0.165,1.0590000000000002,0.504,0.241,0.275,8.750359795302359,9.0
1280,1.0,0.0,0.0,0.385,0.265,0.08,0.251,0.124,0.037000000000000005,0.07,5.79993181860302,6.0
1281,1.0,0.0,0.0,0.375,0.275,0.09,0.238,0.1075,0.0545,0.07,5.982909052455737,6.0
1293,1.0,0.0,0.0,0.365,0.27,0.075,0.2215,0.095,0.0445,0.07,5.952669491605938,6.0
1300,1.0,0.0,0.0,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505,7.718356385574126,8.0
1307,1.0,1.0,0.0,0.615,0.515,0.135,1.1215,0.545,0.2305,0.29,8.865087743073536,9.0
1312,1.0,0.0,1.0,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,5.831394443288935,6.0
1313,1.0,0.0,1.0,0.57,0.445,0.14,1.0635,0.5265,0.2195,0.24,7.833218672134514,8.0
1314,1.0,0.0,1.0,0.62,0.5,0.2,1.221,0.4605,0.263,0.43,11.656989556309494,12.0
1317,1.0,1.0,0.0,0.735,0.6,0.22,2.555,1.1335,0.44,0.6,10.748650100275245,11.0
1330,1.0,1.0,0.0,0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,10.461900364110042,10.0
1353,1.0,0.0,0.0,0.51,0.405,0.135,0.769,0.3655,0.1585,0.18,7.273724156404856,7.0
1360,1.0,0.0,1.0,0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215,8.387181706333585,8.0
1361,1.0,0.0,0.0,0.475,0.38,0.12,0.441,0.1785,0.0885,0.1505,7.866638956169553,8.0
1363,1.0,0.0,1.0,0.6,0.45,0.145,0.877,0.4325,0.155,0.24,8.671822203778078,9.0
1366,1.0,0.0,1.0,0.615,0.47,0.15,1.0875,0.4975,0.28300000000000003,0.2685,8.679118185373449,9.0
1367,1.0,0.0,0.0,0.29,0.21,0.06,0.1045,0.0415,0.022,0.035,5.086998627984729,5.0
1369,1.0,1.0,0.0,0.58,0.5,0.165,0.925,0.37,0.185,0.3005,10.39202783977316,10.0
1371,1.0,1.0,0.0,0.645,0.51,0.19,1.3630000000000002,0.573,0.362,0.36,9.881397715827442,10.0
1373,1.0,1.0,0.0,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,10.64919366753784,11.0
1376,1.0,0.0,0.0,0.435,0.335,0.1,0.3245,0.135,0.0785,0.098,6.898557683359877,7.0
1381,1.0,0.0,0.0,0.53,0.4,0.145,0.555,0.1935,0.1305,0.195,8.827511138689815,9.0
1387,1.0,0.0,1.0,0.56,0.44,0.16,0.8645,0.3305,0.2075,0.26,9.663159945159085,10.0
1407,1.0,0.0,1.0,0.73,0.575,0.21,2.069,0.9285,0.409,0.643,11.639826949241428,11.0
1432,1.0,0.0,1.0,0.72,0.56,0.18,1.5865,0.691,0.375,0.4425,10.698946191542227,11.0
1433,1.0,1.0,0.0,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10.15821722984802,10.0
1439,1.0,0.0,0.0,0.55,0.425,0.15,0.7665,0.339,0.17600000000000002,0.21,8.154932706239578,8.0
1443,1.0,0.0,0.0,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,7.243084160943303,7.0
1454,1.0,0.0,1.0,0.65,0.515,0.175,1.466,0.677,0.3045,0.4,9.676949208148779,10.0
1455,1.0,0.0,1.0,0.58,0.47,0.165,0.927,0.3215,0.1985,0.315,10.873552307732325,11.0
1468,1.0,1.0,0.0,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,9.078541638912164,9.0
1474,1.0,0.0,1.0,0.575,0.445,0.16,0.8390000000000001,0.4005,0.198,0.239,8.681511368958265,9.0
1480,1.0,0.0,1.0,0.365,0.295,0.08,0.2555,0.097,0.043,0.1,7.077485298743732,7.0
1485,1.0,0.0,0.0,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054000000000000006,5.825004651292876,6.0
1489,1.0,0.0,0.0,0.585,0.47,0.17,0.985,0.3695,0.2395,0.315,9.890665808372827,10.0
1490,1.0,1.0,0.0,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9.292956450576249,9.0
1499,1.0,0.0,0.0,0.495,0.38,0.145,0.5,0.205,0.14800000000000002,0.1505,7.736325114965667,8.0
1509,1.0,0.0,0.0,0.465,0.355,0.11,0.474,0.23,0.1005,0.12,6.763859487582032,7.0
1513,1.0,0.0,1.0,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165,9.383424788075116,9.0
1517,1.0,0.0,1.0,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,8.38363509287471,8.0
1518,1.0,1.0,0.0,0.55,0.43,0.14,0.8105,0.368,0.161,0.275,9.021399131439217,9.0
1529,1.0,0.0,0.0,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,9.723919321568232,10.0
1531,1.0,0.0,0.0,0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025,4.814074929511907,5.0
1533,1.0,1.0,0.0,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,9.379324480798614,9.0
1537,1.0,0.0,0.0,0.4,0.295,0.095,0.252,0.1105,0.0575,0.066,6.234500666213872,6.0
1542,1.0,0.0,0.0,0.33,0.205,0.095,0.1595,0.077,0.032,0.0435,5.184645784907814,5.0
1543,1.0,0.0,0.0,0.37,0.275,0.14,0.2215,0.097,0.0455,0.0615,6.259314559247857,6.0
1544,1.0,1.0,0.0,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,8.069947033878229,8.0
1548,1.0,0.0,1.0,0.565,0.44,0.125,0.802,0.3595,0.1825,0.215,8.617840456028533,9.0
1552,1.0,0.0,1.0,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075,10.159400487339365,10.0
1553,1.0,0.0,0.0,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13,7.067895739071803,7.0
1555,1.0,1.0,0.0,0.595,0.495,0.185,1.285,0.416,0.224,0.485,12.776984488110902,13.0
1558,1.0,0.0,1.0,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3,8.654787218257034,9.0
1560,1.0,1.0,0.0,0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245,8.785894041810796,9.0
1565,1.0,0.0,1.0,0.67,0.535,0.19,1.669,0.7465,0.2935,0.508,10.92502056847301,11.0
1567,1.0,0.0,0.0,0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,6.197410611080682,6.0
1570,1.0,0.0,0.0,0.45,0.35,0.135,0.494,0.2205,0.0945,0.1405,7.197444056166138,7.0
1585,1.0,0.0,0.0,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,6.145951771995963,6.0
1587,1.0,0.0,0.0,0.485,0.38,0.125,0.5215,0.2215,0.118,0.16,7.684766234912571,8.0
1590,1.0,0.0,1.0,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,6.300038133698224,6.0
1603,1.0,0.0,0.0,0.55,0.425,0.15,0.639,0.269,0.1345,0.217,8.731611089189531,9.0
1606,1.0,1.0,0.0,0.615,0.495,0.155,1.0805,0.52,0.19,0.32,9.367159056892916,9.0
1609,1.0,0.0,0.0,0.325,0.27,0.1,0.185,0.08,0.0435,0.065,5.955109902668912,6.0
1616,1.0,0.0,1.0,0.65,0.51,0.16,1.3835,0.6385,0.2905,0.3665,9.462487822254934,9.0
1623,1.0,1.0,0.0,0.64,0.525,0.175,1.382,0.6459999999999999,0.3115,0.37,9.407388469910728,9.0
1625,1.0,0.0,0.0,0.285,0.22,0.065,0.096,0.0405,0.0205,0.03,5.125232602393983,5.0
1627,1.0,0.0,1.0,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9.246549483048106,9.0
1628,1.0,0.0,1.0,0.565,0.45,0.16,0.895,0.415,0.195,0.246,8.804549857542302,9.0
1639,1.0,0.0,1.0,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315,8.745582172779846,9.0
1642,1.0,0.0,0.0,0.305,0.22,0.07,0.141,0.062,0.031,0.037000000000000005,5.15202662404335,5.0
1655,1.0,0.0,0.0,0.61,0.465,0.15,0.9605,0.4495,0.1725,0.28600000000000003,8.795279070006686,9.0
1657,1.0,1.0,0.0,0.6,0.45,0.15,0.9625,0.4375,0.2225,0.2775,8.936546880480542,9.0
1661,1.0,0.0,1.0,0.61,0.485,0.17,1.281,0.597,0.3035,0.33,8.903503831681938,9.0
1663,1.0,0.0,1.0,0.625,0.49,0.175,1.3325,0.5705,0.271,0.405,10.318152858842778,10.0
1664,1.0,0.0,0.0,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,8.15198237209112,8.0
1677,1.0,1.0,0.0,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375,9.259495574734759,9.0
1679,1.0,0.0,0.0,0.2,0.145,0.05,0.036000000000000004,0.0125,0.008,0.011,4.1101077597586935,4.0
1680,1.0,0.0,0.0,0.57,0.44,0.15,0.755,0.3425,0.16,0.224,8.450936885534077,8.0
1684,1.0,0.0,1.0,0.68,0.545,0.185,1.672,0.7075,0.364,0.48,10.964383834276635,11.0
1686,1.0,1.0,0.0,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,9.773407194889895,10.0
1693,1.0,0.0,1.0,0.44,0.325,0.08,0.413,0.14400000000000002,0.1015,0.13,7.64765006691365,8.0
1694,1.0,0.0,1.0,0.65,0.51,0.19,1.5419999999999998,0.7155,0.3735,0.375,9.049512527152391,9.0
1711,1.0,0.0,0.0,0.415,0.315,0.09,0.3625,0.175,0.0835,0.093,6.211906766008009,6.0
1712,1.0,0.0,1.0,0.5,0.405,0.14,0.6155,0.241,0.1355,0.205,8.986759319842792,9.0
1713,1.0,0.0,1.0,0.485,0.39,0.12,0.599,0.251,0.1345,0.16899999999999998,8.209617475134127,8.0
1715,1.0,0.0,0.0,0.42,0.3,0.105,0.316,0.1255,0.07,0.1035,6.738367023638456,7.0
1716,1.0,1.0,0.0,0.595,0.455,0.16,1.04,0.452,0.2655,0.28800000000000003,9.056832656760013,9.0
1718,1.0,0.0,1.0,0.575,0.48,0.15,0.9465,0.4355,0.2605,0.2505,8.768653581200589,9.0
1727,1.0,0.0,0.0,0.665,0.5,0.17,1.2975,0.6035,0.29100000000000004,0.3595,8.996242676543021,9.0
1728,1.0,0.0,1.0,0.42,0.34,0.115,0.4215,0.175,0.093,0.135,7.63969656561777,8.0
1746,1.0,0.0,0.0,0.525,0.385,0.13,0.607,0.2355,0.125,0.195,8.32165796973224,8.0
1750,1.0,0.0,1.0,0.615,0.475,0.15,1.0375,0.476,0.2325,0.28300000000000003,9.117618833258879,9.0
1751,1.0,1.0,0.0,0.6,0.465,0.15,1.1025,0.5455,0.262,0.25,7.913413968960465,8.0
1754,1.0,0.0,0.0,0.48,0.335,0.125,0.524,0.246,0.1095,0.145,6.903579564466424,7.0
1755,1.0,0.0,1.0,0.67,0.525,0.18,1.4915,0.728,0.343,0.381,9.025368118033214,9.0
1763,1.0,0.0,0.0,0.38,0.29,0.1,0.237,0.108,0.0395,0.08199999999999999,6.337126477747597,6.0
1765,1.0,1.0,0.0,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,10.179847513550207,10.0
1769,1.0,0.0,1.0,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,8.928000155159754,9.0
1772,1.0,1.0,0.0,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,7.760038971931282,8.0
1776,1.0,0.0,0.0,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,7.80776416339552,8.0
1781,1.0,0.0,0.0,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,6.2436838083266055,6.0
1782,1.0,0.0,0.0,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,6.8336465465056975,7.0
1799,1.0,0.0,1.0,0.485,0.385,0.105,0.556,0.29600000000000004,0.104,0.133,7.196621895541462,7.0
1802,1.0,0.0,1.0,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,8.583544810932551,9.0
1806,1.0,0.0,1.0,0.585,0.455,0.14,0.97,0.462,0.185,0.295,8.999269598530011,9.0
1807,1.0,1.0,0.0,0.62,0.49,0.16,1.056,0.493,0.244,0.2725,8.964280797385435,9.0
1810,1.0,1.0,0.0,0.6,0.47,0.19,1.1345,0.4920000000000001,0.2595,0.3375,9.701892592626567,10.0
1811,1.0,0.0,0.0,0.415,0.32,0.115,0.3045,0.1215,0.0735,0.094,6.854214975925266,7.0
1827,1.0,1.0,0.0,0.595,0.495,0.235,1.366,0.5065,0.219,0.52,12.60197108805476,13.0
1832,1.0,1.0,0.0,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,8.126040454508768,8.0
1835,1.0,0.0,0.0,0.53,0.395,0.115,0.475,0.2025,0.101,0.14800000000000002,7.921727784200627,8.0
1843,1.0,0.0,0.0,0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635,5.947459770177233,6.0
1846,1.0,0.0,1.0,0.66,0.505,0.165,1.374,0.589,0.35100000000000003,0.345,9.601186742741948,10.0
1852,1.0,1.0,0.0,0.58,0.45,0.145,1.137,0.5585,0.22,0.29,8.185847953649935,8.0
1857,1.0,0.0,0.0,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4.192480545170878,4.0
1858,1.0,1.0,0.0,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10.059128266484295,10.0
1859,1.0,0.0,1.0,0.635,0.495,0.195,1.172,0.445,0.3115,0.3475,10.720642528461706,11.0
1863,1.0,1.0,0.0,0.695,0.535,0.2,1.5855,0.667,0.334,0.471,11.121830926978618,11.0
1868,1.0,1.0,0.0,0.655,0.515,0.18,1.412,0.6195,0.2485,0.4970000000000001,11.187876361628526,11.0
1870,1.0,1.0,0.0,0.58,0.45,0.195,0.8265,0.4035,0.173,0.225,8.741843380480937,9.0
1873,1.0,0.0,0.0,0.41,0.325,0.1,0.394,0.208,0.0655,0.106,6.24778833345136,6.0
1876,1.0,1.0,0.0,0.585,0.485,0.15,1.079,0.4145,0.2115,0.35600000000000004,10.631721051360469,11.0
1881,1.0,0.0,1.0,0.48,0.37,0.135,0.6315,0.3445,0.1015,0.161,7.176439182602075,7.0
1883,1.0,0.0,0.0,0.415,0.31,0.105,0.3595,0.16699999999999998,0.083,0.0915,6.322254581826452,6.0
1893,1.0,0.0,1.0,0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,10.887697417690488,11.0
1895,1.0,0.0,1.0,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,9.819103085559494,10.0
1898,1.0,0.0,0.0,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,8.10903652483238,8.0
1900,1.0,0.0,1.0,0.575,0.45,0.165,0.9655,0.498,0.19,0.23,8.025498512383065,8.0
1904,1.0,0.0,0.0,0.455,0.375,0.125,0.5329999999999999,0.233,0.106,0.185,7.715896305382435,8.0
1918,1.0,0.0,0.0,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,7.298801896691919,7.0
1925,1.0,0.0,1.0,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515,8.286414408994066,8.0
1926,1.0,0.0,0.0,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,7.699989037060088,8.0
1932,1.0,0.0,0.0,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113,7.050656411438763,7.0
1953,1.0,0.0,0.0,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,6.8779027969846736,7.0
1963,1.0,0.0,0.0,0.435,0.335,0.105,0.3535,0.156,0.05,0.1135,7.035549862381614,7.0
1966,1.0,1.0,0.0,0.625,0.495,0.165,1.262,0.507,0.318,0.39,10.392584208315927,10.0
1977,1.0,1.0,0.0,0.59,0.44,0.14,1.007,0.4775,0.2105,0.2925,8.636219182467688,9.0
1979,1.0,1.0,0.0,0.605,0.515,0.17,1.289,0.6,0.2945,0.3315,9.105918063500189,9.0
1985,1.0,0.0,0.0,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031,5.091250917070517,5.0
1988,1.0,0.0,0.0,0.54,0.425,0.135,0.6859999999999999,0.3475,0.1545,0.213,7.7474446623014614,8.0
1994,1.0,1.0,0.0,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,11.230179792013587,11.0
1996,1.0,0.0,1.0,0.72,0.6,0.235,2.2385,0.984,0.411,0.621,11.738895961280688,12.0
1997,1.0,1.0,0.0,0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295,8.874199990777571,9.0
2007,1.0,0.0,1.0,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955,8.021281453861537,8.0
2009,1.0,1.0,0.0,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37,8.852987987320738,9.0
2013,1.0,0.0,0.0,0.545,0.42,0.125,0.7170000000000001,0.358,0.112,0.22,7.892145372178552,8.0
2015,1.0,0.0,1.0,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,9.74188088766497,10.0
2018,1.0,1.0,0.0,0.65,0.49,0.155,1.122,0.545,0.228,0.3055,9.020711380336438,9.0
2026,1.0,0.0,0.0,0.45,0.335,0.11,0.4195,0.181,0.085,0.1345,7.1073853102479925,7.0
2029,1.0,1.0,0.0,0.58,0.45,0.15,0.92,0.393,0.212,0.2895,9.385297097010106,9.0
2032,1.0,1.0,0.0,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,8.39712766437332,8.0
2038,1.0,0.0,0.0,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775,6.129995496693049,6.0
2051,1.0,0.0,1.0,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,9.473071683065182,9.0
2053,1.0,0.0,1.0,0.405,0.31,0.1,0.385,0.173,0.0915,0.11,6.925427091200781,7.0
2057,1.0,0.0,0.0,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7.221308191906321,7.0
2058,1.0,0.0,0.0,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655,5.887719832054461,6.0
2063,1.0,0.0,0.0,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12,6.852445400905907,7.0
2073,1.0,0.0,1.0,0.685,0.535,0.175,1.432,0.637,0.247,0.46,11.06545530424463,11.0
2074,1.0,0.0,1.0,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,9.697897141812359,10.0
2080,1.0,1.0,0.0,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,9.752947029302035,10.0
2093,1.0,1.0,0.0,0.65,0.495,0.16,1.3105,0.5770000000000001,0.3315,0.355,9.440381444743787,9.0
2095,1.0,0.0,0.0,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,8.864074873892111,9.0
2100,1.0,0.0,0.0,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28,9.058772320274953,9.0
2102,1.0,1.0,0.0,0.665,0.515,0.18,1.389,0.5945,0.324,0.395,10.237737686565742,10.0
2108,1.0,0.0,1.0,0.51,0.41,0.145,0.7959999999999999,0.3865,0.1815,0.1955,7.776221015367828,8.0
2117,1.0,1.0,0.0,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,9.820612757176216,10.0
2119,1.0,0.0,0.0,0.475,0.365,0.14,0.4545,0.171,0.118,0.158,7.932455445226086,8.0
2120,1.0,0.0,0.0,0.52,0.4,0.14,0.622,0.278,0.1455,0.16899999999999998,7.72987781458999,8.0
2121,1.0,0.0,0.0,0.32,0.205,0.08,0.181,0.08800000000000001,0.034,0.0495,5.066075182564653,5.0
2129,1.0,0.0,1.0,0.64,0.485,0.16,1.006,0.456,0.2245,0.2835,9.494617359429716,9.0
2136,1.0,1.0,0.0,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,8.016990912653778,8.0
2145,1.0,0.0,1.0,0.515,0.435,0.145,0.8815,0.292,0.206,0.255,9.8758043356268,10.0
2148,1.0,0.0,1.0,0.51,0.41,0.155,1.2825,0.569,0.29100000000000004,0.3795,8.669496042431504,9.0
2152,1.0,0.0,1.0,0.335,0.235,0.085,0.1545,0.066,0.0345,0.045,6.030322466420063,6.0
2153,1.0,1.0,0.0,0.635,0.5,0.18,1.2565,0.539,0.292,0.35,9.903501111885431,10.0
2155,1.0,0.0,0.0,0.56,0.43,0.13,0.728,0.3355,0.1435,0.2175,8.215153779956687,8.0
2157,1.0,1.0,0.0,0.56,0.41,0.16,0.8215,0.342,0.184,0.253,9.056783616085688,9.0
2158,1.0,0.0,1.0,0.475,0.37,0.11,0.4895,0.2185,0.107,0.146,7.83231390201718,8.0
2162,1.0,0.0,1.0,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,9.87611098147499,10.0
2167,1.0,0.0,0.0,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,7.948625486572684,8.0
2179,1.0,1.0,0.0,0.595,0.46,0.16,0.921,0.4005,0.2025,0.2875,9.509777073148378,9.0
2185,1.0,0.0,1.0,0.47,0.375,0.13,0.523,0.214,0.132,0.145,8.037455487693043,8.0
2196,1.0,0.0,0.0,0.455,0.335,0.105,0.422,0.229,0.0865,0.1,6.228831556721461,6.0
2201,1.0,0.0,1.0,0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535,7.945066457908218,8.0
2203,1.0,1.0,0.0,0.525,0.41,0.115,0.7745,0.416,0.163,0.18,7.089006938186982,7.0
2207,1.0,0.0,0.0,0.54,0.41,0.135,0.7025,0.31,0.177,0.2,7.923395343160879,8.0
2226,1.0,0.0,1.0,0.675,0.515,0.15,1.3119999999999998,0.556,0.2845,0.4115,10.660621752337212,11.0
2233,1.0,0.0,0.0,0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055,5.934142402199949,6.0
2234,1.0,0.0,0.0,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113,6.803287738871311,7.0
2242,1.0,0.0,0.0,0.255,0.19,0.07,0.0815,0.028,0.016,0.031,4.915970766008037,5.0
2248,1.0,1.0,0.0,0.48,0.38,0.12,0.608,0.2705,0.1405,0.185,7.942400905235749,8.0
2250,1.0,0.0,0.0,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034,5.182862332453872,5.0
2258,1.0,0.0,0.0,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,7.762554193789728,8.0
2264,1.0,1.0,0.0,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925,9.003039430911441,9.0
2267,1.0,0.0,1.0,0.495,0.395,0.12,0.5529999999999999,0.224,0.1375,0.16699999999999998,8.402599120637706,8.0
2271,1.0,1.0,0.0,0.545,0.445,0.15,0.8,0.3535,0.163,0.207,8.718925264813784,9.0
2279,1.0,1.0,0.0,0.615,0.455,0.135,1.0590000000000002,0.4735,0.263,0.274,8.693016488937584,9.0
2280,1.0,0.0,0.0,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015,4.166135199276576,4.0
2282,1.0,1.0,0.0,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,7.819619384538301,8.0
2286,1.0,0.0,0.0,0.405,0.3,0.105,0.304,0.1455,0.061,0.0805,6.2410847295947995,6.0
2292,1.0,1.0,0.0,0.585,0.455,0.13,0.8755,0.411,0.2065,0.225,8.414078842386543,8.0
2298,1.0,0.0,1.0,0.67,0.51,0.2,1.5945,0.6705,0.3845,0.4505,10.517760582227698,10.0
2316,1.0,0.0,1.0,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335,9.766302926552829,10.0
2328,1.0,0.0,1.0,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.343,9.294933646389262,9.0
2341,1.0,0.0,0.0,0.485,0.345,0.16,0.8690000000000001,0.3085,0.185,0.319,8.973236976019116,9.0
2344,1.0,0.0,0.0,0.565,0.44,0.135,0.768,0.3305,0.1385,0.2475,8.837308764877026,9.0
2354,1.0,1.0,0.0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.34700000000000003,9.881505973440392,10.0
2360,1.0,0.0,1.0,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,8.630511843423884,9.0
2367,1.0,0.0,0.0,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03,4.877627382224577,5.0
2368,1.0,1.0,0.0,0.575,0.465,0.14,0.958,0.442,0.1815,0.2705,8.962308886489973,9.0
2376,1.0,0.0,1.0,0.55,0.45,0.15,1.0145,0.407,0.2015,0.2875,9.58558613527031,10.0
2381,1.0,0.0,0.0,0.37,0.29,0.08,0.2545,0.108,0.0565,0.07,6.090024113809588,6.0
2386,1.0,1.0,0.0,0.745,0.57,0.215,2.25,1.1565,0.446,0.5579999999999999,8.67612879904763,9.0
2387,1.0,0.0,0.0,0.375,0.275,0.1,0.2325,0.1165,0.042,0.065,5.915418745509594,6.0
2389,1.0,1.0,0.0,0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48,10.757673479598907,11.0
2391,1.0,1.0,0.0,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9.030992377078729,9.0
2393,1.0,0.0,0.0,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.16699999999999998,7.927493694135097,8.0
2398,1.0,0.0,0.0,0.595,0.43,0.165,0.9845,0.4525,0.207,0.2725,8.324776993280913,8.0
