,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
1583,1.0,0.54,0.405,0.125,0.8909999999999999,0.4815,0.1915,0.202
1585,1.0,0.725,0.565,0.21,2.1425,1.03,0.487,0.503
1587,1.0,0.555,0.435,0.165,0.97,0.336,0.2315,0.295
1591,1.0,0.55,0.425,0.15,0.8059999999999999,0.376,0.171,0.245
1592,1.0,0.44,0.345,0.12,0.487,0.1965,0.108,0.16
1595,1.0,0.505,0.41,0.135,0.657,0.29100000000000004,0.133,0.195
1597,1.0,0.33,0.26,0.08,0.2,0.0625,0.05,0.07
1603,1.0,0.37,0.29,0.115,0.25,0.111,0.057,0.075
1608,1.0,0.52,0.425,0.165,0.9885,0.396,0.225,0.32
1613,1.0,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225
1634,1.0,0.255,0.195,0.065,0.08,0.0315,0.018000000000000002,0.027000000000000003
1645,1.0,0.6,0.495,0.195,1.0575,0.384,0.19,0.375
1651,1.0,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865
1654,1.0,0.455,0.375,0.125,0.458,0.1985,0.111,0.12
1656,1.0,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26
1657,1.0,0.28,0.205,0.08,0.127,0.052000000000000005,0.039,0.042
1664,1.0,0.435,0.34,0.11,0.407,0.1685,0.073,0.13
1677,1.0,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32
1681,1.0,0.565,0.44,0.185,0.909,0.344,0.2325,0.255
1682,1.0,0.275,0.205,0.07,0.1055,0.495,0.019,0.0315
1690,1.0,0.17,0.125,0.055,0.0235,0.009000000000000001,0.0055,0.008
1695,1.0,0.46,0.35,0.12,0.4885,0.193,0.105,0.155
1699,1.0,0.605,0.49,0.18,1.227,0.48,0.287,0.35
1703,1.0,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511
1706,1.0,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275
1707,1.0,0.65,0.525,0.19,1.385,0.8875,0.3095,0.405
1714,1.0,0.505,0.41,0.15,0.6345,0.243,0.1335,0.215
1719,1.0,0.525,0.4,0.115,0.6295,0.2555,0.14400000000000002,0.18
1725,1.0,0.51,0.395,0.12,0.6175,0.262,0.122,0.193
1726,1.0,0.415,0.345,0.135,0.3865,0.128,0.07,0.14800000000000002
1733,1.0,0.29,0.225,0.08,0.1295,0.0535,0.026,0.045
1737,1.0,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17
1748,1.0,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375
1750,1.0,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205
1753,1.0,0.48,0.39,0.15,0.6275,0.276,0.134,0.185
1756,1.0,0.315,0.25,0.09,0.203,0.0615,0.037000000000000005,0.0795
1757,1.0,0.46,0.375,0.135,0.4935,0.18600000000000005,0.0845,0.17
1759,1.0,0.625,0.47,0.145,0.984,0.475,0.2,0.265
1761,1.0,0.7,0.535,0.175,1.773,0.6805,0.48,0.512
1763,1.0,0.515,0.4,0.17,0.7959999999999999,0.258,0.1755,0.28
1767,1.0,0.505,0.38,0.145,0.6509999999999999,0.2935,0.19,0.17
1768,1.0,0.395,0.3,0.105,0.3375,0.1435,0.0755,0.098
1770,1.0,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085
1783,1.0,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34
1785,1.0,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19
1787,1.0,0.46,0.38,0.13,0.639,0.3,0.1525,0.16
1797,1.0,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332
1799,1.0,0.55,0.43,0.145,0.7895,0.3745,0.171,0.223
1804,1.0,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18
1806,1.0,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17
1809,1.0,0.645,0.52,0.21,1.5535,0.616,0.3655,0.474
1817,1.0,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445
1820,1.0,0.595,0.48,0.2,0.975,0.358,0.2035,0.34
1821,1.0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875
1835,1.0,0.56,0.445,0.195,0.981,0.305,0.2245,0.335
1840,1.0,0.415,0.325,0.105,0.38,0.1595,0.0785,0.12
1852,1.0,0.41,0.305,0.1,0.363,0.1735,0.065,0.11
1854,1.0,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049
1860,1.0,0.675,0.535,0.16,1.41,0.5920000000000001,0.3175,0.42
1864,1.0,0.4,0.31,0.115,0.3465,0.1475,0.0695,0.115
1873,1.0,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39
1877,1.0,0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19
1882,1.0,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103
1883,1.0,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165
1891,1.0,0.515,0.4,0.125,0.955,0.341,0.2535,0.26
1895,1.0,0.395,0.28,0.08,0.266,0.0995,0.066,0.09
1896,1.0,0.7,0.58,0.205,2.13,0.7415,0.49,0.58
1898,1.0,0.445,0.345,0.09,0.3795,0.14300000000000002,0.07400000000000001,0.125
1902,1.0,0.725,0.505,0.185,1.978,1.026,0.4255,0.4505
1903,1.0,0.48,0.375,0.12,0.5895,0.2535,0.128,0.172
1904,1.0,0.645,0.5,0.19,1.229,0.524,0.278,0.395
1906,1.0,0.435,0.32,0.12,0.3785,0.152,0.0915,0.125
1907,1.0,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28
1909,1.0,0.425,0.325,0.135,0.382,0.1465,0.079,0.14
1911,1.0,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1
1915,1.0,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275
1923,1.0,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835
1926,1.0,0.475,0.375,0.15,0.5589999999999999,0.1955,0.1215,0.1945
1930,1.0,0.55,0.42,0.115,0.6679999999999999,0.2925,0.13699999999999998,0.209
1934,1.0,0.385,0.305,0.095,0.252,0.0915,0.055,0.09
1935,1.0,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235
1939,1.0,0.585,0.405,0.15,1.2565,0.435,0.202,0.325
1946,1.0,0.295,0.23,0.085,0.125,0.042,0.0285,0.043
1959,1.0,0.54,0.435,0.145,0.97,0.4285,0.22,0.264
1962,1.0,0.505,0.38,0.13,0.6559999999999999,0.227,0.1785,0.22
1965,1.0,0.525,0.38,0.14,0.6065,0.194,0.1475,0.21
1984,1.0,0.68,0.55,0.175,1.798,0.815,0.3925,0.455
1987,1.0,0.515,0.415,0.13,0.764,0.276,0.196,0.25
1991,1.0,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355
2000,1.0,0.46,0.35,0.12,0.515,0.224,0.108,0.1565
2001,1.0,0.41,0.325,0.105,0.3635,0.159,0.077,0.12
2008,1.0,0.44,0.34,0.1,0.451,0.188,0.087,0.13
2017,1.0,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385
2023,1.0,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125
2029,1.0,0.465,0.35,0.13,0.494,0.1945,0.103,0.155
2031,1.0,0.635,0.5,0.18,1.319,0.5485,0.292,0.49
2042,1.0,0.345,0.255,0.08,0.16899999999999998,0.06,0.0425,0.054000000000000006
2043,1.0,0.69,0.53,0.21,1.5830000000000002,0.7355,0.405,0.3865
2056,1.0,0.45,0.335,0.125,0.349,0.119,0.1055,0.115
2061,1.0,0.595,0.475,0.17,1.247,0.48,0.225,0.425
2066,1.0,0.625,0.46,0.16,1.2395,0.55,0.273,0.38
2068,1.0,0.28,0.2,0.065,0.0895,0.036000000000000004,0.0185,0.03
2069,1.0,0.58,0.42,0.16,0.728,0.2725,0.19,0.19
2082,1.0,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21
2083,1.0,0.64,0.485,0.145,1.1335,0.5525,0.2505,0.3015
2087,1.0,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461
2090,1.0,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285
2093,1.0,0.355,0.28,0.095,0.2455,0.0955,0.062,0.075
2095,1.0,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275
2110,1.0,0.45,0.36,0.11,0.447,0.203,0.08199999999999999,0.13
2112,1.0,0.65,0.5,0.17,1.4045,0.6940000000000001,0.318,0.3235
2116,1.0,0.415,0.325,0.115,0.3285,0.1405,0.051,0.106
2117,1.0,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215
2131,1.0,0.575,0.44,0.16,0.9615,0.483,0.166,0.275
2140,1.0,0.58,0.44,0.125,0.7855,0.363,0.1955,0.195
2141,1.0,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105
2143,1.0,0.47,0.4,0.16,0.51,0.1615,0.073,0.198
2144,1.0,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105
2145,1.0,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255
2147,1.0,0.49,0.39,0.135,0.5920000000000001,0.242,0.096,0.1835
2148,1.0,0.585,0.455,0.155,1.133,0.5515,0.223,0.305
2157,1.0,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147
2161,1.0,0.655,0.525,0.18,1.402,0.624,0.2935,0.365
2164,1.0,0.63,0.515,0.16,1.016,0.4215,0.244,0.355
2171,1.0,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24
2178,1.0,0.64,0.54,0.175,1.571,0.627,0.271,0.475
2180,1.0,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28
2186,1.0,0.605,0.485,0.175,1.145,0.4325,0.27,0.405
2187,1.0,0.675,0.55,0.19,1.551,0.7105,0.3685,0.412
2188,1.0,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1
2190,1.0,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455
2191,1.0,0.52,0.385,0.115,0.669,0.2385,0.172,0.205
2199,1.0,0.655,0.525,0.185,1.259,0.487,0.2215,0.445
2201,1.0,0.59,0.5,0.2,1.187,0.412,0.2705,0.37
2204,1.0,0.37,0.28,0.09,0.233,0.0905,0.0545,0.07
2207,1.0,0.695,0.55,0.205,2.173,1.133,0.4665,0.496
2209,1.0,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085
2214,1.0,0.685,0.545,0.18,1.768,0.7495,0.392,0.485
2216,1.0,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36
2217,1.0,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22
2229,1.0,0.475,0.365,0.14,0.6175,0.202,0.1445,0.19
2236,1.0,0.595,0.465,0.14,1.113,0.5175,0.244,0.305
2237,1.0,0.6,0.47,0.2,1.031,0.392,0.2035,0.29
2238,1.0,0.525,0.415,0.16,0.6445,0.26,0.1575,0.22
2240,1.0,0.485,0.38,0.14,0.6729999999999999,0.2175,0.13,0.195
2244,1.0,0.43,0.34,0.0,0.428,0.2065,0.086,0.115
2247,1.0,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081
2248,1.0,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05
2252,1.0,0.57,0.465,0.18,0.9995,0.405,0.277,0.295
2255,1.0,0.74,0.605,0.2,2.4925,1.1455,0.575,0.5235
2259,1.0,0.73,0.575,0.185,1.8795,0.931,0.38,0.4825
2269,1.0,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605
2273,1.0,0.61,0.48,0.14,1.0625,0.516,0.225,0.2915
2281,1.0,0.635,0.495,0.175,1.211,0.7070000000000001,0.2725,0.32299999999999995
2284,1.0,0.35,0.255,0.08,0.1915,0.08,0.0385,0.063
2289,1.0,0.64,0.52,0.2,1.4069999999999998,0.5660000000000001,0.304,0.455
2293,1.0,0.665,0.535,0.19,1.496,0.5775,0.2815,0.475
2300,1.0,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22
2308,1.0,0.575,0.45,0.15,0.858,0.449,0.166,0.215
2312,1.0,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15
2317,1.0,0.58,0.455,0.16,0.9215,0.312,0.196,0.3
2329,1.0,0.5,0.405,0.14,0.6735,0.265,0.124,0.25
2335,1.0,0.525,0.4,0.125,0.6965,0.369,0.1385,0.16399999999999998
2337,1.0,0.265,0.195,0.055,0.084,0.0365,0.0175,0.025
2338,1.0,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085
2346,1.0,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155
2347,1.0,0.67,0.52,0.165,1.39,0.711,0.2865,0.3
2352,1.0,0.62,0.47,0.2,1.2255,0.381,0.27,0.435
2361,1.0,0.55,0.44,0.16,0.991,0.348,0.168,0.375
2364,1.0,0.635,0.505,0.17,1.415,0.605,0.297,0.365
2369,1.0,0.595,0.45,0.15,1.114,0.5865,0.2205,0.25
2370,1.0,0.605,0.47,0.16,1.0835,0.5405,0.2215,0.275
2371,1.0,0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005
2378,1.0,0.675,0.51,0.17,1.527,0.809,0.318,0.341
2384,1.0,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625
2389,1.0,0.425,0.345,0.125,0.425,0.16,0.0795,0.154
2390,1.0,0.635,0.5,0.165,1.273,0.6535,0.213,0.365
2395,1.0,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23
2397,1.0,0.53,0.43,0.17,0.775,0.35,0.152,0.235
2402,1.0,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515
2406,1.0,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175
2410,1.0,0.495,0.375,0.15,0.597,0.2615,0.135,0.17800000000000002
2412,1.0,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028
2415,1.0,0.535,0.41,0.155,0.6315,0.2745,0.1415,0.1815
2420,1.0,0.295,0.225,0.09,0.1385,0.048,0.046,0.05
2421,1.0,0.47,0.37,0.135,0.547,0.222,0.1325,0.17
2424,1.0,0.575,0.485,0.165,1.0405,0.419,0.264,0.3
2426,1.0,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305
2429,1.0,0.38,0.285,0.1,0.2665,0.115,0.061,0.075
2431,1.0,0.765,0.585,0.18,2.398,1.128,0.512,0.5335
2434,1.0,0.535,0.42,0.13,0.8055,0.301,0.181,0.28
2437,1.0,0.575,0.46,0.185,1.094,0.4485,0.217,0.345
2438,1.0,0.595,0.48,0.165,1.262,0.4835,0.28300000000000003,0.41
2445,1.0,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3
2446,1.0,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515
2456,1.0,0.455,0.36,0.11,0.4385,0.206,0.098,0.125
2461,1.0,0.655,0.515,0.145,1.25,0.5265,0.28300000000000003,0.315
2465,1.0,0.53,0.42,0.13,1.001,0.34,0.226,0.265
2471,1.0,0.485,0.385,0.125,0.4775,0.2,0.0785,0.17
2474,1.0,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206
2477,1.0,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18
2478,1.0,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116
2480,1.0,0.275,0.2,0.065,0.1165,0.0565,0.013,0.035
2481,1.0,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47
2484,1.0,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12
2488,1.0,0.64,0.565,0.23,1.521,0.644,0.3720000000000001,0.406
2489,1.0,0.65,0.52,0.19,1.3445,0.519,0.306,0.4465
2491,1.0,0.61,0.475,0.15,1.142,0.62,0.237,0.245
2493,1.0,0.36,0.27,0.09,0.232,0.12,0.0435,0.056
2497,1.0,0.63,0.515,0.165,1.352,0.488,0.349,0.45
2498,1.0,0.45,0.32,0.1,0.381,0.1705,0.075,0.115
2501,1.0,0.55,0.46,0.13,0.7085,0.305,0.1455,0.205
2502,1.0,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18
2503,1.0,0.565,0.43,0.15,0.831,0.4245,0.1735,0.219
2504,1.0,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33
2512,1.0,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41
2520,1.0,0.655,0.52,0.18,1.492,0.7185,0.36,0.355
2525,1.0,0.5,0.385,0.145,0.7615,0.246,0.195,0.204
2526,1.0,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305
2529,1.0,0.6,0.495,0.165,1.2415,0.485,0.2775,0.34
2535,1.0,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295
2545,1.0,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27
2551,1.0,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054000000000000006
2552,1.0,0.545,0.41,0.145,0.873,0.3035,0.196,0.31
2553,1.0,0.415,0.305,0.105,0.3605,0.12,0.08199999999999999,0.1
2559,1.0,0.635,0.515,0.17,1.275,0.509,0.28600000000000003,0.34
2560,1.0,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095
2562,1.0,0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335
2563,1.0,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175
2564,1.0,0.775,0.63,0.25,2.7795,1.3485,0.76,0.578
2568,1.0,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085
2581,1.0,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08
2582,1.0,0.62,0.515,0.155,1.3255,0.6685,0.2605,0.335
2586,1.0,0.53,0.415,0.16,0.7829999999999999,0.2935,0.158,0.245
2599,1.0,0.46,0.355,0.14,0.4935,0.21600000000000005,0.133,0.115
2601,1.0,0.565,0.465,0.175,0.995,0.3895,0.183,0.37
2602,1.0,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605
2605,1.0,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935
2609,1.0,0.635,0.48,0.145,1.181,0.665,0.229,0.225
2613,1.0,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985
2614,1.0,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41
2616,1.0,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095
2623,1.0,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265
2624,1.0,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235
2630,1.0,0.535,0.42,0.16,0.72,0.275,0.16399999999999998,0.225
2631,1.0,0.56,0.41,0.165,0.93,0.3505,0.237,0.3
2632,1.0,0.55,0.465,0.18,1.2125,0.3245,0.205,0.525
2633,1.0,0.295,0.21,0.08,0.1,0.038,0.026,0.031
2636,1.0,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36
2637,1.0,0.475,0.375,0.14,0.501,0.192,0.1175,0.175
2638,1.0,0.4,0.305,0.085,0.297,0.108,0.0705,0.1
2640,1.0,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135
2641,1.0,0.515,0.35,0.105,0.4745,0.213,0.123,0.1275
2642,1.0,0.64,0.54,0.175,1.221,0.51,0.259,0.39
2648,1.0,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05
2650,1.0,0.39,0.3,0.09,0.3055,0.14300000000000002,0.0645,0.085
2654,1.0,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07
2659,1.0,0.27,0.195,0.07,0.102,0.045,0.0135,0.034
2664,1.0,0.425,0.315,0.125,0.3525,0.1135,0.0565,0.13
2665,1.0,0.48,0.4,0.125,0.759,0.2125,0.179,0.24
2666,1.0,0.45,0.36,0.125,0.45,0.191,0.0865,0.145
2677,1.0,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07
2678,1.0,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055
2682,1.0,0.73,0.585,0.225,2.2305,1.2395,0.422,0.563
2683,1.0,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21
2689,1.0,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09
2693,1.0,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14
2694,1.0,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155
2701,1.0,0.53,0.415,0.145,0.944,0.3845,0.185,0.265
2705,1.0,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195
2711,1.0,0.595,0.45,0.165,1.081,0.49,0.2525,0.279
2716,1.0,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47
2718,1.0,0.525,0.39,0.135,0.6005,0.2265,0.131,0.21
2719,1.0,0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905
2720,1.0,0.535,0.42,0.145,0.926,0.398,0.1965,0.25
2721,1.0,0.57,0.465,0.155,0.872,0.3245,0.239,0.285
2732,1.0,0.5,0.375,0.14,0.604,0.242,0.1415,0.179
2733,1.0,0.41,0.31,0.125,0.3595,0.1415,0.0885,0.115
2735,1.0,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295
2748,1.0,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195
2755,1.0,0.385,0.305,0.125,0.314,0.146,0.0555,0.08
2758,1.0,0.52,0.395,0.18,0.64,0.158,0.11,0.245
2764,1.0,0.535,0.405,0.175,1.2705,0.5479999999999999,0.3265,0.337
2765,1.0,0.58,0.475,0.165,1.0385,0.414,0.26,0.305
2772,1.0,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325
2783,1.0,0.61,0.47,0.145,1.153,0.403,0.29600000000000004,0.32
2792,1.0,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105
2793,1.0,0.47,0.375,0.13,0.5795,0.2145,0.16399999999999998,0.195
2803,1.0,0.57,0.45,0.15,0.9645,0.531,0.189,0.209
2811,1.0,0.47,0.375,0.105,0.513,0.232,0.142,0.13
2815,1.0,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25
2816,1.0,0.67,0.55,0.17,1.247,0.472,0.2455,0.4
2819,1.0,0.5,0.38,0.155,0.655,0.2405,0.14300000000000002,0.205
2825,1.0,0.585,0.415,0.155,0.6985,0.3,0.146,0.195
2828,1.0,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33
2834,1.0,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285
2835,1.0,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045
2836,1.0,0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845
2838,1.0,0.385,0.315,0.11,0.28600000000000003,0.1225,0.0635,0.0835
2840,1.0,0.65,0.51,0.175,1.3165,0.6345,0.2605,0.364
2841,1.0,0.42,0.33,0.1,0.35200000000000004,0.1635,0.08900000000000001,0.1
2842,1.0,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255
2850,1.0,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263
2852,1.0,0.49,0.42,0.125,0.609,0.239,0.1435,0.22
2856,1.0,0.515,0.405,0.14,0.8505,0.312,0.146,0.315
2860,1.0,0.51,0.38,0.13,0.584,0.224,0.1355,0.185
2875,1.0,0.62,0.51,0.175,1.1255,0.4985,0.227,0.315
2884,1.0,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37
2887,1.0,0.46,0.355,0.13,0.458,0.192,0.1055,0.13
2892,1.0,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495
2901,1.0,0.53,0.42,0.155,0.81,0.4725,0.111,0.192
2903,1.0,0.58,0.45,0.14,1.013,0.38,0.21600000000000005,0.36
2905,1.0,0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195
2909,1.0,0.54,0.415,0.13,0.8245,0.272,0.226,0.24
2910,1.0,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215
2911,1.0,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462
2914,1.0,0.585,0.475,0.12,0.945,0.41,0.2115,0.28
2917,1.0,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17
2925,1.0,0.655,0.46,0.16,1.494,0.6895,0.331,0.1825
2928,1.0,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925
2932,1.0,0.38,0.29,0.105,0.257,0.099,0.051,0.085
2945,1.0,0.59,0.465,0.195,1.0885,0.3685,0.187,0.375
2947,1.0,0.665,0.515,0.19,1.6385,0.831,0.3575,0.371
2949,1.0,0.56,0.435,0.125,0.8775,0.3345,0.2145,0.29
2952,1.0,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07
2953,1.0,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161
2954,1.0,0.4,0.265,0.1,0.2775,0.1245,0.0605,0.08
2968,1.0,0.465,0.36,0.08,0.488,0.191,0.125,0.155
2971,1.0,0.345,0.265,0.09,0.163,0.0615,0.037000000000000005,0.0485
2972,1.0,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465
2976,1.0,0.575,0.465,0.15,1.08,0.595,0.2065,0.238
2977,1.0,0.35,0.26,0.09,0.195,0.0745,0.041,0.0655
2983,1.0,0.62,0.465,0.185,1.274,0.579,0.3065,0.32
2988,1.0,0.4,0.31,0.11,0.314,0.138,0.057,0.1
2990,1.0,0.545,0.44,0.165,0.7440000000000001,0.2875,0.204,0.25
2999,1.0,0.535,0.435,0.155,0.8915,0.3415,0.177,0.25
3008,1.0,0.625,0.465,0.155,0.972,0.404,0.1845,0.35
3014,1.0,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155
3016,1.0,0.65,0.495,0.18,1.793,0.8005,0.339,0.53
3024,1.0,0.455,0.365,0.095,0.514,0.2245,0.101,0.15
3031,1.0,0.425,0.345,0.11,0.3665,0.125,0.081,0.117
3037,1.0,0.61,0.495,0.19,1.213,0.464,0.306,0.365
3038,1.0,0.47,0.35,0.135,0.5670000000000001,0.2315,0.1465,0.1525
3042,1.0,0.605,0.485,0.165,1.0735,0.4370000000000001,0.205,0.33
3043,1.0,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295
3055,1.0,0.56,0.45,0.185,1.07,0.3805,0.175,0.41
3058,1.0,0.7,0.545,0.13,1.556,0.6725,0.374,0.195
3060,1.0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24
3062,1.0,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07
3070,1.0,0.515,0.42,0.135,0.711,0.337,0.14400000000000002,0.205
3077,1.0,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205
3079,1.0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26
3082,1.0,0.505,0.425,0.14,0.85,0.275,0.1625,0.285
3090,1.0,0.55,0.465,0.15,1.082,0.3575,0.194,0.19
3100,1.0,0.54,0.44,0.135,0.959,0.2385,0.221,0.3
3101,1.0,0.485,0.355,0.13,0.581,0.245,0.132,0.168
3103,1.0,0.61,0.49,0.16,1.1545,0.5865,0.2385,0.2915
3104,1.0,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455
3105,1.0,0.54,0.42,0.14,0.805,0.369,0.1725,0.21
3106,1.0,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42
3108,1.0,0.66,0.505,0.19,1.4385,0.6775,0.285,0.17800000000000002
3112,1.0,0.47,0.37,0.12,0.5795,0.293,0.227,0.14
3127,1.0,0.475,0.395,0.135,0.5920000000000001,0.2465,0.1645,0.2
3135,1.0,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27
3139,1.0,0.695,0.525,0.205,1.8185,0.8190000000000001,0.4025,0.4525
3151,1.0,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33
3153,1.0,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345
3158,1.0,0.5,0.39,0.13,0.7090000000000001,0.275,0.168,0.18
3179,1.0,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085
3180,1.0,0.515,0.395,0.14,0.6859999999999999,0.281,0.1255,0.22
3185,1.0,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255
3187,1.0,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39
