,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
3038,1.0,0.47,0.35,0.135,0.5670000000000001,0.2315,0.1465,0.1525,11.246956877869058,11
3055,1.0,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,18.45514958624552,19
3062,1.0,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,9.557682259440993,10
3100,1.0,0.54,0.44,0.135,0.959,0.2385,0.221,0.3,17.494790927670664,17
3101,1.0,0.485,0.355,0.13,0.581,0.245,0.132,0.168,11.28383539323604,12
3103,1.0,0.61,0.49,0.16,1.1545,0.5865,0.2385,0.2915,11.629023268649096,11
3106,1.0,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,17.718080559447543,17
3108,1.0,0.66,0.505,0.19,1.4385,0.6775,0.285,0.17800000000000002,10.515290854952674,11
3112,1.0,0.47,0.37,0.12,0.5795,0.293,0.227,0.14,8.892734930378667,9
3127,1.0,0.475,0.395,0.135,0.5920000000000001,0.2465,0.1645,0.2,12.54051176906745,13
3135,1.0,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27,12.551852985072891,12
3151,1.0,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,14.41466148073485,14
3153,1.0,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,14.548649614639475,14
3185,1.0,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255,11.589649837914736,11
3213,1.0,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395,14.774895054932783,14
3255,1.0,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,12.595723874546746,13
3267,1.0,0.61,0.48,0.165,1.244,0.6345,0.257,0.305,11.28015093954718,12
3286,1.0,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,10.375051264240204,11
3295,1.0,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,11.554424647886561,11
3302,1.0,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06,9.438268514118175,9
3305,1.0,0.7,0.53,0.19,1.3185,0.5479999999999999,0.233,0.42,16.609264696444406,18
3316,1.0,0.52,0.415,0.16,0.595,0.2105,0.142,0.26,15.00240616619416,15
3333,1.0,0.535,0.4,0.15,1.224,0.618,0.275,0.2875,9.872552968149929,10
3343,1.0,0.65,0.52,0.195,1.676,0.693,0.44,0.47,15.649151371498814,15
3353,1.0,0.62,0.48,0.15,1.266,0.6285,0.2575,0.309,11.258090804899163,12
3354,1.0,0.515,0.425,0.14,0.7659999999999999,0.304,0.1725,0.255,13.939169830624827,14
3363,1.0,0.62,0.48,0.18,1.2215,0.5820000000000001,0.2695,0.313,12.478444939370881,12
3381,1.0,0.72,0.565,0.19,2.081,1.0815,0.4305,0.503,11.13774340152393,11
3382,1.0,0.585,0.46,0.15,1.0035,0.503,0.2105,0.2515,11.251663748944866,11
3386,1.0,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085,10.360354607720076,10
3388,1.0,0.66,0.5,0.155,1.3765,0.6485,0.28800000000000003,0.335,11.997000136374929,12
3416,1.0,0.345,0.26,0.09,0.207,0.0775,0.0435,0.0765,9.916329710395798,10
3419,1.0,0.52,0.45,0.15,0.895,0.3615,0.18600000000000005,0.235,14.126818666638663,14
3424,1.0,0.58,0.465,0.175,1.035,0.401,0.1865,0.385,16.967696663564293,17
3425,1.0,0.61,0.475,0.165,1.116,0.428,0.2205,0.315,15.360282462125827,15
3426,1.0,0.435,0.335,0.11,0.383,0.1555,0.0675,0.135,11.394562166151259,12
3436,1.0,0.525,0.4,0.14,0.7325,0.334,0.1575,0.17,11.14179319757439,11
3446,1.0,0.405,0.31,0.11,0.91,0.416,0.2075,0.0995,8.258990586546275,8
3463,1.0,0.545,0.41,0.14,0.625,0.223,0.16,0.235,13.593301914767311,13
3481,1.0,0.71,0.5,0.15,1.3165,0.6835,0.2815,0.28,9.097632533700192,10
3482,1.0,0.475,0.365,0.1,0.1315,0.2025,0.0875,0.123,7.228196613350425,7
3501,1.0,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,11.794216855714609,12
3504,1.0,0.44,0.345,0.105,0.4285,0.165,0.083,0.132,11.455727936879985,11
3527,1.0,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,12.504523960250486,13
3550,1.0,0.33,0.235,0.09,0.163,0.0615,0.034,0.055,9.285917628361004,10
3551,1.0,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,11.568620271718007,12
3552,1.0,0.52,0.385,0.115,0.581,0.2555,0.156,0.14300000000000002,10.280648481603796,10
3554,1.0,0.615,0.47,0.175,1.2985,0.5135,0.343,0.32,13.892018808447613,14
3559,1.0,0.455,0.35,0.105,0.416,0.1625,0.097,0.145,11.342962655490068,11
3587,1.0,0.39,0.31,0.1,0.302,0.116,0.064,0.115,11.044521356443303,11
3605,1.0,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,9.09994630609457,9
3611,1.0,0.72,0.565,0.18,1.719,0.8465,0.407,0.3875,11.383601771512948,11
3641,1.0,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,13.955572668490694,14
3644,1.0,0.345,0.255,0.09,0.2005,0.094,0.0295,0.063,9.311843323856795,9
3655,1.0,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21.704481432850443,21
3662,1.0,0.61,0.46,0.17,1.278,0.41,0.257,0.37,17.627661989773287,17
3674,1.0,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,13.508274524807403,13
3732,1.0,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14.074139886929022,14
3738,1.0,0.55,0.42,0.17,0.8465,0.336,0.2405,0.245,13.181765685971762,13
3749,1.0,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,10.881694803702734,11
3753,1.0,0.52,0.395,0.115,0.6445,0.3155,0.1245,0.18600000000000005,10.71491019521655,11
3756,1.0,0.655,0.485,0.195,1.62,0.6275,0.358,0.485,17.002800231753174,17
