,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
743,1.0,0.28,0.21,0.08,0.1085,0.041,0.0265,0.0345,6.523700870387952,7
746,1.0,0.58,0.43,0.17,1.48,0.6535,0.324,0.4155,10.679440405503343,10
747,1.0,0.615,0.48,0.18,1.1595,0.4845,0.2165,0.325,12.11802439278139,13
750,1.0,0.53,0.405,0.13,0.6355,0.2635,0.1565,0.185,9.646977912624983,9
756,1.0,0.39,0.285,0.095,0.271,0.11,0.06,0.08,7.661487312425924,8
762,1.0,0.705,0.555,0.215,2.141,1.0465,0.383,0.528,11.230423381222153,11
767,1.0,0.525,0.4,0.13,0.622,0.2655,0.147,0.184,9.510009210568377,9
771,1.0,0.545,0.385,0.15,1.1185,0.5425,0.2445,0.2845,8.398484091806399,9
772,1.0,0.695,0.55,0.215,1.9565,0.7125,0.541,0.59,15.217382318357298,14
777,1.0,0.71,0.54,0.165,1.959,0.7665,0.261,0.78,18.04413071914807,18
781,1.0,0.59,0.46,0.145,0.9015,0.419,0.1785,0.26,10.222499756953159,11
782,1.0,0.635,0.49,0.175,1.2435,0.5805,0.313,0.305,9.80594920170328,10
783,1.0,0.565,0.445,0.145,0.9255,0.4345,0.212,0.2475,9.522544210072375,9
785,1.0,0.57,0.455,0.155,0.8320000000000001,0.3585,0.174,0.277,11.096289605523653,11
787,1.0,0.61,0.47,0.175,1.214,0.5315,0.2835,0.325,10.79798781639911,10
792,1.0,0.615,0.455,0.15,0.9335,0.382,0.247,0.2615,10.5109591617652,10
793,1.0,0.5,0.38,0.125,0.519,0.2485,0.1135,0.134,8.500185472989518,8
799,1.0,0.54,0.415,0.15,0.8115,0.3875,0.1875,0.2035,8.95387569928191,9
800,1.0,0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,10.538503447839442,11
804,1.0,0.5,0.38,0.135,0.594,0.2945,0.104,0.1565,8.679633379777652,9
805,1.0,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10.180302369508457,10
806,1.0,0.31,0.245,0.095,0.15,0.0525,0.034,0.048,7.307234031176786,7
808,1.0,0.555,0.44,0.15,0.755,0.307,0.1525,0.26,11.26114981849392,12
812,1.0,0.64,0.475,0.19,1.151,0.4365,0.281,0.3805,12.843610574942225,13
813,1.0,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,7.466823464842529,7
817,1.0,0.255,0.185,0.07,0.075,0.028,0.018000000000000002,0.025,6.075762491266072,6
819,1.0,0.59,0.47,0.145,0.9235,0.4545,0.173,0.254,9.845785036233696,9
822,1.0,0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415,8.167040486050807,8
824,1.0,0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,12.67790954028016,14
826,1.0,0.59,0.455,0.155,0.8855,0.388,0.188,0.275,10.784920402314345,10
827,1.0,0.485,0.37,0.155,0.968,0.419,0.2455,0.2365,9.046127110563074,9
834,1.0,0.445,0.31,0.09,0.336,0.1555,0.09,0.0855,7.245855084001617,7
835,1.0,0.53,0.415,0.12,0.706,0.3355,0.1635,0.1345,8.332776916445336,9
837,1.0,0.54,0.395,0.135,0.6555,0.2705,0.155,0.192,9.661753946651949,9
838,1.0,0.635,0.485,0.165,1.2695,0.5635,0.3065,0.3395,10.602262358803184,11
843,1.0,0.41,0.3,0.09,0.28,0.141,0.0575,0.075,7.199256912865165,8
844,1.0,0.545,0.42,0.125,0.9745,0.353,0.174,0.305,12.047121429975334,13
846,1.0,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,8.610998093731771,9
847,1.0,0.605,0.505,0.18,1.4340000000000002,0.7285,0.264,0.431,10.575677736499555,11
848,1.0,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,8.592395792389215,9
849,1.0,0.425,0.34,0.1,0.371,0.15,0.0865,0.115,8.573685464353877,8
853,1.0,0.545,0.43,0.16,0.8440000000000001,0.3945,0.1855,0.231,9.69747715008641,9
855,1.0,0.64,0.49,0.18,1.36,0.653,0.34700000000000003,0.305,9.11233671765557,9
856,1.0,0.39,0.31,0.105,0.2665,0.1185,0.0525,0.081,7.992035466943703,8
858,1.0,0.6,0.475,0.17,1.1315,0.508,0.272,0.309,10.513869024149258,10
859,1.0,0.425,0.325,0.11,0.405,0.1695,0.092,0.1065,8.259109430496366,8
861,1.0,0.5,0.385,0.11,0.596,0.3015,0.104,0.151,8.301343921280086,8
864,1.0,0.71,0.56,0.18,1.652,0.735,0.381,0.4525,11.998657611810037,11
866,1.0,0.62,0.485,0.22,1.511,0.5095,0.284,0.51,16.41337811208504,17
869,1.0,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,9.31449684554545,9
871,1.0,0.61,0.475,0.155,1.168,0.5539999999999999,0.239,0.3295,10.256944772354126,10
873,1.0,0.56,0.42,0.14,0.8370000000000001,0.414,0.214,0.2,8.258970908553856,8
875,1.0,0.5,0.38,0.11,0.5605,0.28,0.106,0.15,8.307029344579302,9
877,1.0,0.325,0.26,0.09,0.1915,0.085,0.036000000000000004,0.062,7.26051389033896,7
880,1.0,0.59,0.46,0.14,1.004,0.496,0.2165,0.26,9.167118518627507,9
881,1.0,0.425,0.32,0.085,0.262,0.1235,0.067,0.0725,7.455755654129433,8
883,1.0,0.585,0.45,0.15,0.997,0.4055,0.28300000000000003,0.251,10.163860680652528,11
884,1.0,0.335,0.25,0.075,0.18600000000000005,0.0945,0.038,0.0445,6.504263033179969,7
885,1.0,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,11.801662431799318,11
888,1.0,0.36,0.27,0.085,0.196,0.0905,0.034,0.053,7.127929791464759,7
891,1.0,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07,7.237637547929267,7
893,1.0,0.66,0.53,0.175,1.5830000000000002,0.7395,0.3505,0.405,10.782337382438357,10
897,1.0,0.555,0.425,0.13,0.7665,0.264,0.168,0.275,11.796661170724798,13
898,1.0,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114,8.61354969553422,9
900,1.0,0.605,0.475,0.14,1.1175,0.555,0.257,0.274,8.914115960910136,9
902,1.0,0.48,0.37,0.125,0.5435,0.244,0.101,0.165,9.14500631944479,9
903,1.0,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,8.210518455191265,9
905,1.0,0.66,0.505,0.2,1.6305,0.4865,0.297,0.61,18.755907125690626,18
906,1.0,0.345,0.265,0.1,0.2455,0.111,0.0535,0.065,7.214886692916062,7
907,1.0,0.575,0.425,0.135,0.7965,0.364,0.196,0.239,9.422464537016019,10
909,1.0,0.375,0.275,0.095,0.2295,0.095,0.0545,0.066,7.402230984548124,7
910,1.0,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,9.401081240138657,9
913,1.0,0.61,0.475,0.15,1.1135,0.5195,0.2575,0.3005,9.937496102547371,11
916,1.0,0.615,0.46,0.17,1.0565,0.4815,0.272,0.27,9.744404920392618,10
917,1.0,0.635,0.5,0.175,1.477,0.684,0.3005,0.39,10.93703560380144,12
919,1.0,0.595,0.465,0.125,0.799,0.3245,0.2,0.23,10.531081849743678,10
921,1.0,0.44,0.35,0.125,0.4035,0.175,0.063,0.129,9.116214936450636,9
925,1.0,0.455,0.37,0.105,0.4925,0.21600000000000005,0.1245,0.135,8.562141509251187,9
927,1.0,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,10.67332469819889,10
930,1.0,0.565,0.43,0.13,0.784,0.3495,0.1885,0.213,9.478918984551754,9
932,1.0,0.625,0.475,0.13,0.8595,0.3195,0.1775,0.24,11.646543965366735,13
934,1.0,0.41,0.315,0.095,0.306,0.121,0.0735,0.09,8.090435997221213,9
937,1.0,0.37,0.275,0.1,0.22,0.094,0.045,0.065,7.488943265076601,7
938,1.0,0.625,0.49,0.175,1.233,0.5565,0.247,0.365,11.453419096308293,11
939,1.0,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,10.690064459276254,11
940,1.0,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,11.089598664295227,11
942,1.0,0.38,0.285,0.09,0.2305,0.1005,0.039,0.0775,7.637917434037096,7
945,1.0,0.65,0.515,0.18,1.463,0.6579999999999999,0.3135,0.4115,11.628924487601672,11
946,1.0,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,6.395824601048533,6
949,1.0,0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,10.910177848743285,10
954,1.0,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,10.294789931170868,10
961,1.0,0.72,0.57,0.2,1.8275,0.919,0.366,0.485,10.677766460967634,10
964,1.0,0.625,0.465,0.14,1.195,0.4825,0.205,0.4,12.628418270934063,13
965,1.0,0.695,0.55,0.185,1.679,0.805,0.4015,0.3965,10.047578670929443,10
973,1.0,0.575,0.435,0.135,0.992,0.4320000000000001,0.2225,0.239,9.737824272435633,10
975,1.0,0.4,0.315,0.09,0.3245,0.151,0.073,0.08800000000000001,7.608084830236038,8
976,1.0,0.355,0.26,0.09,0.1925,0.077,0.038,0.065,7.366789211747974,8
977,1.0,0.6,0.465,0.155,1.04,0.4755,0.25,0.28,9.973090281837901,11
978,1.0,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,11.169482639593237,11
982,1.0,0.615,0.455,0.135,1.0590000000000002,0.4735,0.263,0.274,9.607528188267029,9
983,1.0,0.45,0.335,0.105,0.425,0.1865,0.091,0.115,8.212580625338099,9
989,1.0,0.56,0.42,0.15,0.8755,0.44,0.1965,0.2315,8.669146829862289,8
992,1.0,0.29,0.21,0.065,0.097,0.0375,0.022,0.03,6.303356260670656,6
994,1.0,0.425,0.325,0.11,0.317,0.135,0.048,0.09,8.437906752845986,8
996,1.0,0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,10.835338462926046,11
997,1.0,0.67,0.5,0.2,1.269,0.5760000000000001,0.2985,0.35100000000000003,11.038090453248747,11
1000,1.0,0.615,0.475,0.17,1.129,0.4795,0.302,0.3,10.644088459058095,10
1001,1.0,0.605,0.475,0.15,1.15,0.575,0.232,0.297,9.389399689943232,10
1002,1.0,0.56,0.44,0.155,0.8109999999999999,0.3685,0.17800000000000002,0.235,10.081193033861844,11
1007,1.0,0.405,0.3,0.11,0.32,0.172,0.044,0.093,7.477686341086461,7
1008,1.0,0.515,0.42,0.14,0.769,0.2505,0.154,0.29,12.515352322791054,13
1011,1.0,0.64,0.525,0.2,1.3765,0.44,0.3075,0.47,16.252216725889983,16
1014,1.0,0.545,0.44,0.14,0.8395,0.35600000000000004,0.1905,0.2385,10.38038021127674,11
1015,1.0,0.51,0.4,0.14,0.6905,0.259,0.151,0.23,10.814709976504,10
1021,1.0,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355,13.336004060466752,13
1022,1.0,0.56,0.435,0.135,0.72,0.329,0.103,0.251,10.663076902043517,11
1027,1.0,0.385,0.28,0.1,0.2755,0.1305,0.061,0.0725,7.202641962664796,8
1030,1.0,0.375,0.285,0.09,0.257,0.1045,0.062,0.075,7.557729325788858,7
1032,1.0,0.415,0.3,0.1,0.3355,0.1545,0.0685,0.095,7.613015599694533,7
1036,1.0,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,8.808550714610684,9
1037,1.0,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,10.661250970523295,11
1038,1.0,0.635,0.525,0.185,1.4065,0.684,0.3,0.3745,10.59725266550929,10
1040,1.0,0.385,0.3,0.09,0.308,0.1525,0.056,0.0835,7.382385755441067,8
1043,1.0,0.515,0.425,0.135,0.7120000000000001,0.2665,0.1605,0.25,11.233452568900502,11
1055,1.0,0.475,0.355,0.125,0.4865,0.2155,0.1105,0.142,8.684013353890396,9
1056,1.0,0.565,0.43,0.15,0.8215,0.332,0.1685,0.29,11.322051158614247,11
1058,1.0,0.49,0.37,0.11,0.5379999999999999,0.271,0.1035,0.139,8.08821453719486,8
1061,1.0,0.515,0.35,0.155,0.9225,0.4185,0.198,0.273,9.099695363078594,9
1062,1.0,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375,10.327573791547021,10
1068,1.0,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,9.161415915610224,10
1069,1.0,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,8.98387884696291,9
1074,1.0,0.615,0.49,0.17,1.145,0.4915,0.208,0.343,12.122798933814469,13
1077,1.0,0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,8.43546893945452,8
1079,1.0,0.67,0.52,0.15,1.406,0.519,0.348,0.37,12.887877404681472,13
1082,1.0,0.655,0.515,0.16,1.31,0.5529999999999999,0.369,0.345,10.921569236086077,11
1083,1.0,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,8.325976838969662,9
1084,1.0,0.59,0.45,0.16,0.893,0.2745,0.2185,0.345,13.488361870496416,14
1085,1.0,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,11.342487533730072,12
1088,1.0,0.69,0.505,0.2,1.872,0.893,0.4015,0.48,10.377456114963548,10
1090,1.0,0.46,0.35,0.125,0.5165,0.1885,0.1145,0.185,9.838522063429046,9
1091,1.0,0.495,0.375,0.12,0.589,0.3075,0.1215,0.1405,7.817784855655452,8
1092,1.0,0.645,0.495,0.185,1.4935,0.5265,0.2785,0.455,15.148043851153592,15
1093,1.0,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,7.827485075472342,8
1096,1.0,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,6.820157533951991,7
1099,1.0,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13.141509614809486,13
1100,1.0,0.63,0.505,0.18,1.272,0.6025,0.295,0.315,10.178996554489562,11
1102,1.0,0.635,0.475,0.15,1.1845,0.5329999999999999,0.307,0.29100000000000004,9.670668744167756,10
1104,1.0,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,10.09567958129766,11
1107,1.0,0.55,0.415,0.15,0.7915,0.3535,0.17600000000000002,0.236,9.85333438668497,10
1108,1.0,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,9.055167746332266,10
1109,1.0,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,12.721828258426445,14
1113,1.0,0.6,0.465,0.15,1.1025,0.5455,0.262,0.25,8.676316154943807,8
1115,1.0,0.42,0.32,0.1,0.34,0.1745,0.05,0.0945,7.7008296601013395,8
1118,1.0,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,9.452541824711023,9
1119,1.0,0.625,0.445,0.16,1.09,0.46,0.2965,0.304,10.214719539723081,11
1121,1.0,0.625,0.49,0.145,0.92,0.4370000000000001,0.1735,0.28,10.599151824061593,10
1123,1.0,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,9.220058596353386,9
1128,1.0,0.465,0.355,0.105,0.4795,0.227,0.124,0.125,7.893615962765449,8
1129,1.0,0.59,0.46,0.13,1.102,0.455,0.2055,0.33,11.573125730389414,12
1132,1.0,0.525,0.415,0.14,0.7240000000000001,0.3475,0.173,0.175,8.762980497365211,8
1133,1.0,0.64,0.505,0.19,1.2765,0.4835,0.328,0.4,13.179251271766816,12
1136,1.0,0.48,0.365,0.1,0.461,0.2205,0.0835,0.135,8.410133188361282,8
1139,1.0,0.555,0.455,0.16,1.0575,0.3925,0.228,0.293,12.203361280386241,13
1141,1.0,0.385,0.255,0.1,0.3175,0.13699999999999998,0.068,0.092,7.221326066398872,8
1142,1.0,0.635,0.52,0.175,1.2919999999999998,0.6,0.269,0.3670000000000001,11.307506815510619,11
1145,1.0,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,11.050673024661705,11
1146,1.0,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,10.16446927717002,11
1147,1.0,0.65,0.525,0.19,1.6125,0.777,0.3685,0.3965,10.148721173058634,11
1149,1.0,0.405,0.25,0.09,0.2875,0.128,0.063,0.0805,6.840322466661749,7
1150,1.0,0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,10.260261912603562,10
1152,1.0,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,6.2600748400555855,7
1153,1.0,0.575,0.46,0.155,0.892,0.4415,0.17600000000000002,0.22,9.47750435567319,10
1154,1.0,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,8.601692293993969,8
1158,1.0,0.57,0.445,0.14,1.0635,0.5265,0.2195,0.24,8.726893031476381,8
1161,1.0,0.55,0.465,0.15,0.936,0.481,0.174,0.2435,9.397728450101674,9
1164,1.0,0.465,0.375,0.12,0.471,0.222,0.119,0.14,8.55003316739435,9
1168,1.0,0.38,0.275,0.095,0.1375,0.086,0.0585,0.0605,6.617735469466356,7
1169,1.0,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,10.523008162724754,11
1179,1.0,0.55,0.385,0.13,0.7275,0.343,0.1625,0.19,8.542467300223256,8
1184,1.0,0.595,0.455,0.15,0.8859999999999999,0.4315,0.201,0.223,9.22185234759326,10
1188,1.0,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,10.11028023022662,10
1190,1.0,0.375,0.28,0.08,0.2025,0.0825,0.048,0.065,7.367501391844287,8
1192,1.0,0.6,0.445,0.135,0.9205,0.445,0.2035,0.253,9.204009751929402,9
1194,1.0,0.59,0.445,0.14,0.931,0.35600000000000004,0.234,0.28,11.134112366596536,12
1197,1.0,0.66,0.525,0.18,1.5965,0.7765,0.397,0.3605,9.25001903216193,10
1200,1.0,0.69,0.545,0.205,1.933,0.7855,0.429,0.498,13.644214077161273,13
1203,1.0,0.425,0.3,0.095,0.3515,0.141,0.0775,0.12,8.09728998984127,8
1204,1.0,0.525,0.405,0.135,0.7575,0.3305,0.21600000000000005,0.195,8.97150042630344,10
1205,1.0,0.475,0.36,0.12,0.578,0.2825,0.12,0.17,8.350650980273837,8
1207,1.0,0.435,0.3,0.12,0.5965,0.259,0.139,0.1645,8.014858951169877,8
1209,1.0,0.565,0.46,0.155,0.8715,0.3755,0.215,0.25,10.532104522693523,10
1210,1.0,0.6,0.475,0.23,1.157,0.522,0.2235,0.36,12.092715132996343,11
1211,1.0,0.41,0.325,0.1,0.3555,0.146,0.07200000000000001,0.105,8.3933493727794,9
1213,1.0,0.505,0.385,0.11,0.655,0.3185,0.15,0.185,8.335753933889915,9
1221,1.0,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,9.302627585633573,10
1222,1.0,0.59,0.49,0.135,1.008,0.422,0.2245,0.285,11.229698979660935,11
1226,1.0,0.44,0.34,0.105,0.402,0.1305,0.0955,0.165,9.648712214943687,10
1227,1.0,0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,9.501197045607894,10
1228,1.0,0.735,0.585,0.185,2.124,0.952,0.55,0.5,11.043179650444205,11
1231,1.0,0.52,0.43,0.15,0.728,0.302,0.1575,0.235,10.773601002174365,11
1232,1.0,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,11.649958808737331,12
1240,1.0,0.5,0.4,0.145,0.6025,0.21600000000000005,0.138,0.21,10.89510131940222,11
1243,1.0,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,13.957538355970776,15
1244,1.0,0.625,0.485,0.175,1.362,0.6765,0.2615,0.3705,10.045890916184106,10
1248,1.0,0.67,0.52,0.19,1.32,0.5235,0.3095,0.4275,13.351333487071798,13
1250,1.0,0.58,0.46,0.18,1.145,0.48,0.277,0.325,11.256447075557833,11
1256,1.0,0.445,0.325,0.125,0.455,0.1785,0.1125,0.14,8.757561870298256,9
1261,1.0,0.725,0.575,0.175,2.124,0.765,0.4515,0.85,18.87224051202127,20
1262,1.0,0.59,0.475,0.145,0.9745,0.4675,0.207,0.259,9.825651633100819,10
1263,1.0,0.27,0.2,0.08,0.1205,0.0465,0.028,0.04,6.443575436953456,6
1265,1.0,0.68,0.52,0.165,1.4775,0.7240000000000001,0.279,0.406,10.554098156866326,11
1268,1.0,0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,10.22923099677998,10
1271,1.0,0.59,0.465,0.15,0.997,0.392,0.246,0.34,11.837628965406811,12
1273,1.0,0.57,0.435,0.13,0.7535,0.349,0.1755,0.194,9.21936098217881,10
1275,1.0,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10.35667427317625,10
1278,1.0,0.62,0.485,0.165,1.166,0.483,0.238,0.355,12.158306691717922,13
1279,1.0,0.525,0.405,0.16,0.6579999999999999,0.2655,0.1125,0.225,10.97906704685943,12
1281,1.0,0.58,0.45,0.185,0.9955,0.3945,0.272,0.285,11.19588384766627,11
1293,1.0,0.66,0.535,0.2,1.791,0.733,0.318,0.54,14.78985623606275,15
1294,1.0,0.605,0.48,0.17,1.1835,0.5820000000000001,0.2365,0.317,9.987938252472233,10
1296,1.0,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10.061508087843995,10
1298,1.0,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,10.154051832436497,11
1299,1.0,0.47,0.355,0.12,0.393,0.16699999999999998,0.0885,0.115,8.731541754096497,8
1300,1.0,0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158,8.350719537886619,8
1303,1.0,0.62,0.485,0.175,1.271,0.531,0.3075,0.37,11.69673616979048,11
1309,1.0,0.355,0.275,0.085,0.22,0.092,0.06,0.15,8.030429209595848,8
1310,1.0,0.61,0.485,0.17,1.1005,0.5125,0.229,0.305,10.652154739864516,11
1311,1.0,0.59,0.47,0.18,1.187,0.5985,0.227,0.31,9.723157409987017,9
1312,1.0,0.26,0.2,0.07,0.092,0.037000000000000005,0.02,0.03,6.2751976510939,6
1314,1.0,0.66,0.525,0.18,1.6935,0.6025,0.4005,0.42,14.226355474085898,15
1321,1.0,0.505,0.39,0.115,0.66,0.3045,0.1555,0.175,8.644826290759823,8
1324,1.0,0.475,0.37,0.125,0.649,0.34700000000000003,0.136,0.142,7.472971777487306,8
1326,1.0,0.47,0.375,0.105,0.441,0.16699999999999998,0.0865,0.145,9.595475758246419,10
1328,1.0,0.395,0.29,0.095,0.319,0.138,0.08,0.08199999999999999,7.411039696323655,7
1330,1.0,0.525,0.415,0.15,0.7055,0.329,0.147,0.199,9.564915571600523,10
1332,1.0,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,13.829239662548158,15
1333,1.0,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,10.36878337455996,11
1336,1.0,0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185,8.984391384017478,9
1340,1.0,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10.59441043961753,10
1351,1.0,0.6,0.46,0.17,1.1805,0.456,0.337,0.329,11.340983497154532,11
1360,1.0,0.6,0.475,0.15,1.13,0.575,0.196,0.305,9.657874411327942,9
1362,1.0,0.595,0.46,0.14,0.852,0.4215,0.2255,0.227,8.852046042383858,9
1364,1.0,0.615,0.475,0.205,1.337,0.5995,0.2815,0.37,11.385741170410691,11
1369,1.0,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,7.4455014221079745,8
1376,1.0,0.5,0.39,0.13,0.5075,0.2115,0.104,0.1755,9.822485394191135,9
1377,1.0,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,10.947192001319472,10
1379,1.0,0.385,0.3,0.095,0.24,0.0885,0.059,0.085,8.08826500774378,9
1380,1.0,0.575,0.455,0.135,0.907,0.4245,0.197,0.26,9.828672047252349,9
1383,1.0,0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505,12.519200314752045,13
1386,1.0,0.625,0.48,0.175,1.065,0.4865,0.259,0.285,10.304669936955866,10
1387,1.0,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,8.740032882516273,8
1388,1.0,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2,9.261196405932516,10
1392,1.0,0.275,0.205,0.08,0.096,0.036000000000000004,0.0185,0.03,6.491428474289385,6
1393,1.0,0.625,0.485,0.15,1.0945,0.531,0.261,0.29600000000000004,9.550184047165502,10
1400,1.0,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,10.979196980869919,11
1401,1.0,0.625,0.515,0.18,1.3485,0.5255,0.252,0.3925,13.778495915485266,14
1406,1.0,0.375,0.27,0.085,0.218,0.0945,0.039,0.07,7.321173419221907,7
1409,1.0,0.515,0.415,0.135,0.7125,0.285,0.152,0.245,10.761554912766552,10
1412,1.0,0.555,0.395,0.13,0.5585,0.222,0.1245,0.17,9.760878198989916,9
1414,1.0,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,10.168954513061857,11
1415,1.0,0.625,0.48,0.17,1.3555,0.6709999999999999,0.268,0.3385,9.610871624773774,10
1416,1.0,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,9.607763658061234,10
1423,1.0,0.63,0.48,0.15,1.0525,0.392,0.336,0.285,11.038889518510565,12
1426,1.0,0.55,0.425,0.135,0.6559999999999999,0.257,0.17,0.203,10.285228829995884,10
1428,1.0,0.63,0.49,0.18,1.13,0.458,0.2765,0.315,11.776069039544868,12
1435,1.0,0.45,0.34,0.105,0.4385,0.21,0.0925,0.12,7.960184027799885,8
1438,1.0,0.53,0.415,0.14,0.7240000000000001,0.3105,0.1675,0.205,9.839085372685343,10
1439,1.0,0.38,0.32,0.115,0.6475,0.32299999999999995,0.1325,0.16399999999999998,7.609769609288893,7
1440,1.0,0.33,0.23,0.08,0.14,0.0565,0.0365,0.046,6.66393454757341,7
1442,1.0,0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,5.234998508722955,5
1445,1.0,0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,11.124074516728346,12
1449,1.0,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,9.281130090707787,9
1452,1.0,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10.768307158141651,10
1455,1.0,0.375,0.29,0.14,0.3,0.14,0.0625,0.0825,7.91791877268472,8
1458,1.0,0.665,0.535,0.155,1.383,0.596,0.2565,0.485,13.376775708129498,14
1459,1.0,0.545,0.41,0.115,0.6765,0.29,0.158,0.22,9.66686172219391,9
1470,1.0,0.575,0.435,0.155,0.8975,0.4115,0.2325,0.23,9.301882449370424,9
1475,1.0,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,11.601895419543249,11
1478,1.0,0.56,0.455,0.155,0.797,0.34,0.19,0.2425,10.687603124161964,11
1485,1.0,0.55,0.425,0.125,0.964,0.5475,0.159,0.215,7.360173807268702,8
1487,1.0,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,10.622248210293893,11
1489,1.0,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,9.63377623098151,9
1491,1.0,0.58,0.455,0.17,0.93,0.408,0.259,0.22,9.746293444432606,9
1499,1.0,0.68,0.56,0.165,1.639,0.6055,0.2805,0.46,15.533804947030454,15
1505,1.0,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,12.409063889647475,13
1510,1.0,0.51,0.38,0.135,0.6809999999999999,0.3435,0.142,0.17,8.20494117268253,9
1515,1.0,0.615,0.485,0.215,0.9615,0.422,0.17600000000000002,0.29,12.082165647190653,11
1516,1.0,0.5,0.36,0.12,0.439,0.1875,0.1055,0.1305,8.709334151789983,8
1520,1.0,0.475,0.38,0.145,0.57,0.16699999999999998,0.118,0.187,11.365392370324074,11
1522,1.0,0.585,0.475,0.16,1.0505,0.48,0.234,0.285,10.422220715673989,10
1523,1.0,0.635,0.5,0.15,1.376,0.6495,0.361,0.31,9.060225449115908,10
1525,1.0,0.46,0.35,0.1,0.471,0.252,0.077,0.123,7.6558798795444485,8
1526,1.0,0.2,0.145,0.025,0.0345,0.011,0.0075,0.01,5.0938327404121715,5
1527,1.0,0.7,0.55,0.17,1.6840000000000002,0.7535,0.3265,0.32,11.03749909016093,11
