,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
2336,1.0,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365
2337,1.0,0.265,0.195,0.055,0.084,0.0365,0.0175,0.025
2365,1.0,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185
2371,1.0,0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005
2374,1.0,0.55,0.425,0.15,0.8315,0.411,0.1765,0.2165
2383,1.0,0.62,0.51,0.15,1.456,0.581,0.2875,0.32
2384,1.0,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625
2390,1.0,0.635,0.5,0.165,1.273,0.6535,0.213,0.365
2401,1.0,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27
2402,1.0,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515
2404,1.0,0.5,0.38,0.12,0.5765,0.273,0.135,0.145
2410,1.0,0.495,0.375,0.15,0.597,0.2615,0.135,0.17800000000000002
2412,1.0,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028
2446,1.0,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515
2474,1.0,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206
2478,1.0,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116
2480,1.0,0.275,0.2,0.065,0.1165,0.0565,0.013,0.035
2481,1.0,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47
2484,1.0,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12
2488,1.0,0.64,0.565,0.23,1.521,0.644,0.3720000000000001,0.406
2489,1.0,0.65,0.52,0.19,1.3445,0.519,0.306,0.4465
2493,1.0,0.36,0.27,0.09,0.232,0.12,0.0435,0.056
2496,1.0,0.625,0.49,0.155,1.33,0.6675,0.259,0.33
2498,1.0,0.45,0.32,0.1,0.381,0.1705,0.075,0.115
2501,1.0,0.55,0.46,0.13,0.7085,0.305,0.1455,0.205
2502,1.0,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18
2503,1.0,0.565,0.43,0.15,0.831,0.4245,0.1735,0.219
2508,1.0,0.515,0.405,0.12,0.6459999999999999,0.2895,0.1405,0.177
2516,1.0,0.72,0.56,0.175,1.7265,0.637,0.3415,0.525
2520,1.0,0.655,0.52,0.18,1.492,0.7185,0.36,0.355
2521,1.0,0.605,0.455,0.16,1.1215,0.5329999999999999,0.273,0.271
2533,1.0,0.6,0.475,0.16,1.164,0.5045,0.2635,0.335
2548,1.0,0.66,0.535,0.175,1.5175,0.711,0.3125,0.415
2551,1.0,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054000000000000006
2553,1.0,0.415,0.305,0.105,0.3605,0.12,0.08199999999999999,0.1
2562,1.0,0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335
2568,1.0,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085
2574,1.0,0.58,0.455,0.12,0.94,0.399,0.257,0.265
2576,1.0,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285
2581,1.0,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08
2592,1.0,0.505,0.385,0.115,0.616,0.243,0.1075,0.21
2598,1.0,0.605,0.495,0.17,1.0915,0.4365,0.2715,0.335
2601,1.0,0.565,0.465,0.175,0.995,0.3895,0.183,0.37
2603,1.0,0.525,0.4,0.17,0.7305,0.279,0.2055,0.195
2604,1.0,0.525,0.43,0.135,0.8435,0.4325,0.18,0.1815
2607,1.0,0.47,0.37,0.105,0.4665,0.2025,0.1015,0.155
2623,1.0,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265
2626,1.0,0.745,0.575,0.2,1.884,0.954,0.336,0.495
2631,1.0,0.56,0.41,0.165,0.93,0.3505,0.237,0.3
2633,1.0,0.295,0.21,0.08,0.1,0.038,0.026,0.031
2634,1.0,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335
2642,1.0,0.64,0.54,0.175,1.221,0.51,0.259,0.39
2644,1.0,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105
2654,1.0,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07
2677,1.0,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07
2678,1.0,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055
2692,1.0,0.575,0.46,0.165,0.9575,0.4815,0.1945,0.236
2693,1.0,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14
2694,1.0,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155
2698,1.0,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965
2719,1.0,0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905
2735,1.0,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295
2742,1.0,0.52,0.41,0.115,0.807,0.2855,0.179,0.235
2745,1.0,0.32,0.255,0.085,0.1745,0.07200000000000001,0.033,0.057
2746,1.0,0.5,0.39,0.145,0.6509999999999999,0.273,0.132,0.22
2756,1.0,0.575,0.45,0.145,0.872,0.4675,0.18,0.217
2765,1.0,0.58,0.475,0.165,1.0385,0.414,0.26,0.305
2768,1.0,0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565
2772,1.0,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325
2783,1.0,0.61,0.47,0.145,1.153,0.403,0.29600000000000004,0.32
2788,1.0,0.42,0.325,0.125,0.3915,0.1575,0.1025,0.115
2803,1.0,0.57,0.45,0.15,0.9645,0.531,0.189,0.209
2815,1.0,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25
2824,1.0,0.45,0.355,0.115,0.478,0.18,0.1185,0.155
2830,1.0,0.575,0.45,0.13,0.8145,0.403,0.1715,0.213
2831,1.0,0.55,0.425,0.145,0.89,0.4325,0.171,0.236
2840,1.0,0.65,0.51,0.175,1.3165,0.6345,0.2605,0.364
2841,1.0,0.42,0.33,0.1,0.35200000000000004,0.1635,0.08900000000000001,0.1
2842,1.0,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255
2843,1.0,0.61,0.485,0.175,1.2445,0.544,0.297,0.345
2848,1.0,0.295,0.215,0.075,0.129,0.05,0.0295,0.04
2861,1.0,0.55,0.45,0.155,0.7895,0.343,0.159,0.25
2868,1.0,0.55,0.445,0.125,0.672,0.28800000000000003,0.1365,0.21
2881,1.0,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695
2884,1.0,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37
2885,1.0,0.525,0.41,0.15,0.708,0.274,0.151,0.25
2903,1.0,0.58,0.45,0.14,1.013,0.38,0.21600000000000005,0.36
2905,1.0,0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195
2913,1.0,0.63,0.485,0.16,1.243,0.623,0.275,0.3
2924,1.0,0.445,0.33,0.105,0.4525,0.18,0.103,0.123
2931,1.0,0.54,0.42,0.14,0.6665,0.3125,0.138,0.1895
2938,1.0,0.395,0.305,0.105,0.282,0.0975,0.065,0.096
2941,1.0,0.63,0.495,0.175,1.2695,0.605,0.271,0.328
2945,1.0,0.59,0.465,0.195,1.0885,0.3685,0.187,0.375
2952,1.0,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07
2953,1.0,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161
2966,1.0,0.495,0.38,0.12,0.474,0.197,0.1065,0.1545
2976,1.0,0.575,0.465,0.15,1.08,0.595,0.2065,0.238
2977,1.0,0.35,0.26,0.09,0.195,0.0745,0.041,0.0655
2987,1.0,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265
2991,1.0,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22
2997,1.0,0.305,0.225,0.07,0.1485,0.0585,0.0335,0.045
2999,1.0,0.535,0.435,0.155,0.8915,0.3415,0.177,0.25
3004,1.0,0.645,0.51,0.18,1.6195,0.7815,0.322,0.4675
3008,1.0,0.625,0.465,0.155,0.972,0.404,0.1845,0.35
3012,1.0,0.35,0.28,0.075,0.196,0.08199999999999999,0.04,0.064
3016,1.0,0.65,0.495,0.18,1.793,0.8005,0.339,0.53
3029,1.0,0.6,0.475,0.15,1.12,0.565,0.2465,0.27
3031,1.0,0.425,0.345,0.11,0.3665,0.125,0.081,0.117
3037,1.0,0.61,0.495,0.19,1.213,0.464,0.306,0.365
3042,1.0,0.605,0.485,0.165,1.0735,0.4370000000000001,0.205,0.33
3049,1.0,0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025
3051,1.0,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265
3060,1.0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24
3071,1.0,0.49,0.385,0.14,0.5425,0.198,0.127,0.175
3084,1.0,0.49,0.38,0.125,0.5489999999999999,0.245,0.1075,0.174
3090,1.0,0.55,0.465,0.15,1.082,0.3575,0.194,0.19
3091,1.0,0.6,0.475,0.15,1.089,0.5195,0.223,0.292
3105,1.0,0.54,0.42,0.14,0.805,0.369,0.1725,0.21
3115,1.0,0.44,0.365,0.125,0.516,0.2155,0.114,0.155
3119,1.0,0.44,0.365,0.11,0.4465,0.213,0.08900000000000001,0.1135
3122,1.0,0.37,0.28,0.1,0.252,0.1065,0.0595,0.07400000000000001
3136,1.0,0.65,0.515,0.18,1.3315,0.5665,0.34700000000000003,0.405
3139,1.0,0.695,0.525,0.205,1.8185,0.8190000000000001,0.4025,0.4525
3154,1.0,0.465,0.355,0.09,0.4325,0.2005,0.07400000000000001,0.1275
3156,1.0,0.57,0.45,0.135,1.02,0.546,0.204,0.25
3158,1.0,0.5,0.39,0.13,0.7090000000000001,0.275,0.168,0.18
3166,1.0,0.575,0.44,0.185,1.025,0.5075,0.2245,0.2485
3180,1.0,0.515,0.395,0.14,0.6859999999999999,0.281,0.1255,0.22
3185,1.0,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255
3187,1.0,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39
3188,1.0,0.575,0.48,0.15,0.8745,0.375,0.193,0.29
3202,1.0,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12
3206,1.0,0.725,0.55,0.2,1.51,0.8735,0.4265,0.5085
3215,1.0,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225
3222,1.0,0.37,0.275,0.08,0.227,0.093,0.0625,0.07
3226,1.0,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265
3228,1.0,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55
3233,1.0,0.65,0.51,0.155,1.189,0.483,0.278,0.3645
3238,1.0,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28
3242,1.0,0.5,0.385,0.13,0.768,0.2625,0.095,0.27
3251,1.0,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03
3252,1.0,0.4,0.3,0.125,0.417,0.191,0.09,0.1175
3263,1.0,0.655,0.53,0.19,1.4280000000000002,0.493,0.318,0.565
3265,1.0,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775
3272,1.0,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535
3282,1.0,0.63,0.475,0.15,1.172,0.536,0.254,0.316
3289,1.0,0.615,0.46,0.19,1.0659999999999998,0.4335,0.226,0.33
3320,1.0,0.5,0.405,0.155,0.772,0.34600000000000003,0.1535,0.245
3323,1.0,0.425,0.335,0.095,0.322,0.1205,0.061,0.125
3332,1.0,0.71,0.575,0.175,1.555,0.6465,0.3705,0.52
3338,1.0,0.46,0.38,0.135,0.482,0.207,0.1225,0.145
3340,1.0,0.485,0.37,0.115,0.637,0.38,0.1335,0.128
3341,1.0,0.475,0.4,0.115,0.541,0.18600000000000005,0.1025,0.21
3366,1.0,0.5,0.4,0.13,0.6645,0.258,0.133,0.24
3367,1.0,0.545,0.4,0.14,0.778,0.368,0.215,0.18
3369,1.0,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295
3395,1.0,0.42,0.32,0.115,0.409,0.2055,0.0935,0.105
3399,1.0,0.75,0.57,0.21,2.236,1.109,0.5195,0.545
3401,1.0,0.58,0.455,0.195,1.859,0.945,0.426,0.441
3405,1.0,0.58,0.455,0.135,0.7955,0.405,0.16699999999999998,0.204
3408,1.0,0.275,0.215,0.075,0.1155,0.0485,0.029,0.035
3417,1.0,0.45,0.36,0.125,0.5065,0.222,0.105,0.16
3433,1.0,0.315,0.24,0.07,0.13699999999999998,0.0545,0.0315,0.04
3438,1.0,0.625,0.5,0.18,1.3705,0.645,0.303,0.3705
3450,1.0,0.45,0.33,0.105,0.448,0.208,0.08900000000000001,0.12
3461,1.0,0.595,0.45,0.14,0.838,0.3965,0.194,0.217
3466,1.0,0.705,0.545,0.17,1.58,0.6435,0.4565,0.265
3489,1.0,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515
3491,1.0,0.425,0.34,0.12,0.388,0.149,0.087,0.125
3505,1.0,0.68,0.57,0.205,1.842,0.625,0.408,0.65
3511,1.0,0.71,0.55,0.2,1.9045,0.882,0.44,0.5
3513,1.0,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25
3515,1.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125
3516,1.0,0.61,0.48,0.165,1.097,0.4215,0.264,0.335
3518,1.0,0.375,0.29,0.115,0.2705,0.093,0.066,0.0885
3524,1.0,0.525,0.41,0.165,0.8005,0.2635,0.1985,0.25
3528,1.0,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4
3533,1.0,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07
3535,1.0,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095
3539,1.0,0.595,0.47,0.15,0.8915,0.359,0.2105,0.245
3541,1.0,0.415,0.315,0.1,0.3645,0.1765,0.0795,0.095
3546,1.0,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155
3547,1.0,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16
3556,1.0,0.715,0.525,0.2,1.89,0.95,0.436,0.4305
3557,1.0,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835
3558,1.0,0.63,0.495,0.165,1.3075,0.599,0.284,0.315
3562,1.0,0.38,0.325,0.11,0.3105,0.12,0.07400000000000001,0.105
3565,1.0,0.53,0.42,0.13,0.8365,0.3745,0.16699999999999998,0.249
3577,1.0,0.62,0.485,0.145,1.003,0.4655,0.2195,0.28
3583,1.0,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363
3590,1.0,0.655,0.51,0.175,1.6525,0.8515,0.3365,0.403
3597,1.0,0.475,0.365,0.115,0.499,0.232,0.0885,0.156
3600,1.0,0.575,0.455,0.155,1.013,0.4685,0.2085,0.295
3604,1.0,0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685
3608,1.0,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25
3609,1.0,0.52,0.425,0.145,0.7,0.207,0.1905,0.24
3616,1.0,0.715,0.535,0.19,1.6755,0.889,0.313,0.42
3627,1.0,0.655,0.51,0.16,1.092,0.396,0.2825,0.37
3633,1.0,0.485,0.39,0.125,0.591,0.287,0.141,0.12
3634,1.0,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585
3637,1.0,0.645,0.5,0.175,1.3385,0.633,0.299,0.349
3648,1.0,0.625,0.485,0.175,1.3745,0.7335,0.2715,0.332
3657,1.0,0.495,0.39,0.125,0.6655,0.284,0.162,0.2
3658,1.0,0.465,0.325,0.14,0.7615,0.362,0.1535,0.209
3660,1.0,0.4,0.315,0.105,0.287,0.1135,0.037000000000000005,0.113
3661,1.0,0.54,0.425,0.13,0.8155,0.3675,0.1365,0.246
3663,1.0,0.6,0.47,0.135,0.97,0.4655,0.1955,0.264
3664,1.0,0.545,0.43,0.14,0.8320000000000001,0.4355,0.17,0.201
3669,1.0,0.605,0.485,0.15,1.238,0.6315,0.226,0.33
3673,1.0,0.575,0.46,0.19,0.994,0.392,0.2425,0.34
3675,1.0,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895
3680,1.0,0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505
3686,1.0,0.485,0.41,0.15,0.696,0.2405,0.1625,0.265
3692,1.0,0.485,0.4,0.135,0.6629999999999999,0.313,0.13699999999999998,0.2
3710,1.0,0.36,0.28,0.105,0.199,0.0695,0.045,0.08
3716,1.0,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2
3723,1.0,0.445,0.355,0.15,0.485,0.181,0.125,0.155
3725,1.0,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32
3727,1.0,0.5,0.415,0.165,0.6885,0.249,0.138,0.25
3737,1.0,0.58,0.44,0.15,1.0465,0.518,0.2185,0.2795
3742,1.0,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36
3744,1.0,0.72,0.575,0.17,1.9335,0.913,0.389,0.51
3755,1.0,0.62,0.48,0.16,1.0765,0.412,0.253,0.3
3757,1.0,0.58,0.445,0.15,0.9525,0.4315,0.1945,0.287
