Constant,P_H,P_S,S_H,S_S,Temp(K),Testing_R2,Training_R2,log_Fuel(%),log_Oxidizer(%),log_P(atm)
32.5361,0.0,0.0,0.0,0.2759,-14.9545,0.9678073340692273,0.9682254823436268,0.6638,-1.1177,-0.4538
38.0339,-1.7155,-0.5718,0.0,0.2896,-16.9689,0.9682778777404786,0.9680168192891296,0.6616,-1.1138,-0.4367
32.5745,0.0,0.0,0.0,0.2853,-14.9478,0.973874036197698,0.9669582374836344,0.6890000000000001,-1.139,-0.4484
32.4699,0.0,0.0,0.0,0.2794,-14.9202,0.9698220754109615,0.9678731741571934,0.6622,-1.1174,-0.4477
32.4518,0.0,0.0,0.0,0.2812,-14.8871,0.968067889427896,0.96809355627016,0.6799,-1.1258,-0.4426
32.5182,0.0,0.0,0.0,0.2803,-14.9192,0.966631543521756,0.9686102264318824,0.6835,-1.126,-0.4444
32.5439,0.0,0.0,0.0,0.2834,-14.9371,0.9751660372701592,0.9665391534731512,0.6801,-1.1295,-0.45299999999999996
32.4074,0.0,0.0,0.0,0.28800000000000003,-14.8698,0.967092331732138,0.9684793142943176,0.6779,-1.1253,-0.4415
32.5114,0.0,0.0,0.0,0.2905,-14.9048,0.9671661421286116,0.9685214912963124,0.6921,-1.1327,-0.451
32.5701,0.0,0.0,0.0,0.2862,-14.9437,0.9750169929935922,0.9666619301727868,0.6872,-1.1328,-0.4531
32.4036,0.0,0.0,0.0,0.2813,-14.8827,0.9764051612767808,0.9661844588981696,0.6609,-1.1136,-0.4494
32.3047,0.0,0.0,0.0,0.2817,-14.8204,0.9640179866491828,0.9688240791780436,0.6648,-1.1114,-0.4444
32.4624,0.0,0.0,0.0,0.2863,-14.8705,0.9597120147063796,0.9699511207556072,0.6986,-1.1324,-0.4381
32.3378,0.0,0.0,0.0,0.2788,-14.8475,0.9756186386083112,0.9663787899149426,0.6568,-1.1132,-0.4501
32.3667,0.0,0.0,0.0,0.3016,-14.8285,0.9725210802296678,0.9669499464824078,0.6933,-1.1373,-0.4423
32.4673,0.0,0.0,0.0,0.2775,-14.9182,0.97822644994954,0.9656028440726584,0.6593,-1.1112,-0.453
32.4552,0.0,0.0,0.0,0.275,-14.8874,0.9622152687757052,0.9691737178205851,0.6798,-1.119,-0.4368
32.4867,0.0,0.0,0.0,0.2888,-14.8909,0.9628385922572658,0.9696599857963116,0.6915,-1.1267,-0.4479
32.3197,0.0,0.0,0.0,0.2806,-14.8445,0.9646758330131272,0.9689550704264486,0.6554,-1.1088,-0.4452
32.4065,0.0,0.0,0.0,0.2773,-14.8853,0.967902568337058,0.9681738940856622,0.6589,-1.1113,-0.4493
37.9718,-1.6508,-0.5503,0.0,0.2963,-16.9373,0.9528161032668804,0.9717943627151951,0.6934,-1.1328,-0.4349
32.4551,0.0,0.0,0.0,0.2931,-14.8689,0.9712228006529074,0.9674835815185752,0.6962,-1.1317,-0.4452
32.3006,0.0,0.0,0.0,0.2838,-14.8075,0.9716866624949144,0.9670324647649948,0.6713,-1.1146,-0.4459
32.3567,0.0,0.0,0.0,0.2891,-14.8352,0.9755958878507606,0.9662879520315324,0.6763,-1.1206,-0.4499
32.3418,0.0,0.0,0.0,0.2947,-14.8235,0.9721426248395258,0.966968850609666,0.6829,-1.1262,-0.4432
32.5117,0.0,0.0,0.0,0.2704,-14.9264,0.9595196848283029,0.970003560433515,0.6756,-1.1155,-0.4329
32.5105,0.0,0.0,0.0,0.2798,-14.9227,0.973473446779714,0.9669447022393868,0.6749,-1.1263,-0.4536
39.2774,-1.9769,-0.659,0.0,0.287,-17.4665,0.9748951366578176,0.9666508516355641,0.6891,-1.1332,-0.4411
32.4436,0.0,0.0,0.0,0.2896,-14.8719,0.970340026939728,0.96764266737997,0.6872,-1.1257,-0.4488
32.5289,0.0,0.0,0.0,0.2885,-14.9044,0.9609611395908159,0.969803208395774,0.6996,-1.1339,-0.4443
32.4735,0.0,0.0,0.0,0.2946,-14.8826,0.9737476391231604,0.9667724867485232,0.6971,-1.1393,-0.44299999999999995
32.3393,0.0,0.0,0.0,0.2865,-14.8226,0.9677670195911484,0.967942437844078,0.6807,-1.1221,-0.444
32.274,0.0,0.0,0.0,0.2854,-14.8085,0.9700255259434124,0.9675636886795941,0.6623,-1.112,-0.4444
32.3303,0.0,0.0,0.0,0.281,-14.8391,0.9756960537801128,0.966236579373066,0.6602,-1.1112,-0.4468
32.5633,0.0,0.0,0.0,0.2893,-14.9283,0.9602771870371664,0.9702726442255588,0.6975,-1.1332,-0.4449
32.4598,0.0,0.0,0.0,0.2818,-14.8999,0.9602521534749132,0.9701101132491516,0.6757,-1.1221,-0.441
32.5111,0.0,0.0,0.0,0.2846,-14.9065,0.9705154780593244,0.9676512729235766,0.6885,-1.1301,-0.45
32.5515,0.0,0.0,0.0,0.2926,-14.9012,0.9597980914802016,0.9702653598778588,0.7190000000000001,-1.1437,-0.4321
32.297,0.0,0.0,0.0,0.2821,-14.8041,0.9731999135150698,0.9668286283152818,0.6762,-1.1136,-0.4347
32.4605,0.0,0.0,0.0,0.2925,-14.8716,0.9642187291108928,0.969210812708462,0.6979,-1.1343,-0.4413
38.7265,-1.8843,-0.6281,0.0,0.282,-17.2617,0.9682328643198276,0.9682412391560704,0.6581,-1.1161,-0.4327
32.4387,0.0,0.0,0.0,0.2957,-14.8532,0.9691852905718056,0.967910311225184,0.6989,-1.136,-0.4484
32.4048,0.0,0.0,0.0,0.275,-14.879000000000001,0.9614491881633842,0.969663877336198,0.6603,-1.1082,-0.449
32.4199,0.0,0.0,0.0,0.2834,-14.8665,0.968862800226116,0.9679754971164992,0.6871,-1.1266,-0.4341
32.7174,0.0,0.0,0.0,0.2942,-14.9953,0.9699316685471112,0.9680835905923147,0.7131,-1.149,-0.4531
32.4351,0.0,0.0,0.0,0.2903,-14.8713,0.9675930040261468,0.9682613838130578,0.685,-1.1278,-0.4493
32.5208,0.0,0.0,0.0,0.2907,-14.8959,0.9568133648951362,0.9711342252212788,0.7064,-1.1336,-0.4387
32.4968,0.0,0.0,0.0,0.2924,-14.8881,0.9712559950982328,0.9675834209426476,0.6987,-1.134,-0.445
32.4808,0.0,0.0,0.0,0.2825,-14.9035,0.9658861793304904,0.9687130139611626,0.6818,-1.1268,-0.4442
32.438,0.0,0.0,0.0,0.2923,-14.8591,0.96240630511472,0.9696331634752756,0.6953,-1.1269,-0.4439
32.442,0.0,0.0,0.0,0.2851,-14.8696,0.9596854087774904,0.9698831319649432,0.6923,-1.1311,-0.4331
38.7209,-1.8793,-0.6264,0.0,0.2859,-17.2539,0.9674474993712348,0.9683053905480974,0.6601,-1.1168,-0.4437
32.5281,0.0,0.0,0.0,0.2889,-14.93,0.9747496643167856,0.9668266861475676,0.6802,-1.1285,-0.4526
38.964,-2.0264,-0.6755,0.0,0.2915,-17.3063,0.959772493796013,0.9696896240976672,0.6497,-1.1022,-0.4375
32.415,0.0,0.0,0.0,0.2936,-14.8437,0.9696151092092437,0.9677141445527059,0.6957,-1.1344,-0.4493
32.4116,0.0,0.0,0.0,0.2885,-14.8569,0.9676805285925808,0.9682811494841221,0.6898,-1.132,-0.4355
32.4325,0.0,0.0,0.0,0.293,-14.8469,0.9616470516212338,0.9695207912932255,0.7027,-1.1326,-0.4422
32.3856,0.0,0.0,0.0,0.2904,-14.8436,0.9732225740877084,0.9668628548886634,0.6856,-1.1284,-0.4416
32.4009,0.0,0.0,0.0,0.2972,-14.842,0.9574332182079512,0.9710568672911256,0.6958,-1.1278,-0.4429
32.4391,0.0,0.0,0.0,0.2797,-14.9041,0.9684953776916864,0.9682335290129404,0.6641,-1.1166,-0.4402
32.4803,0.0,0.0,0.0,0.2862,-14.9117,0.9633368874585504,0.9696223544135096,0.6759,-1.1258,-0.4474
32.4149,0.0,0.0,0.0,0.2847,-14.8732,0.969144180900943,0.9679344183683174,0.6731,-1.1236,-0.4502
32.3809,0.0,0.0,0.0,0.2829,-14.8547,0.9668268900093824,0.9683509269836936,0.6705,-1.1146,-0.4464
32.4596,0.0,0.0,0.0,0.2977,-14.8652,0.959754929482318,0.9701698178381508,0.7020000000000001,-1.1376,-0.4447
32.4111,0.0,0.0,0.0,0.2916,-14.8492,0.9676815569259221,0.968319671596944,0.695,-1.1324,-0.4351
32.5137,0.0,0.0,0.0,0.2906,-14.8936,0.9598091898889888,0.96996534069993,0.7055,-1.1386,-0.4389
38.3614,-1.7653,-0.5884,0.0,0.2953,-17.1005,0.9686074493159316,0.9681178833118628,0.68,-1.1266,-0.4395
39.1371,-1.9899,-0.6633,0.0,0.2782,-17.4143,0.9649989625103156,0.96886645718518,0.6639,-1.1144,-0.4317
32.3596,0.0,0.0,0.0,0.2772,-14.8514,0.9671455574032828,0.9682964092878508,0.6632,-1.1063,-0.4458
32.3424,0.0,0.0,0.0,0.2872,-14.8186,0.9582010787033841,0.9704945926918436,0.6877,-1.1212,-0.4320000000000001
32.3737,0.0,0.0,0.0,0.2867,-14.847999999999999,0.9699680764531076,0.96771162656941,0.6746,-1.1186,-0.4459
32.4425,0.0,0.0,0.0,0.2856,-14.8912,0.964485342136684,0.9691760374517616,0.6729999999999999,-1.118,-0.4484
32.4949,0.0,0.0,0.0,0.2825,-14.8997,0.9668420926465172,0.96846901089201,0.6906,-1.1278,-0.436
32.4301,0.0,0.0,0.0,0.2847,-14.8721,0.967028324653954,0.9684568872464052,0.6822,-1.1226,-0.4426
32.6226,0.0,0.0,0.0,0.2892,-14.9544,0.9651784589676488,0.9691827150746692,0.7020000000000001,-1.1385,-0.4492
32.3741,0.0,0.0,0.0,0.2845,-14.8536,0.9685059171028624,0.9680947259715228,0.6707,-1.1165,-0.4443
38.2294,-1.7122,-0.5707,0.0,0.2761,-17.0826,0.9676321747494584,0.9683664519607312,0.6601,-1.1165,-0.4378
32.5788,0.0,0.0,0.0,0.2904,-14.9395,0.9729349685879972,0.9671186922187924,0.6965,-1.1392,-0.4499
32.4391,0.0,0.0,0.0,0.2905,-14.8597,0.9616886359067878,0.9695695195640178,0.6966,-1.1317,-0.44
32.4197,0.0,0.0,0.0,0.2776,-14.8908,0.971697284688414,0.9673228452406752,0.6615,-1.114,-0.4456
32.4146,0.0,0.0,0.0,0.2798,-14.8684,0.9674918173504384,0.9682456889636416,0.6793,-1.1217,-0.4362
38.6416,-1.8426,-0.6142,0.0,0.2801,-17.2319,0.9736070434887448,0.9671807657456476,0.6611,-1.1191,-0.4368
32.7219,0.0,0.0,0.0,0.2817,-15.0051,0.9694161979571532,0.968152768611164,0.7042,-1.1396,-0.4488
32.3526,0.0,0.0,0.0,0.2807,-14.8569,0.9684639583881274,0.9680180140667018,0.6608,-1.1123,-0.4447
38.9835,-1.9033,-0.6344,0.0,0.2765,-17.3856,0.9727405180574438,0.9672969433459514,0.6629,-1.1234,-0.436
32.417,0.0,0.0,0.0,0.2876,-14.8522,0.9666607826843197,0.9685071185058391,0.6923,-1.1257,-0.439
32.4386,0.0,0.0,0.0,0.2877,-14.8624,0.9597577323137312,0.9695972593970524,0.6934,-1.1338,-0.4434
32.3557,0.0,0.0,0.0,0.289,-14.8408,0.9771471208170068,0.9658365795247196,0.6743,-1.1226,-0.4463
32.5896,0.0,0.0,0.0,0.28800000000000003,-14.9459,0.9633437740185008,0.9695567165379324,0.6969,-1.1358,-0.4459
32.413000000000004,0.0,0.0,0.0,0.29,-14.852,0.9714523648113672,0.9673140047365578,0.6886,-1.126,-0.4455
32.5561,0.0,0.0,0.0,0.2863,-14.9244,0.9737451425299484,0.9669474619578148,0.6974,-1.1355,-0.445
32.4131,0.0,0.0,0.0,0.2769,-14.8972,0.9682222516469444,0.9681090041765112,0.6528,-1.112,-0.4524
32.6635,0.0,0.0,0.0,0.2889,-14.987,0.9722746363544036,0.9674514974313132,0.6979,-1.1399,-0.4497
32.5612,0.0,0.0,0.0,0.2816,-14.9337,0.9618409122990456,0.9696154648886685,0.6949,-1.1338,-0.4361
32.3255,0.0,0.0,0.0,0.2853,-14.8179,0.960806115320878,0.9695877873960772,0.6773,-1.1171,-0.4406
32.5323,0.0,0.0,0.0,0.2831,-14.9444,0.976570996527232,0.9659931139310716,0.6691,-1.1234,-0.4565
38.3215,-1.7909,-0.597,0.0,0.2826,-17.0865,0.961499948641722,0.9693855126181452,0.6572,-1.107,-0.4355
32.2418,0.0,0.0,0.0,0.2824,-14.7973,0.967680604171692,0.9680410406952844,0.6568,-1.1089,-0.4438
32.4309,0.0,0.0,0.0,0.2826,-14.8942,0.9746796586215496,0.9666503603262836,0.6698,-1.1243,-0.4394
32.6126,0.0,0.0,0.0,0.2819,-14.9647,0.9676215826401232,0.9684668068672628,0.6958,-1.1396,-0.4352
32.4676,0.0,0.0,0.0,0.2898,-14.883,0.9698031175200738,0.9679157551911746,0.6907,-1.1286,-0.4431
32.4973,0.0,0.0,0.0,0.2844,-14.9023,0.9698811666009156,0.967956250834764,0.6894,-1.1301,-0.4395
32.4164,0.0,0.0,0.0,0.2742,-14.8895,0.9688017408705633,0.9679439067740636,0.6636,-1.1164,-0.4382
32.3463,0.0,0.0,0.0,0.2959,-14.8185,0.9747300622808674,0.9663822069249592,0.6854,-1.1235,-0.4475
32.1624,0.0,0.0,0.0,0.2839,-14.7476,0.9612262154029592,0.9692429712655252,0.6595,-1.104,-0.4388
32.5023,0.0,0.0,0.0,0.2877,-14.9138,0.9672900494559279,0.9685823281593988,0.684,-1.1315,-0.4477
32.3912,0.0,0.0,0.0,0.2792,-14.8661,0.961965742677445,0.9694768856946908,0.6702,-1.1171,-0.4404
32.3238,0.0,0.0,0.0,0.2793,-14.8295,0.9706837913284492,0.9673061575255602,0.6659,-1.1104,-0.4407
32.2558,0.0,0.0,0.0,0.2874,-14.7904,0.9748777671950952,0.9663407285709662,0.6691,-1.1158,-0.4409
38.2014,-1.7989,-0.5996,0.0,0.2875,-17.0296,0.9651851804644362,0.9684007359437844,0.6413,-1.0982,-0.4422
32.4692,0.0,0.0,0.0,0.29100000000000004,-14.8756,0.9710278115451711,0.967607135016454,0.6969,-1.1351,-0.4435
32.3487,0.0,0.0,0.0,0.2928,-14.8178,0.9676052540581892,0.9681886897945344,0.6904,-1.1299,-0.4398
32.4672,0.0,0.0,0.0,0.2817,-14.9062,0.9696430827449324,0.967935444010084,0.6734,-1.1207,-0.4455
32.3887,0.0,0.0,0.0,0.2814,-14.8556,0.9626131677334658,0.9692769518830332,0.6753,-1.1194,-0.4411
38.9743,-1.9544,-0.6515,0.0,0.2844,-17.3465,0.9704887668598126,0.967480786843857,0.6592,-1.1164,-0.4443
32.4364,0.0,0.0,0.0,0.2929,-14.8853,0.9726348497279659,0.9670258147821276,0.6722,-1.1225,-0.4576
32.3962,0.0,0.0,0.0,0.2909,-14.8443,0.9637016576766696,0.9692341868987724,0.6905,-1.1297,-0.4394
32.3454,0.0,0.0,0.0,0.2896,-14.8297,0.9711596741160088,0.967263598826794,0.6749,-1.1185,-0.4503
32.524,0.0,0.0,0.0,0.2871,-14.8972,0.9619339859194136,0.9697193478580224,0.7055,-1.1340000000000001,-0.4367
32.5424,0.0,0.0,0.0,0.2987,-14.8962,0.9696257297328026,0.9679539127286154,0.7153,-1.1495,-0.4464
32.4977,0.0,0.0,0.0,0.2845,-14.9186,0.9762310001774523,0.9663915488722143,0.6758,-1.1231,-0.4477
32.2606,0.0,0.0,0.0,0.2919,-14.7805,0.9554693824067796,0.9708836626979852,0.6839,-1.1213,-0.4315
32.6173,0.0,0.0,0.0,0.294,-14.948,0.9748456144320028,0.9668179614410886,0.7085,-1.1447,-0.445
32.4424,0.0,0.0,0.0,0.2787,-14.8873,0.9758154595682044,0.9663585237310356,0.674,-1.1201,-0.4427
32.3802,0.0,0.0,0.0,0.2869,-14.835,0.956260194564744,0.9702525625331828,0.6881,-1.1236,-0.4421
38.4817,-1.8326,-0.6109,0.0,0.2784,-17.1706,0.9651744210407605,0.9688902495497844,0.6416,-1.1023,-0.4362
32.5079,0.0,0.0,0.0,0.2896,-14.8998,0.9681772945564532,0.9682842169586976,0.6961,-1.1336,-0.4428
32.4086,0.0,0.0,0.0,0.2831,-14.8622,0.9514592525070192,0.9715871825678052,0.6846,-1.1235,-0.4344
32.4962,0.0,0.0,0.0,0.2747,-14.9318,0.9690170301453442,0.9679556995234806,0.6681,-1.1213,-0.4381
32.3733,0.0,0.0,0.0,0.2943,-14.828,0.9611473643913044,0.9697892577818856,0.6921,-1.1292,-0.4458
38.5904,-1.8695,-0.6232,0.0,0.2846,-17.195,0.9639684823532024,0.969163872917358,0.6505,-1.1046,-0.442
32.2758,0.0,0.0,0.0,0.279,-14.8178,0.9690543332420088,0.9677694035738312,0.6558,-1.1072,-0.4435
32.5034,0.0,0.0,0.0,0.2763,-14.919,0.9663364636537934,0.9686130024000283,0.6774,-1.121,-0.4438
32.5434,0.0,0.0,0.0,0.2824,-14.9236,0.9633547663428368,0.96940034122528,0.6931,-1.1318,-0.4396
32.2359,0.0,0.0,0.0,0.2881,-14.7728,0.9577575063977082,0.9700522295926468,0.6737,-1.1125,-0.4385
32.1711,0.0,0.0,0.0,0.284,-14.7538,0.9617661358273142,0.9692616734921128,0.6581,-1.0992,-0.4428
32.453,0.0,0.0,0.0,0.2838,-14.887,0.9745201415799859,0.9666091944147394,0.6759,-1.1169,-0.4513
32.5019,0.0,0.0,0.0,0.2846,-14.9132,0.9736351607291974,0.966934178101365,0.6776,-1.1263,-0.4569
32.6407,0.0,0.0,0.0,0.287,-14.9558,0.9572718241336724,0.9707053607166236,0.7107,-1.1413,-0.4447
32.4333,0.0,0.0,0.0,0.2783,-14.8929,0.9697224159674258,0.9678340035063421,0.6677,-1.1162,-0.4409
32.3275,0.0,0.0,0.0,0.2895,-14.8192,0.9641156746656832,0.9689216980673944,0.6783,-1.1229,-0.4406
32.1853,0.0,0.0,0.0,0.2859,-14.7381,0.9590221235409332,0.9695303504703148,0.6752,-1.1084,-0.4368
32.3236,0.0,0.0,0.0,0.2806,-14.8499,0.9676313799179024,0.9683084686231556,0.6556,-1.111,-0.4399
32.5414,0.0,0.0,0.0,0.2913,-14.915,0.9653995178945288,0.9690121243328595,0.7002,-1.1402,-0.4424
32.3272,0.0,0.0,0.0,0.2879,-14.8187,0.9630610569199552,0.9692344226198988,0.6799,-1.1211,-0.4399
32.534,0.0,0.0,0.0,0.2912,-14.9327,0.9730686013522272,0.9669783596339512,0.6869,-1.1358,-0.4454
32.433,0.0,0.0,0.0,0.2877,-14.8575,0.9633705204966158,0.9691139382538309,0.6946,-1.1304,-0.4401
32.4365,0.0,0.0,0.0,0.2932,-14.8567,0.9656361539866416,0.9687887720296752,0.6962,-1.1299,-0.4438
32.3692,0.0,0.0,0.0,0.2901,-14.835,0.9672399581131153,0.9683799142010516,0.6855,-1.1225,-0.4411
32.5199,0.0,0.0,0.0,0.2806,-14.9213,0.9696273449214926,0.9678369507611728,0.6858,-1.1293,-0.4399
32.471,0.0,0.0,0.0,0.287,-14.885,0.9603763059850126,0.9700595336260528,0.6921,-1.1315,-0.4411
32.6701,0.0,0.0,0.0,0.2898,-14.9888,0.9630664256693778,0.969924492139142,0.7024,-1.1441,-0.4476
32.5284,0.0,0.0,0.0,0.2797,-14.9255,0.9640763604725768,0.9692520280945122,0.6831,-1.1255,-0.4423
32.301,0.0,0.0,0.0,0.2767,-14.8196,0.9592170677401264,0.9695957815058448,0.6629999999999999,-1.1066,-0.4405
32.5737,0.0,0.0,0.0,0.2948,-14.925,0.973314794055376,0.9670084412029224,0.7042,-1.1411,-0.4516
32.4527,0.0,0.0,0.0,0.2824,-14.8776,0.9617831059138512,0.9695172870058316,0.6869,-1.1213,-0.4397
32.3966,0.0,0.0,0.0,0.2833,-14.8766,0.9692124828694606,0.9679753606146988,0.6641,-1.1159999999999999,-0.4439
32.4979,0.0,0.0,0.0,0.2778,-14.9269,0.9631881236106801,0.9695149302259476,0.6706,-1.1177,-0.4429
32.62,0.0,0.0,0.0,0.2942,-14.9468,0.9688899948371535,0.9681261068832074,0.7087,-1.1433,-0.4487
32.3317,0.0,0.0,0.0,0.2867,-14.8248,0.9660779546678292,0.9686397383671989,0.6772,-1.117,-0.4371
32.4188,0.0,0.0,0.0,0.2804,-14.8739,0.9745304776723108,0.9666554271300432,0.6747,-1.1193,-0.4397
32.4961,0.0,0.0,0.0,0.2896,-14.9008,0.9708644485926068,0.9675817873204136,0.6878,-1.1294,-0.4502
32.7466,0.0,0.0,0.0,0.2946,-15.0124,0.9721631411650884,0.9674756672174936,0.7153,-1.1557,-0.4532
32.4495,0.0,0.0,0.0,0.2922,-14.8672,0.969967165751114,0.9677613374435698,0.6954,-1.1327,-0.4455
32.3122,0.0,0.0,0.0,0.27899999999999997,-14.8155,0.9576229063314641,0.9699412141061992,0.6721,-1.1099,-0.4364
32.3868,0.0,0.0,0.0,0.2878,-14.8396,0.9650616391546368,0.9687735374784706,0.6882,-1.1241,-0.4392
32.4856,0.0,0.0,0.0,0.2886,-14.8938,0.9655221532409292,0.9688705940105388,0.693,-1.1339,-0.4401
32.4338,0.0,0.0,0.0,0.2852,-14.8675,0.9619548836565212,0.9695048645774228,0.6899,-1.1282,-0.4356
32.3801,0.0,0.0,0.0,0.2841,-14.8617,0.9704620081177464,0.9675426639589207,0.6716,-1.1201,-0.4396
32.4187,0.0,0.0,0.0,0.2725,-14.8793,0.962291111317792,0.96904502009126,0.6728,-1.1165,-0.4295
32.2769,0.0,0.0,0.0,0.2863,-14.794,0.9636014950029194,0.9690763048454007,0.6688,-1.1048,-0.4455
32.4377,0.0,0.0,0.0,0.2784,-14.8955,0.9786279751442956,0.9657369470870304,0.6681,-1.1204,-0.439
40.5669,-2.4097,-0.8032,0.0,0.2893,-17.9421,0.9683026834452092,0.9680940726719922,0.6706,-1.1237,-0.4448
37.9263,-1.6412,-0.5471,0.0,0.2925,-16.9388,0.9601052975246056,0.970197219548948,0.6777,-1.1268,-0.4382
32.4273,0.0,0.0,0.0,0.276,-14.9076,0.9739437696148444,0.9668326339061104,0.6547,-1.1133,-0.4471
32.436,0.0,0.0,0.0,0.278,-14.8875,0.9623651663452456,0.9696983280201902,0.6786,-1.1225,-0.4289
38.2138,-1.6979,-0.5660000000000001,0.0,0.2807,-17.0656,0.9626595875089364,0.9695229724261994,0.6729,-1.1201,-0.4384
32.3338,0.0,0.0,0.0,0.2813,-14.8174,0.9662188339733504,0.9684451298363208,0.6799,-1.1123,-0.4361
32.3483,0.0,0.0,0.0,0.2825,-14.8439,0.9631534495068136,0.9692955742201002,0.6672,-1.1114,-0.4433
32.3647,0.0,0.0,0.0,0.2845,-14.8492,0.9641279538324028,0.9690359264746063,0.6748,-1.122,-0.4399
32.4049,0.0,0.0,0.0,0.2878,-14.8585,0.9605015748213376,0.9700626583798254,0.6859,-1.126,-0.4352
32.547,0.0,0.0,0.0,0.2865,-14.9219,0.9615946520569828,0.9697107521790276,0.6966,-1.1351,-0.4419
32.5183,0.0,0.0,0.0,0.2905,-14.9107,0.9720874935986824,0.9671672084774312,0.6932,-1.1298,-0.4458
32.498000000000005,0.0,0.0,0.0,0.2715,-14.9346,0.9693853057932384,0.9679985835143952,0.6663,-1.116,-0.4359
32.5872,0.0,0.0,0.0,0.2881,-14.9303,0.9586246872015224,0.9703149875340428,0.7066,-1.1394,-0.4459
32.5339,0.0,0.0,0.0,0.2809,-14.9214,0.973118233688634,0.9671142212214262,0.6851,-1.1235,-0.4508
32.3959,0.0,0.0,0.0,0.2949,-14.8338,0.9678525932809399,0.9681916877113702,0.6953,-1.1317,-0.4452
32.3845,0.0,0.0,0.0,0.2894,-14.859000000000002,0.973220841977279,0.9667895520632142,0.6741,-1.1262,-0.4474
32.5052,0.0,0.0,0.0,0.2884,-14.9039,0.9576650514560434,0.9707349787186657,0.6883,-1.1243,-0.4509
32.2908,0.0,0.0,0.0,0.285,-14.7979,0.9610868247480534,0.9695057062258192,0.6791,-1.1142,-0.4319
32.3892,0.0,0.0,0.0,0.2905,-14.8516,0.9629565271013047,0.9693912858227544,0.6791,-1.1229,-0.4464
32.4373,0.0,0.0,0.0,0.2804,-14.8798,0.9686761614645316,0.9680234709598492,0.6809999999999999,-1.126,-0.435
32.4798,0.0,0.0,0.0,0.2918,-14.8847,0.959901050383854,0.9704839866722024,0.6948,-1.128,-0.4466
32.4754,0.0,0.0,0.0,0.2905,-14.8941,0.9696164568080642,0.9678946792542706,0.6819,-1.1243,-0.454
32.5325,0.0,0.0,0.0,0.2814,-14.9271,0.9679728727944324,0.9682860322293648,0.6862,-1.1304,-0.4447
32.5121,0.0,0.0,0.0,0.29100000000000004,-14.8966,0.9701025340260121,0.9678236396703256,0.6984,-1.1326,-0.446
32.4513,0.0,0.0,0.0,0.2715,-14.9262,0.9720172604206188,0.9672362006329835,0.6458,-1.1078,-0.4529
32.3625,0.0,0.0,0.0,0.287,-14.8328,0.9723765040500064,0.9671722244742372,0.6798,-1.1158,-0.4434
32.4297,0.0,0.0,0.0,0.2812,-14.8883,0.977646697357693,0.9659325943170194,0.6689,-1.1173,-0.4441
32.626999999999995,0.0,0.0,0.0,0.2754,-15.0021,0.9759281918960108,0.9665448138447532,0.6647,-1.1249,-0.4595
32.2776,0.0,0.0,0.0,0.2854,-14.797,0.9624830943206968,0.9689661836092386,0.6724,-1.1169,-0.4426
32.5245,0.0,0.0,0.0,0.2795,-14.9358,0.970629120769072,0.9676805150414758,0.6729999999999999,-1.1209,-0.4474
32.4924,0.0,0.0,0.0,0.29,-14.8986,0.9772872578977656,0.9658980074687132,0.6917,-1.1387,-0.4422
32.3872,0.0,0.0,0.0,0.2887,-14.8499,0.973496743405897,0.9667509967241554,0.6833,-1.1279,-0.4405
32.6068,0.0,0.0,0.0,0.2861,-14.9411,0.9620820557992666,0.9695391662546562,0.7076,-1.1405,-0.4418
32.3622,0.0,0.0,0.0,0.2865,-14.8367,0.9680840342399848,0.9681325706924172,0.6834,-1.1256,-0.4336
38.3949,-1.7272,-0.5757,0.0,0.2926,-17.1185,0.9711523436767576,0.9676662591750064,0.6985,-1.1393,-0.441
32.3755,0.0,0.0,0.0,0.2827,-14.8536,0.9734090108472218,0.9666446839663244,0.6695,-1.1154,-0.4478
32.5311,0.0,0.0,0.0,0.2876,-14.9308,0.976825771735824,0.9660640054710868,0.6811,-1.1294,-0.4522
32.3882,0.0,0.0,0.0,0.2895,-14.8404,0.9570386275914192,0.9705594979043888,0.688,-1.1261,-0.4432
32.5914,0.0,0.0,0.0,0.2817,-14.9434,0.9707207719418848,0.9677495557502394,0.6961,-1.1331,-0.4448
32.2948,0.0,0.0,0.0,0.2887,-14.8116,0.9726555415397601,0.9669287922458064,0.6709999999999999,-1.1184,-0.4398
32.533,0.0,0.0,0.0,0.2713,-14.9516,0.9731266290194578,0.9670782319776672,0.6679,-1.1194,-0.4376
32.436,0.0,0.0,0.0,0.2921,-14.8583,0.9629840805666666,0.9696146237852272,0.6971,-1.1289,-0.4394
32.5373,0.0,0.0,0.0,0.2837,-14.9269,0.9755067116023364,0.9665633478158164,0.6857,-1.1287,-0.4457
32.4959,0.0,0.0,0.0,0.2821,-14.9077,0.9694115915738908,0.9678217473265054,0.682,-1.1237,-0.4471
32.448,0.0,0.0,0.0,0.2926,-14.8778,0.970694195834627,0.9675737114517272,0.6831,-1.1279,-0.4554
32.3281,0.0,0.0,0.0,0.2853,-14.8285,0.9576268411948003,0.9705867320054481,0.6708,-1.1104,-0.4432
32.335,0.0,0.0,0.0,0.2924,-14.8153,0.9643979762598331,0.9689956953305904,0.6865,-1.1258,-0.4389
32.3341,0.0,0.0,0.0,0.2935,-14.8007,0.9678313561940104,0.9679915765368854,0.6953,-1.1304,-0.4406
