,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
959,1.0,0.395,0.305,0.105,0.282,0.0975,0.065,0.096
960,1.0,0.44,0.325,0.09,0.35,0.14800000000000002,0.067,0.105
961,1.0,0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042
962,1.0,0.625,0.49,0.175,1.233,0.5565,0.247,0.365
963,1.0,0.62,0.47,0.135,1.0195,0.5315,0.2005,0.2475
964,1.0,0.735,0.59,0.225,1.756,0.637,0.3405,0.58
965,1.0,0.455,0.355,1.13,0.594,0.332,0.116,0.1335
966,1.0,0.36,0.265,0.085,0.1865,0.0675,0.037000000000000005,0.0615
967,1.0,0.665,0.525,0.18,1.429,0.6715,0.29,0.4
968,1.0,0.8,0.63,0.195,2.526,0.933,0.59,0.62
969,1.0,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065
970,1.0,0.385,0.29,0.095,0.312,0.14300000000000002,0.0635,0.086
971,1.0,0.335,0.265,0.105,0.222,0.0935,0.056,0.075
972,1.0,0.385,0.3,0.125,0.343,0.1705,0.0735,0.081
973,1.0,0.565,0.44,0.115,0.9185,0.404,0.1785,0.29
974,1.0,0.645,0.51,0.165,1.403,0.5755,0.2515,0.4545
975,1.0,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775
976,1.0,0.425,0.325,0.135,0.382,0.1465,0.079,0.14
977,1.0,0.365,0.27,0.085,0.196,0.0825,0.0375,0.06
978,1.0,0.465,0.355,0.115,0.4705,0.1955,0.118,0.126
979,1.0,0.55,0.435,0.14,0.7625,0.327,0.1685,0.259
980,1.0,0.535,0.415,0.15,0.5765,0.3595,0.135,0.225
981,1.0,0.575,0.45,0.155,0.8859999999999999,0.3605,0.211,0.2575
982,1.0,0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915
983,1.0,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375
984,1.0,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055
985,1.0,0.545,0.43,0.14,0.687,0.2615,0.1405,0.25
986,1.0,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465
987,1.0,0.235,0.13,0.075,0.1585,0.0685,0.037000000000000005,0.0465
988,1.0,0.74,0.57,0.18,1.8725,0.9115,0.4270000000000001,0.446
989,1.0,0.235,0.16,0.04,0.048,0.0185,0.018000000000000002,0.015
990,1.0,0.615,0.525,0.155,1.1375,0.3670000000000001,0.236,0.37
991,1.0,0.575,0.47,0.15,0.9785,0.4505,0.196,0.276
992,1.0,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115
993,1.0,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453
994,1.0,0.62,0.435,0.155,1.012,0.477,0.236,0.275
995,1.0,0.615,0.47,0.16,1.0175,0.473,0.2395,0.28
996,1.0,0.675,0.53,0.195,1.4985,0.62,0.375,0.425
997,1.0,0.655,0.54,0.165,1.403,0.6955,0.2385,0.42
998,1.0,0.52,0.425,0.15,0.813,0.385,0.2015,0.23
999,1.0,0.36,0.25,0.115,0.465,0.21,0.1055,0.128
1000,1.0,0.605,0.48,0.155,0.9995,0.425,0.1985,0.3
1001,1.0,0.425,0.325,0.1,0.3295,0.1365,0.0725,0.11
1002,1.0,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105
1003,1.0,0.33,0.255,0.095,0.172,0.066,0.0255,0.06
1004,1.0,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225
1005,1.0,0.69,0.515,0.18,1.8445,0.9815,0.4655,0.341
1006,1.0,0.685,0.535,0.175,1.5845,0.7175,0.3775,0.4215
1007,1.0,0.325,0.25,0.08,0.1735,0.0765,0.0345,0.049
1008,1.0,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19
1009,1.0,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275
1010,1.0,0.455,0.35,0.105,0.401,0.1575,0.083,0.135
1011,1.0,0.185,0.375,0.12,0.4645,0.196,0.1045,0.15
1012,1.0,0.63,0.495,0.165,1.3075,0.599,0.284,0.315
1013,1.0,0.675,0.51,0.17,1.527,0.809,0.318,0.341
1014,1.0,0.505,0.405,0.16,0.6835,0.271,0.145,0.215
1015,1.0,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755
1016,1.0,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255
1017,1.0,0.37,0.27,0.095,0.232,0.1325,0.041,0.0615
1018,1.0,0.64,0.54,0.175,1.221,0.51,0.259,0.39
1019,1.0,0.5,0.4,0.125,0.5765,0.2395,0.126,0.185
1020,1.0,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14
1021,1.0,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135
1022,1.0,0.32,0.24,0.07,0.133,0.0585,0.0255,0.041
1023,1.0,0.47,0.35,0.1,0.4775,0.1885,0.0885,0.175
1024,1.0,0.305,0.215,0.065,0.1075,0.044,0.0205,0.038
1025,1.0,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22
1026,1.0,0.5,0.36,0.12,0.439,0.1875,0.1055,0.1305
1027,1.0,0.6,0.475,0.175,1.3445,0.5489999999999999,0.2875,0.36
1028,1.0,0.355,0.265,0.09,0.168,0.05,0.041,0.063
1029,1.0,0.43,0.335,0.12,0.397,0.1985,0.0865,0.1035
1030,1.0,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095
1031,1.0,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355
1032,1.0,0.71,0.555,0.17,1.47,0.5375,0.38,0.431
1033,1.0,0.595,0.475,0.14,0.944,0.3625,0.189,0.315
1034,1.0,0.535,0.45,0.135,0.8075,0.322,0.181,0.25
1035,1.0,0.285,0.215,0.075,0.106,0.0415,0.023,0.035
1036,1.0,0.61,0.485,0.18,1.2795,0.5735,0.2855,0.355
1037,1.0,0.52,0.425,0.155,0.7735,0.297,0.123,0.255
1038,1.0,0.49,0.39,0.14,0.7070000000000001,0.2795,0.2185,0.18
1039,1.0,0.63,0.475,0.15,1.172,0.536,0.254,0.316
1040,1.0,0.515,0.405,0.13,0.722,0.32,0.131,0.21
1041,1.0,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345
1042,1.0,0.565,0.435,0.145,0.8445,0.3975,0.158,0.255
1043,1.0,0.315,0.23,0.07,0.14400000000000002,0.053,0.0305,0.04
1044,1.0,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371
1045,1.0,0.65,0.515,0.18,1.3315,0.5665,0.34700000000000003,0.405
1046,1.0,0.495,0.38,0.13,0.5125,0.2185,0.116,0.16
1047,1.0,0.69,0.53,0.21,1.5830000000000002,0.7355,0.405,0.3865
1048,1.0,0.605,0.49,0.145,1.3,0.517,0.3285,0.31
1049,1.0,0.57,0.46,0.17,1.1,0.4125,0.2205,0.38
1050,1.0,0.545,0.42,0.12,0.7865,0.403,0.185,0.17
1051,1.0,0.46,0.355,0.14,0.491,0.207,0.115,0.174
1052,1.0,0.745,0.565,0.215,1.931,0.8959999999999999,0.4585,0.5
1053,1.0,0.68,0.56,0.195,1.7775,0.861,0.322,0.415
1054,1.0,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08
1055,1.0,0.535,0.42,0.16,0.72,0.275,0.16399999999999998,0.225
1056,1.0,0.515,0.425,0.135,0.7120000000000001,0.2665,0.1605,0.25
1057,1.0,0.665,0.57,0.185,1.5219999999999998,0.6965,0.3025,0.405
1058,1.0,0.565,0.44,0.135,0.83,0.393,0.1735,0.238
1059,1.0,0.44,0.355,0.12,0.495,0.231,0.11,0.125
1060,1.0,0.375,0.26,0.08,0.2075,0.09,0.0415,0.07
1061,1.0,0.44,0.34,0.1,0.379,0.1725,0.0815,0.101
1062,1.0,0.49,0.37,0.115,0.541,0.171,0.1175,0.185
1063,1.0,0.615,0.48,0.16,1.2525,0.585,0.2595,0.33
1064,1.0,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355
1065,1.0,0.435,0.335,0.095,0.298,0.109,0.058,0.115
1066,1.0,0.47,0.375,0.12,0.5565,0.226,0.122,0.195
1067,1.0,0.56,0.425,0.135,0.9415,0.509,0.2015,0.1975
1068,1.0,0.41,0.325,0.105,0.3635,0.159,0.077,0.12
1069,1.0,0.55,0.43,0.15,0.655,0.2635,0.122,0.221
1070,1.0,0.22,0.16,0.05,0.049,0.0215,0.01,0.015
1071,1.0,0.33,0.25,0.075,0.1405,0.056,0.035,0.05
1072,1.0,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175
1073,1.0,0.56,0.43,0.15,0.8745,0.453,0.161,0.22
1074,1.0,0.435,0.325,0.105,0.335,0.136,0.065,0.115
1075,1.0,0.275,0.2,0.075,0.086,0.0305,0.019,0.03
1076,1.0,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175
1077,1.0,0.535,0.44,0.15,0.6765,0.256,0.139,0.26
1078,1.0,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24
1079,1.0,0.645,0.505,0.165,1.4325,0.684,0.308,0.336
1080,1.0,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237
1081,1.0,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655
1082,1.0,0.6,0.47,0.15,0.922,0.363,0.194,0.305
1083,1.0,0.565,0.505,0.21,1.2765,0.501,0.279,0.355
1084,1.0,0.4,0.315,0.085,0.2675,0.116,0.0585,0.0765
1085,1.0,0.63,0.5,0.185,1.383,0.54,0.3315,0.38
1086,1.0,0.46,0.35,0.12,0.4885,0.193,0.105,0.155
1087,1.0,0.545,0.415,0.14,0.82,0.4615,0.127,0.218
1088,1.0,0.55,0.43,0.145,0.7120000000000001,0.3025,0.152,0.225
1089,1.0,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725
1090,1.0,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21
1091,1.0,0.58,0.465,0.15,0.9065,0.371,0.1965,0.29
1092,1.0,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975
1093,1.0,0.25,0.18,0.06,0.073,0.028,0.017,0.0225
1094,1.0,0.54,0.455,0.14,0.972,0.419,0.255,0.269
1095,1.0,0.61,0.48,0.15,1.2,0.56,0.2455,0.28
1096,1.0,0.595,0.49,0.185,1.185,0.482,0.2015,0.361
1097,1.0,0.75,0.595,0.205,2.2205,1.083,0.421,0.63
1098,1.0,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295
1099,1.0,0.62,0.475,0.15,0.9545,0.455,0.1865,0.277
1100,1.0,0.585,0.43,0.16,0.955,0.3625,0.17600000000000002,0.27
1101,1.0,0.59,0.475,0.14,0.977,0.4625,0.2025,0.275
1102,1.0,0.41,0.31,0.09,0.339,0.155,0.0695,0.09
1103,1.0,0.59,0.465,0.15,1.151,0.613,0.239,0.2515
1104,1.0,0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005
1105,1.0,0.345,0.255,0.095,0.1945,0.0925,0.037000000000000005,0.055
1106,1.0,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34
1107,1.0,0.505,0.39,0.105,0.6555,0.2595,0.18,0.19
1108,1.0,0.675,0.515,0.145,1.265,0.6025,0.299,0.325
1109,1.0,0.625,0.47,0.17,1.255,0.525,0.2415,0.405
1110,1.0,0.14,0.105,0.035,0.014,0.0055,0.0025,0.004
1111,1.0,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095
1112,1.0,0.62,0.51,0.175,1.615,0.5105,0.192,0.675
1113,1.0,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
1114,1.0,0.62,0.54,0.165,1.139,0.4995,0.2435,0.35700000000000004
1115,1.0,0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075
1116,1.0,0.47,0.375,0.12,0.5805,0.266,0.0935,0.16899999999999998
1117,1.0,0.345,0.27,0.095,0.197,0.0665,0.05,0.07
1118,1.0,0.605,0.475,0.19,1.1255,0.59,0.247,0.26
1119,1.0,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19
1120,1.0,0.475,0.355,0.125,0.4625,0.18600000000000005,0.107,0.145
1121,1.0,0.655,0.485,0.195,1.62,0.6275,0.358,0.485
1122,1.0,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315
1123,1.0,0.52,0.395,0.125,0.5815,0.2565,0.1265,0.17
1124,1.0,0.435,0.395,0.105,0.3635,0.136,0.098,0.13
1125,1.0,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37
1126,1.0,0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725
1127,1.0,0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485
1128,1.0,0.67,0.545,0.175,1.707,0.6995,0.387,0.575
1129,1.0,0.51,0.39,0.105,0.612,0.187,0.15,0.195
1130,1.0,0.515,0.405,0.145,0.695,0.215,0.1635,0.234
1131,1.0,0.475,0.355,0.1,0.5035,0.2535,0.091,0.14
1132,1.0,0.4,0.31,0.1,0.127,0.106,0.071,0.085
1133,1.0,0.575,0.46,0.165,1.065,0.4985,0.2145,0.2815
1134,1.0,0.645,0.5,0.16,1.3815,0.672,0.326,0.315
1135,1.0,0.645,0.51,0.155,1.539,0.6405,0.3585,0.43
1136,1.0,0.49,0.385,0.14,0.5425,0.198,0.127,0.175
1137,1.0,0.725,0.57,0.205,1.6195,0.7440000000000001,0.315,0.488
1138,1.0,0.59,0.46,0.14,1.004,0.496,0.2165,0.26
1139,1.0,0.615,0.5,0.205,1.1055,0.4445,0.227,0.39
1140,1.0,0.5,0.385,0.13,0.768,0.2625,0.095,0.27
1141,1.0,0.425,0.34,0.12,0.388,0.149,0.087,0.125
1142,1.0,0.55,0.445,0.11,0.7935,0.378,0.142,0.26
1143,1.0,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131
1144,1.0,0.275,0.175,0.09,0.2315,0.096,0.057,0.0705
1145,1.0,0.58,0.445,0.135,0.8140000000000001,0.3775,0.1915,0.22
1146,1.0,0.615,0.49,0.17,1.145,0.4915,0.208,0.343
1147,1.0,0.555,0.435,0.145,0.9685,0.4985,0.168,0.2385
1148,1.0,0.27,0.2,0.07,0.1,0.034,0.0245,0.035
1149,1.0,0.555,0.45,0.145,0.915,0.4,0.246,0.285
1150,1.0,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107
1151,1.0,0.525,0.395,0.12,0.608,0.297,0.1395,0.1405
1152,1.0,0.325,0.225,0.075,0.139,0.0565,0.032,0.09
1153,1.0,0.485,0.355,0.105,0.498,0.2175,0.096,0.1525
1154,1.0,0.625,0.495,0.155,1.177,0.5055,0.278,0.345
1155,1.0,0.455,0.35,0.11,0.458,0.2,0.111,0.1305
1156,1.0,0.665,0.505,0.16,1.2915,0.631,0.2925,0.32
1157,1.0,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32
1158,1.0,0.52,0.4,0.125,0.5589999999999999,0.254,0.139,0.149
1159,1.0,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33
1160,1.0,0.555,0.435,0.135,0.858,0.377,0.1585,0.29
1161,1.0,0.52,0.395,0.125,0.6629999999999999,0.3005,0.131,0.1905
1162,1.0,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175
1163,1.0,0.47,0.365,0.12,0.5820000000000001,0.29,0.092,0.146
1164,1.0,0.615,0.455,0.15,0.9335,0.382,0.247,0.2615
1165,1.0,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35
1166,1.0,0.44,0.345,0.12,0.365,0.1655,0.083,0.11
1167,1.0,0.525,0.4,0.13,0.6995,0.3115,0.131,0.223
1168,1.0,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345
1169,1.0,0.72,0.585,0.22,1.914,0.9155,0.448,0.479
1170,1.0,0.485,0.39,0.1,0.5565,0.2215,0.1155,0.185
1171,1.0,0.505,0.4,0.125,0.583,0.246,0.13,0.175
1172,1.0,0.195,0.145,0.05,0.032,0.01,0.008,0.012
1173,1.0,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39
1174,1.0,0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36
1175,1.0,0.555,0.435,0.145,0.6975,0.262,0.1575,0.24
1176,1.0,0.525,0.435,0.155,1.065,0.486,0.233,0.285
1177,1.0,0.495,0.4,0.135,0.61,0.272,0.1435,0.14400000000000002
1178,1.0,0.575,0.44,0.145,0.87,0.3945,0.2195,0.225
1179,1.0,0.55,0.385,0.13,0.7275,0.343,0.1625,0.19
1180,1.0,0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28
1181,1.0,0.64,0.48,0.145,1.1145,0.508,0.24,0.34
1182,1.0,0.405,0.31,0.12,0.3095,0.138,0.058,0.095
1183,1.0,0.575,0.45,0.135,0.9215,0.354,0.209,0.2365
1184,1.0,0.5,0.38,0.14,0.6355,0.277,0.14300000000000002,0.1785
1185,1.0,0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19
1186,1.0,0.435,0.35,0.125,0.459,0.197,0.1145,0.145
1187,1.0,0.57,0.45,0.17,1.098,0.414,0.187,0.405
1188,1.0,0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28
1189,1.0,0.385,0.29,0.09,0.2365,0.1,0.0505,0.076
1190,1.0,0.49,0.395,0.135,0.5545,0.213,0.0925,0.215
1191,1.0,0.515,0.39,0.14,0.6779999999999999,0.341,0.1325,0.119
1192,1.0,0.7,0.545,0.215,1.9125,0.8825,0.4385,0.506
1193,1.0,0.395,0.28,0.08,0.266,0.0995,0.066,0.09
1194,1.0,0.635,0.505,0.185,1.3035,0.501,0.295,0.41
1195,1.0,0.58,0.46,0.135,0.926,0.4025,0.208,0.275
1196,1.0,0.63,0.51,0.19,1.4985,0.4125,0.3075,0.545
1197,1.0,0.715,0.525,0.185,1.56,0.6655,0.383,0.405
1198,1.0,0.71,0.56,0.22,2.015,0.9215,0.454,0.5660000000000001
1199,1.0,0.6,0.465,0.2,1.259,0.6405,0.1985,0.35700000000000004
1200,1.0,0.39,0.29,0.125,0.3055,0.121,0.08199999999999999,0.09
1201,1.0,0.65,0.525,0.18,1.626,0.597,0.3445,0.53
1202,1.0,0.375,0.29,0.1,0.276,0.1175,0.0565,0.085
1203,1.0,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175
1204,1.0,0.72,0.565,0.17,1.6130000000000002,0.723,0.3255,0.4945
1205,1.0,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15
1206,1.0,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21
1207,1.0,0.18,0.13,0.045,0.0275,0.0125,0.01,0.009000000000000001
1208,1.0,0.69,0.53,0.19,1.5955,0.6779999999999999,0.331,0.48
1209,1.0,0.345,0.255,0.08,0.16899999999999998,0.06,0.0425,0.054000000000000006
1210,1.0,0.665,0.535,0.195,1.606,0.5755,0.388,0.48
1211,1.0,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3
1212,1.0,0.62,0.485,0.145,1.003,0.4655,0.2195,0.28
1213,1.0,0.375,0.275,0.085,0.22,0.109,0.05,0.0605
1214,1.0,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29
1215,1.0,0.42,0.315,0.115,0.355,0.1895,0.065,0.087
1216,1.0,0.595,0.47,0.135,0.9365,0.434,0.184,0.287
1217,1.0,0.42,0.31,0.1,0.2865,0.115,0.0735,0.085
1218,1.0,0.665,0.515,0.185,1.3405,0.5595,0.293,0.4375
1219,1.0,0.535,0.39,0.125,0.599,0.2595,0.149,0.16899999999999998
1220,1.0,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845
1221,1.0,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135
1222,1.0,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435
1223,1.0,0.6,0.47,0.15,0.928,0.4225,0.183,0.275
1224,1.0,0.53,0.405,0.15,0.8315,0.35200000000000004,0.187,0.2525
1225,1.0,0.61,0.46,0.17,1.278,0.41,0.257,0.37
1226,1.0,0.325,0.26,0.09,0.1915,0.085,0.036000000000000004,0.062
1227,1.0,0.54,0.425,0.13,0.7205,0.2955,0.16899999999999998,0.225
1228,1.0,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11
1229,1.0,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425
1230,1.0,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03
1231,1.0,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29
1232,1.0,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42
1233,1.0,0.55,0.425,0.135,0.7305,0.3325,0.1545,0.215
1234,1.0,0.27,0.19,0.08,0.081,0.0265,0.0195,0.03
1235,1.0,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105
1236,1.0,0.33,0.23,0.085,0.1695,0.079,0.026,0.0505
1237,1.0,0.69,0.54,0.185,1.6195,0.5329999999999999,0.353,0.555
1238,1.0,0.62,0.48,0.16,1.0765,0.412,0.253,0.3
1239,1.0,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305
1240,1.0,0.71,0.53,0.195,1.8745,0.6755,0.4065,0.6855
1241,1.0,0.64,0.5,0.15,1.0705,0.371,0.2705,0.36
1242,1.0,0.55,0.44,0.135,0.879,0.368,0.2095,0.265
1243,1.0,0.52,0.405,0.14,0.5775,0.2,0.145,0.179
1244,1.0,0.345,0.265,0.09,0.163,0.0615,0.037000000000000005,0.0485
1245,1.0,0.555,0.395,0.13,0.5585,0.222,0.1245,0.17
1246,1.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125
1247,1.0,0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195
1248,1.0,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405
1249,1.0,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315
1250,1.0,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47
1251,1.0,0.585,0.475,0.15,1.065,0.5315,0.199,0.2885
1252,1.0,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1
1253,1.0,0.62,0.475,0.16,1.1295,0.463,0.2685,0.33
1254,1.0,0.525,0.43,0.165,0.7170000000000001,0.289,0.1745,0.195
1255,1.0,0.565,0.465,0.175,0.995,0.3895,0.183,0.37
1256,1.0,0.54,0.425,0.16,0.9455,0.3675,0.2005,0.295
1257,1.0,0.525,0.425,0.12,0.8665,0.2825,0.17600000000000002,0.29
1258,1.0,0.315,0.235,0.08,0.18,0.08,0.045,0.047
1259,1.0,0.41,0.32,0.095,0.2905,0.141,0.063,0.073
1260,1.0,0.36,0.265,0.09,0.2065,0.078,0.057,0.06
1261,1.0,0.655,0.51,0.16,1.092,0.396,0.2825,0.37
1262,1.0,0.64,0.505,0.18,1.297,0.59,0.3125,0.363
1263,1.0,0.545,0.42,0.13,0.879,0.374,0.1695,0.23
1264,1.0,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146
1265,1.0,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16
1266,1.0,0.46,0.35,0.115,0.4155,0.18,0.098,0.1175
1267,1.0,0.53,0.425,0.13,0.7585,0.325,0.197,0.205
1268,1.0,0.535,0.41,0.15,0.8105,0.345,0.187,0.24
1269,1.0,0.635,0.495,0.18,1.596,0.617,0.317,0.37
1270,1.0,0.535,0.41,0.155,0.6315,0.2745,0.1415,0.1815
1271,1.0,0.525,0.41,0.175,0.8740000000000001,0.3585,0.207,0.205
1272,1.0,0.64,0.51,0.19,1.6130000000000002,0.6215,0.361,0.47
1273,1.0,0.59,0.47,0.155,1.1735,0.6245,0.233,0.2595
1274,1.0,0.32,0.255,0.085,0.1745,0.07200000000000001,0.033,0.057
1275,1.0,0.5,0.395,0.14,0.7155,0.3165,0.17600000000000002,0.24
1276,1.0,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325
1277,1.0,0.6,0.47,0.165,1.0590000000000002,0.504,0.241,0.275
1278,1.0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32
1279,1.0,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365
1280,1.0,0.385,0.265,0.08,0.251,0.124,0.037000000000000005,0.07
1281,1.0,0.375,0.275,0.09,0.238,0.1075,0.0545,0.07
1282,1.0,0.68,0.52,0.195,1.4535,0.5920000000000001,0.391,0.4125
1283,1.0,0.605,0.485,0.175,1.145,0.4325,0.27,0.405
1284,1.0,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211
1285,1.0,0.55,0.4,0.135,0.7170000000000001,0.3315,0.1495,0.221
1286,1.0,0.41,0.31,0.11,0.315,0.124,0.08199999999999999,0.095
1287,1.0,0.52,0.395,0.18,0.64,0.158,0.11,0.245
1288,1.0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32
1289,1.0,0.55,0.41,0.15,0.785,0.282,0.18600000000000005,0.275
1290,1.0,0.625,0.485,0.175,1.362,0.6765,0.2615,0.3705
1291,1.0,0.455,0.335,0.105,0.4055,0.175,0.092,0.1185
1292,1.0,0.58,0.44,0.15,1.0465,0.518,0.2185,0.2795
1293,1.0,0.365,0.27,0.075,0.2215,0.095,0.0445,0.07
1294,1.0,0.555,0.435,0.14,0.765,0.3945,0.15,0.206
1295,1.0,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445
1296,1.0,0.605,0.49,0.155,1.153,0.503,0.2505,0.295
1297,1.0,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14
1298,1.0,0.55,0.415,0.135,0.775,0.302,0.179,0.26
1299,1.0,0.535,0.42,0.13,0.8055,0.301,0.181,0.28
1300,1.0,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505
1301,1.0,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155
1302,1.0,0.53,0.4,0.165,0.772,0.2855,0.1975,0.23
1303,1.0,0.57,0.445,0.155,0.733,0.282,0.159,0.235
1304,1.0,0.58,0.46,0.165,1.2275,0.473,0.1965,0.435
1305,1.0,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525
1306,1.0,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175
1307,1.0,0.615,0.515,0.135,1.1215,0.545,0.2305,0.29
1308,1.0,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235
1309,1.0,0.61,0.45,0.16,1.136,0.414,0.311,0.3
1310,1.0,0.525,0.42,0.155,0.8420000000000001,0.428,0.1415,0.2045
1311,1.0,0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025
1312,1.0,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035
1313,1.0,0.57,0.445,0.14,1.0635,0.5265,0.2195,0.24
1314,1.0,0.62,0.5,0.2,1.221,0.4605,0.263,0.43
1315,1.0,0.375,0.285,0.1,0.239,0.105,0.0555,0.07
1316,1.0,0.565,0.45,0.115,0.9085,0.398,0.197,0.29
1317,1.0,0.735,0.6,0.22,2.555,1.1335,0.44,0.6
1318,1.0,0.695,0.57,0.23,1.885,0.8665,0.435,0.5
1319,1.0,0.6,0.475,0.15,1.12,0.565,0.2465,0.27
1320,1.0,0.575,0.485,0.165,1.0405,0.419,0.264,0.3
1321,1.0,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29
1322,1.0,0.52,0.405,0.115,0.7759999999999999,0.32,0.1845,0.22
1323,1.0,0.545,0.415,0.2,1.358,0.5670000000000001,0.318,0.403
1324,1.0,0.325,0.25,0.08,0.17600000000000002,0.0595,0.0355,0.063
1325,1.0,0.5,0.37,0.12,0.5445,0.249,0.1065,0.152
1326,1.0,0.57,0.45,0.15,0.9645,0.531,0.189,0.209
1327,1.0,0.385,0.28,0.095,0.257,0.119,0.059,0.07
1328,1.0,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17
1329,1.0,0.555,0.425,0.13,0.7665,0.264,0.168,0.275
1330,1.0,0.655,0.525,0.175,1.348,0.5855,0.2605,0.394
1331,1.0,0.485,0.4,0.155,0.731,0.236,0.183,0.255
