,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
2412,1.0,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028,7.141409854586713,7
2446,1.0,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,11.665206036971222,12
2474,1.0,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206,7.859348082142479,8
2478,1.0,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116,9.043742950777931,9
2480,1.0,0.275,0.2,0.065,0.1165,0.0565,0.013,0.035,7.10355291657492,7
2484,1.0,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,9.594862174783959,10
2488,1.0,0.64,0.565,0.23,1.521,0.644,0.3720000000000001,0.406,14.743600407594409,15
2489,1.0,0.65,0.52,0.19,1.3445,0.519,0.306,0.4465,15.701580032003577,16
2491,1.0,0.61,0.475,0.15,1.142,0.62,0.237,0.245,8.683408090641562,9
2493,1.0,0.36,0.27,0.09,0.232,0.12,0.0435,0.056,7.8089543706277595,8
2498,1.0,0.45,0.32,0.1,0.381,0.1705,0.075,0.115,9.031175036544045,9
2501,1.0,0.55,0.46,0.13,0.7085,0.305,0.1455,0.205,11.683219210335835,12
2502,1.0,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18,10.81130872863657,11
2503,1.0,0.565,0.43,0.15,0.831,0.4245,0.1735,0.219,9.897929840921385,10
2508,1.0,0.515,0.405,0.12,0.6459999999999999,0.2895,0.1405,0.177,10.294231813158321,10
2516,1.0,0.72,0.56,0.175,1.7265,0.637,0.3415,0.525,17.508629696016666,17
2520,1.0,0.655,0.52,0.18,1.492,0.7185,0.36,0.355,10.78075694156723,11
2521,1.0,0.605,0.455,0.16,1.1215,0.5329999999999999,0.273,0.271,10.166345910416492,10
2533,1.0,0.6,0.475,0.16,1.164,0.5045,0.2635,0.335,12.441042457378032,12
2551,1.0,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054000000000000006,7.9321033685198366,8
2553,1.0,0.415,0.305,0.105,0.3605,0.12,0.08199999999999999,0.1,9.69108445643241,10
2562,1.0,0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,13.004466136147247,13
2574,1.0,0.58,0.455,0.12,0.94,0.399,0.257,0.265,10.891270628006296,11
2576,1.0,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285,11.05181238274024,11
2581,1.0,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,8.848878791150316,9
2601,1.0,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,14.970206885998671,15
2603,1.0,0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,11.486141240391174,11
2604,1.0,0.525,0.43,0.135,0.8435,0.4325,0.18,0.1815,9.237833696935013,9
2607,1.0,0.47,0.37,0.105,0.4665,0.2025,0.1015,0.155,10.065378824362245,10
2623,1.0,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,9.982736058845546,10
2626,1.0,0.745,0.575,0.2,1.884,0.954,0.336,0.495,12.259607295527703,12
2631,1.0,0.56,0.41,0.165,0.93,0.3505,0.237,0.3,12.704589100639666,13
2633,1.0,0.295,0.21,0.08,0.1,0.038,0.026,0.031,7.443896359620289,8
2642,1.0,0.64,0.54,0.175,1.221,0.51,0.259,0.39,14.649079419652487,15
2654,1.0,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,8.659224836409722,9
2677,1.0,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,8.654052646377302,9
2678,1.0,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8.03912137032852,8
2694,1.0,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10.120701434147279,10
2698,1.0,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,8.86652628911266,9
2719,1.0,0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,14.541910786115949,15
2735,1.0,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295,14.027015268664794,14
2742,1.0,0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12.208690697128699,12
2745,1.0,0.32,0.255,0.085,0.1745,0.07200000000000001,0.033,0.057,8.305766874107665,8
2746,1.0,0.5,0.39,0.145,0.6509999999999999,0.273,0.132,0.22,11.58829831254439,11
2765,1.0,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,13.032746020033837,13
2768,1.0,0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565,10.058485763610896,10
2772,1.0,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,10.767236105180896,11
2783,1.0,0.61,0.47,0.145,1.153,0.403,0.29600000000000004,0.32,13.648002232535408,14
2803,1.0,0.57,0.45,0.15,0.9645,0.531,0.189,0.209,8.836764575448463,9
2815,1.0,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25,10.67918115210075,11
2830,1.0,0.575,0.45,0.13,0.8145,0.403,0.1715,0.213,10.089131439054052,10
2840,1.0,0.65,0.51,0.175,1.3165,0.6345,0.2605,0.364,12.026710701391005,12
2841,1.0,0.42,0.33,0.1,0.35200000000000004,0.1635,0.08900000000000001,0.1,8.806625422261734,9
2842,1.0,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255,11.791501784227984,12
2843,1.0,0.61,0.485,0.175,1.2445,0.544,0.297,0.345,12.425594158343028,12
2861,1.0,0.55,0.45,0.155,0.7895,0.343,0.159,0.25,12.290793507981519,12
2881,1.0,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,10.003787523968722,10
2884,1.0,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,14.77094055074631,15
2885,1.0,0.525,0.41,0.15,0.708,0.274,0.151,0.25,12.538278574455639,12
2903,1.0,0.58,0.45,0.14,1.013,0.38,0.21600000000000005,0.36,13.974386459712205,14
2905,1.0,0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,10.528326440726516,11
2913,1.0,0.63,0.485,0.16,1.243,0.623,0.275,0.3,10.053224654692599,10
2945,1.0,0.59,0.465,0.195,1.0885,0.3685,0.187,0.375,16.627373513929616,17
2952,1.0,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07,8.64751408299406,9
2953,1.0,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,8.62324929299937,9
2976,1.0,0.575,0.465,0.15,1.08,0.595,0.2065,0.238,8.911177351403563,9
2977,1.0,0.35,0.26,0.09,0.195,0.0745,0.041,0.0655,8.489263078180574,9
2999,1.0,0.535,0.435,0.155,0.8915,0.3415,0.177,0.25,12.982152206364391,13
3004,1.0,0.645,0.51,0.18,1.6195,0.7815,0.322,0.4675,12.400174011986168,12
3008,1.0,0.625,0.465,0.155,0.972,0.404,0.1845,0.35,13.573766073905965,14
3012,1.0,0.35,0.28,0.075,0.196,0.08199999999999999,0.04,0.064,8.375308085633796,8
3016,1.0,0.65,0.495,0.18,1.793,0.8005,0.339,0.53,14.04207148994333,14
3029,1.0,0.6,0.475,0.15,1.12,0.565,0.2465,0.27,9.910308894588212,10
3031,1.0,0.425,0.345,0.11,0.3665,0.125,0.081,0.117,10.48419822834478,11
3037,1.0,0.61,0.495,0.19,1.213,0.464,0.306,0.365,14.410936655858892,15
3042,1.0,0.605,0.485,0.165,1.0735,0.4370000000000001,0.205,0.33,13.914838624809438,14
3049,1.0,0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025,8.172950604246461,8
3060,1.0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,11.518154108353034,12
3090,1.0,0.55,0.465,0.15,1.082,0.3575,0.194,0.19,13.93429001637447,14
3091,1.0,0.6,0.475,0.15,1.089,0.5195,0.223,0.292,11.172916843881838,11
3105,1.0,0.54,0.42,0.14,0.805,0.369,0.1725,0.21,10.573477034160911,11
3115,1.0,0.44,0.365,0.125,0.516,0.2155,0.114,0.155,10.501131453873322,10
3136,1.0,0.65,0.515,0.18,1.3315,0.5665,0.34700000000000003,0.405,13.251984239537904,13
3139,1.0,0.695,0.525,0.205,1.8185,0.8190000000000001,0.4025,0.4525,12.815238505176907,13
3156,1.0,0.57,0.45,0.135,1.02,0.546,0.204,0.25,9.125291830902206,9
3158,1.0,0.5,0.39,0.13,0.7090000000000001,0.275,0.168,0.18,10.95633194206003,11
3166,1.0,0.575,0.44,0.185,1.025,0.5075,0.2245,0.2485,10.408372299308454,10
3180,1.0,0.515,0.395,0.14,0.6859999999999999,0.281,0.1255,0.22,11.778617221148215,12
3187,1.0,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,13.987887188226129,14
3202,1.0,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10.260295613684331,10
3206,1.0,0.725,0.55,0.2,1.51,0.8735,0.4265,0.5085,8.966846690065655,9
3215,1.0,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,12.795915668203284,13
3222,1.0,0.37,0.275,0.08,0.227,0.093,0.0625,0.07,8.157307535813443,8
3226,1.0,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11.135022364944275,11
3251,1.0,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,7.016994128430644,7
3252,1.0,0.4,0.3,0.125,0.417,0.191,0.09,0.1175,9.10441808652881,9
3263,1.0,0.655,0.53,0.19,1.4280000000000002,0.493,0.318,0.565,18.531629716939094,18
3265,1.0,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,11.716779832323084,12
3272,1.0,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,9.093553156026136,9
3289,1.0,0.615,0.46,0.19,1.0659999999999998,0.4335,0.226,0.33,13.649175464072632,13
3320,1.0,0.5,0.405,0.155,0.772,0.34600000000000003,0.1535,0.245,11.603102955398935,12
3323,1.0,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10.087381049552885,10
3332,1.0,0.71,0.575,0.175,1.555,0.6465,0.3705,0.52,15.37655160962211,15
3338,1.0,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,10.415648006303904,10
3340,1.0,0.485,0.37,0.115,0.637,0.38,0.1335,0.128,7.208507900652593,7
3341,1.0,0.475,0.4,0.115,0.541,0.18600000000000005,0.1025,0.21,12.426083888949147,13
3366,1.0,0.5,0.4,0.13,0.6645,0.258,0.133,0.24,12.191163157536273,12
3367,1.0,0.545,0.4,0.14,0.778,0.368,0.215,0.18,9.106739080437787,9
3369,1.0,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,11.687329355748762,12
3399,1.0,0.75,0.57,0.21,2.236,1.109,0.5195,0.545,10.734058309325825,11
3401,1.0,0.58,0.455,0.195,1.859,0.945,0.426,0.441,9.26503267695551,9
3405,1.0,0.58,0.455,0.135,0.7955,0.405,0.16699999999999998,0.204,9.933269288002538,10
3408,1.0,0.275,0.215,0.075,0.1155,0.0485,0.029,0.035,7.453091304939383,7
3417,1.0,0.45,0.36,0.125,0.5065,0.222,0.105,0.16,10.31712577161114,10
3433,1.0,0.315,0.24,0.07,0.13699999999999998,0.0545,0.0315,0.04,7.684881106465385,8
3438,1.0,0.625,0.5,0.18,1.3705,0.645,0.303,0.3705,11.922911386369458,12
3450,1.0,0.45,0.33,0.105,0.448,0.208,0.08900000000000001,0.12,8.98832680994108,9
3489,1.0,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,13.723994755529827,13
3491,1.0,0.425,0.34,0.12,0.388,0.149,0.087,0.125,10.276660754962135,10
3505,1.0,0.68,0.57,0.205,1.842,0.625,0.408,0.65,20.418185386176326,20
3511,1.0,0.71,0.55,0.2,1.9045,0.882,0.44,0.5,12.6018780123581,13
3513,1.0,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10.035758284030052,10
3515,1.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,8.704106927395916,9
3518,1.0,0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,9.550220640402841,10
3524,1.0,0.525,0.41,0.165,0.8005,0.2635,0.1985,0.25,13.362221075219281,13
3528,1.0,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,16.603263674620905,17
3533,1.0,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8.427303165203035,8
3535,1.0,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,9.562603800128816,10
3539,1.0,0.595,0.47,0.15,0.8915,0.359,0.2105,0.245,12.286954814132468,12
3547,1.0,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,9.884896868263073,10
3556,1.0,0.715,0.525,0.2,1.89,0.95,0.436,0.4305,9.761408805880329,10
3557,1.0,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,8.713118125504828,9
3562,1.0,0.38,0.325,0.11,0.3105,0.12,0.07400000000000001,0.105,9.863067089283522,10
3565,1.0,0.53,0.42,0.13,0.8365,0.3745,0.16699999999999998,0.249,11.18847322601897,11
3583,1.0,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,10.797041889712988,11
3590,1.0,0.655,0.51,0.175,1.6525,0.8515,0.3365,0.403,10.090921260954055,10
3597,1.0,0.475,0.365,0.115,0.499,0.232,0.0885,0.156,9.983225267069255,10
3604,1.0,0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685,11.189297941931185,11
3608,1.0,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,14.319728087417543,15
3609,1.0,0.52,0.425,0.145,0.7,0.207,0.1905,0.24,13.49496299535993,13
3616,1.0,0.715,0.535,0.19,1.6755,0.889,0.313,0.42,10.349061741038527,10
3633,1.0,0.485,0.39,0.125,0.591,0.287,0.141,0.12,9.085136920179167,9
3634,1.0,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585,9.630975175028166,10
3657,1.0,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,10.565086108766028,11
3658,1.0,0.465,0.325,0.14,0.7615,0.362,0.1535,0.209,9.433062225723866,10
3660,1.0,0.4,0.315,0.105,0.287,0.1135,0.037000000000000005,0.113,10.020622320163993,10
3663,1.0,0.6,0.47,0.135,0.97,0.4655,0.1955,0.264,10.858758451206292,11
3669,1.0,0.605,0.485,0.15,1.238,0.6315,0.226,0.33,10.734068810625226,11
3675,1.0,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,11.473723263526924,11
3680,1.0,0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505,10.188782014482005,10
3686,1.0,0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,13.366926818770626,13
3710,1.0,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9.2618063829425,9
3716,1.0,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,11.761137671912701,12
3723,1.0,0.445,0.355,0.15,0.485,0.181,0.125,0.155,11.056823155165846,11
3725,1.0,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,12.362612183490015,12
3727,1.0,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13.48608738744977,13
3737,1.0,0.58,0.44,0.15,1.0465,0.518,0.2185,0.2795,10.248736408132102,10
3742,1.0,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,14.634879230292011,15
3744,1.0,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,12.80669112299612,13
3755,1.0,0.62,0.48,0.16,1.0765,0.412,0.253,0.3,13.31912047101867,13
