,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
788,1.0,7.1,0.34,0.49,1.5,0.027000000000000003,26.0,126.0,0.99,3.3,0.33,12.2
791,1.0,6.2,0.29,0.26,13.1,0.046,55.0,204.0,0.99745,3.16,0.41,9.6
794,1.0,6.7,0.24,0.3,10.2,0.07,44.0,179.0,0.99666,2.86,0.46,8.9
795,1.0,6.0,0.29,0.41,10.8,0.048,55.0,149.0,0.9937,3.09,0.59,11.0
799,1.0,7.3,0.19,0.25,1.4,0.051,41.0,107.0,0.99382,3.53,0.66,10.5
801,1.0,7.4,0.4,0.41,14.1,0.053,37.0,194.0,0.99886,3.2,0.63,9.4
809,1.0,6.0,0.24,0.27,1.9,0.048,40.0,170.0,0.9938,3.64,0.54,10.0
810,1.0,6.4,0.25,0.33,1.4,0.04,42.0,115.0,0.9906,3.19,0.48,11.3
811,1.0,6.8,0.19,0.32,7.05,0.019,54.0,188.0,0.9935,3.25,0.37,11.1
812,1.0,6.1,0.36,0.33,1.1,0.05,24.0,169.0,0.9927,3.15,0.78,9.5
816,1.0,5.9,0.44,0.36,2.5,0.03,12.0,73.0,0.99201,3.22,0.48,10.8
821,1.0,7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9
824,1.0,7.0,0.25,0.45,2.3,0.045,40.0,118.0,0.99064,3.16,0.48,11.9
829,1.0,8.7,0.23,0.32,13.4,0.044,35.0,169.0,0.99975,3.12,0.47,8.8
833,1.0,7.4,0.28,0.36,1.1,0.028,42.0,105.0,0.9893,2.99,0.39,12.4
834,1.0,7.1,0.13,0.29,15.5,0.064,56.0,115.5,0.99737,3.16,0.41,9.7
838,1.0,7.9,0.51,0.36,6.2,0.051,30.0,173.0,0.9984,3.09,0.53,9.7
839,1.0,6.0,0.32,0.3,1.9,0.033,41.0,142.0,0.98912,3.29,0.42,12.8
846,1.0,7.1,0.12,0.3,3.1,0.018000000000000002,15.0,37.0,0.99004,3.02,0.52,11.9
848,1.0,6.4,0.25,0.32,5.5,0.049,41.0,176.0,0.995,3.19,0.68,9.2
849,1.0,5.9,0.22,0.29,4.2,0.037000000000000005,69.0,144.0,0.99214,3.13,0.74,10.8
851,1.0,6.7,0.26,0.29,7.1,0.036000000000000004,28.0,100.0,0.99534,3.08,0.36,9.3
852,1.0,6.4,0.22,0.32,7.2,0.028,15.0,83.0,0.993,3.13,0.55,10.9
853,1.0,6.9,0.19,0.35,6.9,0.045,51.0,125.0,0.9933,3.1,0.44,10.7
855,1.0,6.9,0.19,0.4,1.4,0.036000000000000004,14.0,55.0,0.9909,3.08,0.68,11.5
856,1.0,6.8,0.28,0.43,7.6,0.03,30.0,110.0,0.99164,3.08,0.59,12.5
858,1.0,6.4,0.37,0.49,13.3,0.045,53.0,243.0,0.9982,3.14,0.48,8.5
860,1.0,6.5,0.16,0.33,1.0,0.027000000000000003,23.0,75.0,0.9908,3.3,0.39,11.4
862,1.0,6.9,0.21,0.28,2.4,0.056,49.0,159.0,0.9944,3.02,0.47,8.8
863,1.0,8.0,0.25,0.49,9.0,0.044,31.0,185.0,0.998,3.34,0.49,10.0
864,1.0,5.7,0.135,0.3,4.6,0.042,19.0,101.0,0.9946,3.31,0.42,9.3
865,1.0,7.4,0.16,0.3,13.7,0.056,33.0,168.0,0.99825,2.9,0.44,8.7
867,1.0,8.1,0.43,0.42,6.6,0.033,36.0,141.0,0.9918,2.98,0.39,13.3
871,1.0,5.7,0.31,0.28,4.1,0.03,22.0,86.0,0.99062,3.31,0.38,11.7
873,1.0,5.7,0.22,0.2,16.0,0.044,41.0,113.0,0.99862,3.22,0.46,8.9
877,1.0,6.2,0.27,0.43,7.8,0.056,48.0,244.0,0.9956,3.1,0.51,9.0
879,1.0,8.2,0.23,0.49,0.9,0.057,15.0,73.0,0.9928,3.07,0.38,10.4
880,1.0,5.7,0.265,0.28,6.9,0.036000000000000004,46.0,150.0,0.99299,3.36,0.44,10.8
895,1.0,6.7,0.44,0.22,4.3,0.032,19.0,99.0,0.99015,3.26,0.53,12.8
901,1.0,6.9,0.36,0.28,13.55,0.048,51.0,189.0,0.99782,3.0,0.6,9.5
903,1.0,7.8,0.29,0.22,9.5,0.056,44.0,213.0,0.99715,3.08,0.61,9.3
904,1.0,6.3,0.28,0.3,6.6,0.208,60.0,154.0,0.99478,3.1,0.4,9.4
908,1.0,6.1,0.36,0.27,2.1,0.035,16.0,100.0,0.9917,3.4,0.71,11.5
915,1.0,6.4,0.125,0.36,1.4,0.044,22.0,68.0,0.99014,3.15,0.5,11.7
916,1.0,7.4,0.2,0.43,7.8,0.045,27.0,153.0,0.9964,3.19,0.55,9.0
924,1.0,6.7,0.22,0.39,1.2,0.049,26.0,152.0,0.99346,3.5,0.47,10.0
925,1.0,6.7,0.37,0.41,6.3,0.061,22.0,149.0,0.9953,3.16,0.47,9.6
926,1.0,6.9,0.25,0.3,4.1,0.054000000000000006,23.0,116.0,0.994,2.99,0.38,9.4
928,1.0,6.8,0.19,0.36,1.9,0.035,30.0,96.0,0.9917,3.15,0.54,10.8
930,1.0,7.0,0.35,0.3,6.5,0.028,27.0,87.0,0.9936,3.4,0.42,11.4
932,1.0,6.6,0.34,0.24,3.3,0.034,29.0,99.0,0.99031,3.1,0.4,12.3
933,1.0,6.3,0.22,0.28,2.4,0.042,38.0,102.0,0.98998,3.14,0.37,11.6
939,1.0,6.5,0.36,0.28,3.2,0.037000000000000005,29.0,119.0,0.9908,3.25,0.65,12.4
940,1.0,7.0,0.48,0.12,4.5,0.05,23.0,86.0,0.99398,2.86,0.35,9.0
941,1.0,7.9,0.33,0.26,1.2,0.044,23.0,103.0,0.9932,3.19,0.54,10.5
942,1.0,7.5,0.38,0.5,12.8,0.042,57.0,184.0,0.9984,3.09,0.46,9.0
945,1.0,7.3,0.655,0.2,10.2,0.071,28.0,212.0,0.9971,2.96,0.58,9.2
947,1.0,6.7,0.21,0.37,2.5,0.034,35.0,89.0,0.9913,3.25,0.5,11.0
949,1.0,8.2,0.15,0.48,2.7,0.052000000000000005,24.0,190.0,0.995,3.5,0.45,10.9
955,1.0,7.6,0.17,0.27,4.6,0.05,23.0,98.0,0.99422,3.08,0.47,9.5
957,1.0,6.5,0.41,0.24,14.0,0.048,24.0,113.0,0.9982,3.44,0.53,9.8
960,1.0,7.0,0.27,0.36,20.7,0.045,45.0,170.0,1.001,3.0,0.45,8.8
961,1.0,7.8,0.29,0.36,7.0,0.042,38.0,161.0,0.9941,3.26,0.37,11.2
965,1.0,6.2,0.41,0.22,1.9,0.023,5.0,56.0,0.98928,3.04,0.79,13.0
974,1.0,6.1,0.3,0.32,2.2,0.042,41.0,142.0,0.98952,3.31,0.44,12.7
979,1.0,6.6,0.28,0.28,8.5,0.052000000000000005,55.0,211.0,0.9962,3.09,0.55,8.9
981,1.0,6.2,0.2,0.49,1.6,0.065,17.0,143.0,0.9937,3.22,0.52,9.2
982,1.0,8.3,0.28,0.4,7.8,0.041,38.0,194.0,0.9976,3.34,0.51,9.6
983,1.0,6.7,0.21,0.42,9.1,0.049,31.0,150.0,0.9953,3.12,0.74,9.9
985,1.0,8.5,0.21,0.41,4.3,0.036000000000000004,24.0,99.0,0.9947,3.18,0.53,9.7
993,1.0,7.1,0.27,0.24,12.6,0.044,48.0,118.0,0.99726,3.04,0.56,10.0
997,1.0,10.7,0.22,0.56,8.2,0.044,37.0,181.0,0.998,2.87,0.68,9.5
999,1.0,6.0,0.34,0.32,3.8,0.044,13.0,116.0,0.99108,3.39,0.44,11.8
1007,1.0,6.2,0.3,0.3,2.5,0.041,29.0,82.0,0.99065,3.31,0.61,11.8
1008,1.0,6.6,0.32,0.26,4.6,0.031,26.0,120.0,0.99198,3.4,0.73,12.5
1015,1.0,7.8,0.15,0.24,7.7,0.047,21.0,98.0,0.9951,2.94,0.31,9.6
1026,1.0,7.1,0.26,0.49,2.2,0.032,31.0,113.0,0.9903,3.37,0.42,12.9
1029,1.0,6.3,0.36,0.5,8.3,0.053,51.0,202.0,0.9955,3.2,0.51,9.6
1031,1.0,6.8,0.3,0.29,6.2,0.025,29.0,95.0,0.99071,3.03,0.32,12.9
1033,1.0,6.5,0.33,0.3,3.8,0.036000000000000004,34.0,88.0,0.99028,3.25,0.63,12.5
1035,1.0,5.8,0.13,0.26,5.1,0.039,19.0,103.0,0.99478,3.36,0.47,9.3
1037,1.0,7.8,0.965,0.6,65.8,0.07400000000000001,8.0,160.0,1.03898,3.39,0.69,11.7
1039,1.0,7.2,0.19,0.31,6.3,0.034,17.0,103.0,0.99305,3.15,0.52,11.4
1046,1.0,8.4,0.2,0.38,11.8,0.055,51.0,170.0,1.0004,3.34,0.82,8.9
1047,1.0,6.3,0.26,0.49,1.5,0.052000000000000005,34.0,134.0,0.9924,2.99,0.61,9.8
1049,1.0,8.0,0.2,0.4,5.2,0.055,41.0,167.0,0.9953,3.18,0.4,10.6
1050,1.0,5.8,0.22,0.29,0.9,0.034,34.0,89.0,0.98936,3.14,0.36,11.1
1057,1.0,6.6,0.25,0.24,1.7,0.048,26.0,124.0,0.9942,3.37,0.6,10.1
1058,1.0,6.9,0.24,0.39,1.3,0.063,18.0,136.0,0.9928,3.31,0.48,10.4
1074,1.0,7.1,0.26,0.32,14.45,0.07400000000000001,29.0,107.0,0.998,2.96,0.42,9.2
1075,1.0,7.4,0.3,0.3,5.2,0.053,45.0,163.0,0.9941,3.12,0.45,10.3
1078,1.0,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7
1089,1.0,7.7,0.24,0.29,15.3,0.044,39.0,194.0,0.9982,3.06,0.47,9.6
1095,1.0,6.7,0.11,0.34,8.8,0.043,41.0,113.0,0.9962,3.42,0.4,9.3
1101,1.0,7.7,0.43,0.28,4.5,0.046,33.0,102.0,0.9918,3.16,0.56,12.2
1102,1.0,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7
1104,1.0,5.3,0.585,0.07,7.1,0.044,34.0,145.0,0.9945,3.34,0.57,9.7
1107,1.0,5.6,0.28,0.27,3.9,0.043,52.0,158.0,0.99202,3.35,0.44,10.7
1108,1.0,6.7,0.14,0.51,4.3,0.028,57.0,124.0,0.99176,2.91,0.54,10.7
1109,1.0,7.9,0.22,0.45,14.2,0.038,53.0,141.0,0.9992,3.03,0.46,9.2
1114,1.0,7.4,0.21,0.27,1.2,0.041,27.0,99.0,0.9927,3.19,0.33,9.8
1115,1.0,6.3,0.27,0.29,12.2,0.044,59.0,196.0,0.99782,3.14,0.4,8.8
1116,1.0,6.7,0.28,0.34,8.9,0.048,32.0,111.0,0.99455,3.25,0.54,11.0
1117,1.0,6.6,0.16,0.29,1.8,0.05,40.0,147.0,0.9912,3.06,0.44,11.4
1122,1.0,7.3,0.17,0.24,8.1,0.121,32.0,162.0,0.99508,3.17,0.38,10.4
1124,1.0,8.3,0.25,0.49,16.8,0.048,50.0,228.0,1.0001,3.03,0.52,9.2
1125,1.0,6.0,0.31,0.27,2.3,0.042,19.0,120.0,0.98952,3.32,0.41,12.7
1126,1.0,6.2,0.39,0.24,4.8,0.037000000000000005,45.0,138.0,0.99174,3.23,0.43,11.2
1127,1.0,6.7,0.46,0.27,5.2,0.039,35.0,96.0,0.99129,3.16,0.44,12.4
1131,1.0,7.3,0.28,0.42,14.4,0.04,49.0,173.0,0.9994,3.28,0.82,9.0
1132,1.0,7.2,0.3,0.3,8.1,0.05,40.0,188.0,0.99652,3.15,0.49,9.1
1137,1.0,6.0,0.24,0.28,3.95,0.038,61.0,134.0,0.99146,3.3,0.54,11.3
1139,1.0,6.6,0.24,0.33,10.1,0.032,8.0,81.0,0.99626,3.19,0.51,9.8
1141,1.0,6.9,0.17,0.22,4.6,0.064,55.0,152.0,0.9952,3.29,0.37,9.3
1142,1.0,9.2,0.25,0.34,1.2,0.026,31.0,93.0,0.9916,2.93,0.37,11.3
1143,1.0,6.8,0.23,0.29,15.4,0.073,56.0,173.0,0.9984,3.06,0.41,8.7
1145,1.0,7.8,0.21,0.39,1.8,0.034,62.0,180.0,0.991,3.09,0.75,12.6
1160,1.0,6.9,0.19,0.31,19.25,0.043,38.0,167.0,0.99954,2.93,0.52,9.1
1161,1.0,10.0,0.2,0.39,1.4,0.05,19.0,152.0,0.994,3.0,0.42,10.4
1165,1.0,6.5,0.35,0.36,0.8,0.034,32.0,111.0,0.98942,3.11,0.5,12.1
1172,1.0,6.3,0.34,0.27,2.5,0.024,40.0,152.0,0.99095,3.35,0.6,11.9
1176,1.0,7.2,0.17,0.28,17.55,0.05,33.0,154.0,0.99971,2.94,0.43,9.0
1180,1.0,7.0,0.24,0.35,1.5,0.052000000000000005,51.0,128.0,0.9941,3.41,0.59,10.4
1181,1.0,6.3,0.48,0.04,1.1,0.046,30.0,99.0,0.9928,3.24,0.36,9.6
1183,1.0,6.4,0.22,0.38,9.1,0.044,35.0,127.0,0.99326,2.97,0.3,11.0
1190,1.0,7.7,0.46,0.18,3.3,0.054000000000000006,18.0,143.0,0.99392,3.12,0.51,10.8
1191,1.0,6.9,0.22,0.28,7.8,0.05,43.0,116.0,0.99326,3.22,0.6,11.5
1192,1.0,7.3,0.19,0.27,1.6,0.027000000000000003,35.0,136.0,0.99248,3.38,0.54,11.0
1193,1.0,8.4,0.17,0.31,6.7,0.038,29.0,132.0,0.9945,3.1,0.32,10.6
1194,1.0,6.4,0.42,0.46,8.4,0.05,58.0,180.0,0.99495,3.18,0.46,9.7
1197,1.0,7.4,0.16,0.3,13.7,0.056,33.0,168.0,0.99825,2.9,0.44,8.7
1198,1.0,6.2,0.37,0.22,8.3,0.025,36.0,216.0,0.9964,3.33,0.6,9.6
1200,1.0,7.0,0.28,0.33,14.6,0.043,47.0,168.0,0.9994,3.34,0.67,8.8
1201,1.0,6.7,0.19,0.32,3.7,0.041,26.0,76.0,0.99173,2.9,0.57,10.5
1212,1.0,8.0,0.24,0.36,1.5,0.047,17.0,129.0,0.9948,3.2,0.54,10.0
1214,1.0,8.5,0.15,0.49,1.5,0.031,17.0,122.0,0.9932,3.03,0.4,10.3
1216,1.0,8.6,0.23,0.46,1.0,0.054000000000000006,9.0,72.0,0.9941,2.95,0.49,9.1
1221,1.0,6.5,0.24,0.32,7.6,0.038,48.0,203.0,0.9958,3.45,0.54,9.7
1222,1.0,6.4,0.105,0.29,1.1,0.035,44.0,140.0,0.99142,3.17,0.55,10.7
1226,1.0,7.0,0.29,0.49,3.8,0.047,37.0,136.0,0.9938,2.95,0.4,9.4
1227,1.0,8.0,0.22,0.42,14.6,0.044,45.0,163.0,1.0003,3.21,0.69,8.6
1228,1.0,8.3,0.16,0.48,1.7,0.057,31.0,98.0,0.9943,3.15,0.41,10.3
1229,1.0,7.1,0.28,0.44,1.8,0.032,32.0,107.0,0.9907,3.25,0.48,12.2
1230,1.0,7.5,0.29,0.67,8.1,0.037000000000000005,53.0,166.0,0.9966,2.9,0.41,8.9
1231,1.0,6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.99212,3.18,0.44,12.0
1232,1.0,7.2,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0
1235,1.0,6.9,0.28,0.3,1.6,0.047,46.0,132.0,0.9918,3.35,0.38,11.1
1239,1.0,7.4,0.21,0.27,7.3,0.031,41.0,144.0,0.9932,3.15,0.38,11.8
1244,1.0,6.9,0.15,0.28,4.4,0.029,14.0,107.0,0.99347,3.24,0.46,10.4
1248,1.0,7.0,0.15,0.38,2.2,0.047,33.0,96.0,0.9928,3.13,0.39,10.4
1251,1.0,6.9,0.22,0.37,15.0,0.053,59.0,178.0,0.9992,3.37,0.82,9.5
1253,1.0,6.3,0.29,0.28,4.7,0.059,28.0,81.0,0.99036,3.24,0.56,12.7
1254,1.0,6.0,0.28,0.27,2.3,0.051,23.0,147.0,0.994,3.23,0.67,10.3
1256,1.0,6.4,0.31,0.28,1.5,0.037000000000000005,12.0,119.0,0.9919,3.32,0.51,10.4
1258,1.0,7.5,0.28,0.33,7.7,0.048,42.0,180.0,0.9974,3.37,0.59,10.1
1263,1.0,7.2,0.44,0.28,3.4,0.048,22.0,112.0,0.99188,3.21,0.37,11.3
1264,1.0,7.0,0.3,0.51,13.6,0.05,40.0,168.0,0.9976,3.07,0.52,9.6
1265,1.0,8.3,0.26,0.41,9.2,0.042,41.0,162.0,0.9944,3.1,0.38,12.0
1267,1.0,6.4,0.33,0.31,5.5,0.048,42.0,173.0,0.9951,3.19,0.66,9.3
1270,1.0,6.3,0.41,0.3,3.2,0.03,49.0,164.0,0.9927,3.53,0.79,11.7
1281,1.0,5.7,0.18,0.36,1.2,0.046,9.0,71.0,0.99199,3.7,0.68,10.9
1283,1.0,7.6,0.21,0.6,2.1,0.046,47.0,165.0,0.9936,3.05,0.54,10.1
1287,1.0,7.3,0.13,0.27,4.6,0.08,34.0,172.0,0.9938,3.23,0.39,11.1
1288,1.0,6.1,0.35,0.24,2.3,0.034,25.0,133.0,0.9906,3.34,0.59,12.0
1291,1.0,7.4,0.19,0.49,9.3,0.03,26.0,132.0,0.994,2.99,0.32,11.0
1292,1.0,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1
1294,1.0,6.8,0.52,0.32,13.2,0.044,54.0,221.0,0.9972,3.27,0.5,9.6
1296,1.0,6.1,0.105,0.31,1.3,0.037000000000000005,55.0,145.0,0.9912,3.41,0.41,11.1
1298,1.0,5.9,0.445,0.26,1.4,0.027000000000000003,23.0,109.0,0.99148,3.3,0.36,10.5
1299,1.0,7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9
1307,1.0,7.8,0.2,0.24,1.6,0.026,26.0,189.0,0.991,3.08,0.74,12.1
1312,1.0,6.5,0.34,0.28,1.8,0.041,43.0,188.0,0.9928,3.13,0.37,9.6
1313,1.0,7.1,0.25,0.32,10.3,0.041,66.0,272.0,0.9969,3.17,0.52,9.1
1317,1.0,7.7,0.34,0.27,8.8,0.063,39.0,184.0,0.9969,3.09,0.63,9.2
1321,1.0,7.3,0.26,0.33,17.85,0.049,41.5,195.0,1.0,3.06,0.44,9.1
1322,1.0,8.1,0.26,0.33,11.1,0.052000000000000005,52.5,158.0,0.9976,3.03,0.49,10.2
1329,1.0,6.1,0.36,0.16,6.4,0.037000000000000005,36.0,198.0,0.9944,3.17,0.62,9.9
1331,1.0,5.6,0.2,0.66,10.2,0.043,78.0,175.0,0.9945,2.98,0.43,10.4
1332,1.0,6.6,0.37,0.47,6.5,0.061,23.0,150.0,0.9954,3.14,0.45,9.6
1334,1.0,6.9,0.44,0.42,8.5,0.048,10.0,147.0,0.9974,3.32,0.46,9.5
1336,1.0,7.4,0.16,0.3,13.7,0.056,33.0,168.0,0.99825,2.9,0.44,8.7
1338,1.0,8.0,0.22,0.42,14.6,0.044,45.0,163.0,1.0003,3.21,0.69,8.6
1339,1.0,5.8,0.19,0.25,10.8,0.042,33.0,124.0,0.99646,3.22,0.41,9.2
1340,1.0,7.0,0.23,0.26,7.2,0.041,21.0,90.0,0.99509,3.22,0.55,9.5
1345,1.0,8.6,0.18,0.4,1.1,0.04,20.0,107.0,0.9923,2.94,0.32,10.2
1352,1.0,4.4,0.54,0.09,5.1,0.038,52.0,97.0,0.99022,3.41,0.4,12.2
1353,1.0,7.0,0.22,0.26,2.8,0.036000000000000004,44.0,132.0,0.99078,3.34,0.41,12.0
1358,1.0,7.3,0.22,0.37,14.3,0.063,48.0,191.0,0.9978,2.89,0.38,9.0
1361,1.0,6.3,0.24,0.74,1.4,0.172,24.0,108.0,0.9932,3.27,0.39,9.9
1362,1.0,5.9,0.2,0.4,1.3,0.047,23.0,92.0,0.99232,3.2,0.45,10.0
1367,1.0,8.1,0.17,0.21,1.6,0.036000000000000004,24.0,119.0,0.99396,3.18,0.52,10.1
1368,1.0,6.3,0.1,0.24,6.0,0.039,25.0,107.0,0.99511,3.59,0.49,10.5
1371,1.0,6.7,0.26,0.39,6.4,0.171,64.0,200.0,0.99562,3.19,0.38,9.4
1373,1.0,6.0,0.13,0.28,5.7,0.038,56.0,189.5,0.9948,3.59,0.43,10.6
1374,1.0,6.9,0.31,0.34,7.4,0.059,36.0,174.0,0.9963,3.46,0.62,11.1
1376,1.0,6.4,0.3,0.3,2.25,0.038,8.0,210.0,0.9937,3.2,0.62,9.9
1377,1.0,6.5,0.26,0.39,1.4,0.02,12.0,66.0,0.99089,3.25,0.75,11.3
1383,1.0,6.3,0.23,0.5,10.4,0.043,61.0,132.0,0.99542,2.86,0.46,9.1
1385,1.0,7.9,0.44,0.37,5.85,0.033,27.0,93.0,0.992,3.16,0.54,12.6
1387,1.0,7.0,0.35,0.3,6.5,0.028,27.0,87.0,0.9936,3.4,0.42,11.4
1405,1.0,6.3,0.21,0.28,1.5,0.051,46.0,142.0,0.9928,3.23,0.42,10.1
1407,1.0,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1
1408,1.0,6.6,0.32,0.34,7.7,0.044,63.0,212.0,0.99526,3.22,0.48,9.7
1409,1.0,5.6,0.21,0.24,4.4,0.027000000000000003,37.0,150.0,0.991,3.3,0.31,11.5
1411,1.0,7.2,0.39,0.63,11.0,0.044,55.0,156.0,0.9974,3.09,0.44,8.7
1414,1.0,5.6,0.12,0.33,2.9,0.044,21.0,73.0,0.98896,3.17,0.32,12.9
1416,1.0,7.1,0.25,0.25,1.6,0.046,50.0,181.0,0.9925,3.2,0.42,11.0
1423,1.0,5.9,0.24,0.12,1.4,0.035,60.0,247.0,0.99358,3.34,0.44,9.6
1429,1.0,7.7,0.16,0.41,1.7,0.048,60.0,173.0,0.9932,3.24,0.66,11.2
1433,1.0,7.6,0.445,0.44,14.5,0.045,68.0,212.0,0.9986,3.48,0.36,10.0
1450,1.0,7.4,0.25,0.28,7.25,0.028,14.0,78.0,0.99238,2.94,0.37,11.5
1454,1.0,7.4,0.3,0.22,1.4,0.046,16.0,135.0,0.9928,3.08,0.77,10.4
1457,1.0,7.3,0.28,0.54,12.9,0.049,62.0,162.5,0.9984,3.06,0.45,9.1
1461,1.0,6.9,0.15,0.29,2.3,0.033,14.0,82.0,0.99132,3.1,0.58,11.2
1462,1.0,7.3,0.815,0.09,11.4,0.044,45.0,204.0,0.99713,3.15,0.46,9.0
1465,1.0,6.7,0.33,0.34,7.5,0.036000000000000004,39.0,124.0,0.99123,2.99,0.32,12.4
1466,1.0,7.6,0.39,0.32,3.6,0.035,22.0,93.0,0.99144,3.08,0.6,12.5
1468,1.0,7.9,0.26,0.33,10.3,0.039,73.0,212.0,0.9969,2.93,0.49,9.5
1471,1.0,6.6,0.24,0.27,1.4,0.057,33.0,152.0,0.9934,3.22,0.56,9.5
1472,1.0,6.8,0.18,0.28,9.8,0.039,29.0,113.0,0.99406,3.11,0.45,10.9
1474,1.0,7.1,0.23,0.39,13.7,0.058,26.0,172.0,0.99755,2.9,0.46,9.0
1486,1.0,7.6,0.52,0.49,14.0,0.034,37.0,156.0,0.9958,3.14,0.38,11.8
1487,1.0,7.1,0.47,0.29,14.8,0.024,22.0,142.0,0.99518,3.12,0.48,12.0
1488,1.0,6.3,0.37,0.28,6.3,0.034,45.0,152.0,0.9921,3.29,0.46,11.6
1491,1.0,8.0,0.45,0.36,8.8,0.026,50.0,151.0,0.9927,3.07,0.25,12.7
1492,1.0,6.3,0.33,0.27,1.2,0.046,34.0,175.0,0.9934,3.37,0.54,9.4
1493,1.0,6.3,0.36,0.28,2.5,0.035,18.0,73.0,0.98868,3.1,0.47,12.8
1497,1.0,6.8,0.22,0.24,4.9,0.092,30.0,123.0,0.9951,3.03,0.46,8.6
1501,1.0,6.6,0.19,0.25,1.2,0.052000000000000005,34.0,181.0,0.99352,3.3,0.42,9.4
1505,1.0,6.4,0.17,0.34,1.5,0.091,42.0,135.0,0.9938,3.25,0.49,9.6
1506,1.0,6.4,0.14,0.31,1.2,0.034,53.0,138.0,0.99084,3.38,0.35,11.5
1511,1.0,6.6,0.41,0.27,10.7,0.11,20.0,103.0,0.99672,3.08,0.41,9.0
1517,1.0,6.0,0.19,0.26,12.4,0.048,50.0,147.0,0.9972,3.3,0.36,8.9
1518,1.0,6.3,0.3,0.34,1.6,0.049,14.0,132.0,0.994,3.3,0.49,9.5
1519,1.0,6.3,0.55,0.45,13.0,0.047,33.0,182.0,0.9974,3.2,0.46,9.2
1520,1.0,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1
1523,1.0,7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0
1527,1.0,7.1,0.26,0.34,14.4,0.067,35.0,189.0,0.9986,3.07,0.53,9.1
1528,1.0,6.8,0.18,0.28,1.1,0.027000000000000003,32.0,112.0,0.99089,3.15,0.45,11.0
1531,1.0,6.6,0.23,0.26,1.3,0.045,16.0,128.0,0.9934,3.36,0.6,10.0
1532,1.0,7.2,0.26,0.4,6.3,0.047,52.0,172.0,0.99573,3.18,0.53,9.5
1534,1.0,5.2,0.5,0.18,2.0,0.036000000000000004,23.0,129.0,0.98949,3.36,0.77,13.4
1537,1.0,7.0,0.35,0.17,1.1,0.049,7.0,119.0,0.99297,3.13,0.36,9.7
1538,1.0,6.6,0.35,0.26,2.7,0.045,19.0,129.0,0.98952,3.24,0.48,13.0
1539,1.0,6.6,0.25,0.41,7.4,0.043,29.0,151.0,0.9946,3.15,0.6,10.2
1542,1.0,7.1,0.26,0.32,14.45,0.07400000000000001,29.0,107.0,0.998,2.96,0.42,9.2
1544,1.0,6.4,0.125,0.29,5.85,0.042,24.0,99.0,0.992,3.23,0.32,12.0
1549,1.0,7.6,0.2,0.26,4.8,0.033,26.0,76.0,0.99076,2.98,0.49,12.3
1550,1.0,6.3,0.32,0.35,11.1,0.039,29.0,198.0,0.9984,3.36,0.5,9.4
1553,1.0,8.0,0.36,0.43,10.1,0.053,29.0,146.0,0.9982,3.4,0.46,9.5
1555,1.0,6.6,0.23,0.3,14.9,0.051,33.0,118.0,0.99835,3.04,0.54,9.0
1559,1.0,7.6,0.14,0.74,1.6,0.04,27.0,103.0,0.9916,3.07,0.4,10.8
1563,1.0,7.8,0.32,0.33,10.4,0.031,47.0,194.0,0.99692,3.07,0.58,9.6
1564,1.0,5.9,0.27,0.29,11.4,0.036000000000000004,31.0,115.0,0.9949,3.35,0.48,10.5
1565,1.0,6.1,0.36,0.26,8.15,0.035,14.0,88.0,0.99031,3.06,0.27,13.0
1567,1.0,5.9,0.22,0.38,1.3,0.046,24.0,90.0,0.99232,3.2,0.47,10.0
1568,1.0,6.3,0.2,0.58,1.4,0.204,15.0,97.0,0.9931,3.16,0.43,10.0
1569,1.0,7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.04,0.46,8.9
1571,1.0,7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8
1579,1.0,7.0,0.19,0.23,5.7,0.123,27.0,104.0,0.9954,3.04,0.54,9.4
1580,1.0,6.8,0.24,0.38,8.3,0.045,50.0,185.0,0.99578,3.15,0.5,9.5
1582,1.0,5.6,0.13,0.27,4.8,0.028,22.0,104.0,0.9948,3.34,0.45,9.2
1584,1.0,7.3,0.4,0.28,6.5,0.037000000000000005,26.0,97.0,0.99148,3.16,0.58,12.6
1588,1.0,6.5,0.25,0.32,9.9,0.045,41.0,128.0,0.99636,3.18,0.52,9.6
1589,1.0,6.5,0.22,0.27,1.6,0.039,36.0,116.0,0.99178,3.38,0.57,11.0
1592,1.0,6.7,0.26,0.3,1.8,0.043,25.0,121.0,0.9944,3.44,0.61,10.2
