,Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
975,1.0,0.0,1.0,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775
976,1.0,1.0,0.0,0.425,0.325,0.135,0.382,0.1465,0.079,0.14
984,1.0,0.0,0.0,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055
986,1.0,0.0,1.0,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465
990,1.0,0.0,1.0,0.615,0.525,0.155,1.1375,0.3670000000000001,0.236,0.37
992,1.0,0.0,1.0,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115
993,1.0,0.0,1.0,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453
1005,1.0,0.0,1.0,0.69,0.515,0.18,1.8445,0.9815,0.4655,0.341
1007,1.0,0.0,0.0,0.325,0.25,0.08,0.1735,0.0765,0.0345,0.049
1013,1.0,0.0,1.0,0.675,0.51,0.17,1.527,0.809,0.318,0.341
1016,1.0,0.0,0.0,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255
1018,1.0,1.0,0.0,0.64,0.54,0.175,1.221,0.51,0.259,0.39
1034,1.0,1.0,0.0,0.535,0.45,0.135,0.8075,0.322,0.181,0.25
1037,1.0,0.0,1.0,0.52,0.425,0.155,0.7735,0.297,0.123,0.255
1038,1.0,0.0,1.0,0.49,0.39,0.14,0.7070000000000001,0.2795,0.2185,0.18
1039,1.0,1.0,0.0,0.63,0.475,0.15,1.172,0.536,0.254,0.316
1041,1.0,0.0,1.0,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345
1043,1.0,0.0,0.0,0.315,0.23,0.07,0.14400000000000002,0.053,0.0305,0.04
1044,1.0,0.0,1.0,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371
1045,1.0,0.0,1.0,0.65,0.515,0.18,1.3315,0.5665,0.34700000000000003,0.405
1047,1.0,0.0,1.0,0.69,0.53,0.21,1.5830000000000002,0.7355,0.405,0.3865
1048,1.0,0.0,1.0,0.605,0.49,0.145,1.3,0.517,0.3285,0.31
1054,1.0,0.0,0.0,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08
1055,1.0,0.0,1.0,0.535,0.42,0.16,0.72,0.275,0.16399999999999998,0.225
1057,1.0,1.0,0.0,0.665,0.57,0.185,1.5219999999999998,0.6965,0.3025,0.405
1064,1.0,0.0,0.0,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355
1066,1.0,0.0,1.0,0.47,0.375,0.12,0.5565,0.226,0.122,0.195
1067,1.0,0.0,1.0,0.56,0.425,0.135,0.9415,0.509,0.2015,0.1975
1068,1.0,1.0,0.0,0.41,0.325,0.105,0.3635,0.159,0.077,0.12
1072,1.0,0.0,0.0,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175
1075,1.0,0.0,0.0,0.275,0.2,0.075,0.086,0.0305,0.019,0.03
1081,1.0,0.0,0.0,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655
1086,1.0,0.0,0.0,0.46,0.35,0.12,0.4885,0.193,0.105,0.155
1090,1.0,1.0,0.0,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21
1095,1.0,0.0,1.0,0.61,0.48,0.15,1.2,0.56,0.2455,0.28
1103,1.0,1.0,0.0,0.59,0.465,0.15,1.151,0.613,0.239,0.2515
1106,1.0,0.0,1.0,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34
1107,1.0,0.0,1.0,0.505,0.39,0.105,0.6555,0.2595,0.18,0.19
1111,1.0,1.0,0.0,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095
1117,1.0,0.0,1.0,0.345,0.27,0.095,0.197,0.0665,0.05,0.07
1118,1.0,0.0,1.0,0.605,0.475,0.19,1.1255,0.59,0.247,0.26
1121,1.0,0.0,1.0,0.655,0.485,0.195,1.62,0.6275,0.358,0.485
1129,1.0,1.0,0.0,0.51,0.39,0.105,0.612,0.187,0.15,0.195
1130,1.0,0.0,1.0,0.515,0.405,0.145,0.695,0.215,0.1635,0.234
1131,1.0,0.0,0.0,0.475,0.355,0.1,0.5035,0.2535,0.091,0.14
1132,1.0,0.0,0.0,0.4,0.31,0.1,0.127,0.106,0.071,0.085
1136,1.0,0.0,0.0,0.49,0.385,0.14,0.5425,0.198,0.127,0.175
1139,1.0,1.0,0.0,0.615,0.5,0.205,1.1055,0.4445,0.227,0.39
1140,1.0,1.0,0.0,0.5,0.385,0.13,0.768,0.2625,0.095,0.27
1142,1.0,0.0,0.0,0.55,0.445,0.11,0.7935,0.378,0.142,0.26
1143,1.0,1.0,0.0,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131
1149,1.0,0.0,1.0,0.555,0.45,0.145,0.915,0.4,0.246,0.285
1153,1.0,0.0,0.0,0.485,0.355,0.105,0.498,0.2175,0.096,0.1525
1156,1.0,1.0,0.0,0.665,0.505,0.16,1.2915,0.631,0.2925,0.32
1160,1.0,0.0,1.0,0.555,0.435,0.135,0.858,0.377,0.1585,0.29
1173,1.0,1.0,0.0,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39
1180,1.0,0.0,0.0,0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28
1182,1.0,1.0,0.0,0.405,0.31,0.12,0.3095,0.138,0.058,0.095
1185,1.0,0.0,1.0,0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19
1187,1.0,1.0,0.0,0.57,0.45,0.17,1.098,0.414,0.187,0.405
1189,1.0,0.0,0.0,0.385,0.29,0.09,0.2365,0.1,0.0505,0.076
1190,1.0,0.0,1.0,0.49,0.395,0.135,0.5545,0.213,0.0925,0.215
1193,1.0,0.0,1.0,0.395,0.28,0.08,0.266,0.0995,0.066,0.09
1194,1.0,1.0,0.0,0.635,0.505,0.185,1.3035,0.501,0.295,0.41
1201,1.0,0.0,0.0,0.65,0.525,0.18,1.626,0.597,0.3445,0.53
1202,1.0,0.0,1.0,0.375,0.29,0.1,0.276,0.1175,0.0565,0.085
1203,1.0,1.0,0.0,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175
1206,1.0,0.0,0.0,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21
1209,1.0,0.0,1.0,0.345,0.255,0.08,0.16899999999999998,0.06,0.0425,0.054000000000000006
1212,1.0,0.0,1.0,0.62,0.485,0.145,1.003,0.4655,0.2195,0.28
1213,1.0,0.0,0.0,0.375,0.275,0.085,0.22,0.109,0.05,0.0605
1214,1.0,0.0,1.0,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29
1225,1.0,0.0,0.0,0.61,0.46,0.17,1.278,0.41,0.257,0.37
1231,1.0,0.0,1.0,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29
1232,1.0,1.0,0.0,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42
1237,1.0,0.0,1.0,0.69,0.54,0.185,1.6195,0.5329999999999999,0.353,0.555
1238,1.0,0.0,1.0,0.62,0.48,0.16,1.0765,0.412,0.253,0.3
1243,1.0,0.0,0.0,0.52,0.405,0.14,0.5775,0.2,0.145,0.179
1244,1.0,0.0,1.0,0.345,0.265,0.09,0.163,0.0615,0.037000000000000005,0.0485
1246,1.0,0.0,0.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125
1247,1.0,1.0,0.0,0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195
1250,1.0,1.0,0.0,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47
1255,1.0,0.0,1.0,0.565,0.465,0.175,0.995,0.3895,0.183,0.37
1257,1.0,0.0,1.0,0.525,0.425,0.12,0.8665,0.2825,0.17600000000000002,0.29
1261,1.0,1.0,0.0,0.655,0.51,0.16,1.092,0.396,0.2825,0.37
1263,1.0,0.0,1.0,0.545,0.42,0.13,0.879,0.374,0.1695,0.23
1264,1.0,0.0,1.0,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146
1265,1.0,0.0,1.0,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16
1270,1.0,0.0,0.0,0.535,0.41,0.155,0.6315,0.2745,0.1415,0.1815
1271,1.0,0.0,0.0,0.525,0.41,0.175,0.8740000000000001,0.3585,0.207,0.205
1274,1.0,0.0,0.0,0.32,0.255,0.085,0.1745,0.07200000000000001,0.033,0.057
1278,1.0,1.0,0.0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32
1283,1.0,0.0,1.0,0.605,0.485,0.175,1.145,0.4325,0.27,0.405
1284,1.0,0.0,0.0,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211
1286,1.0,0.0,0.0,0.41,0.31,0.11,0.315,0.124,0.08199999999999999,0.095
1287,1.0,1.0,0.0,0.52,0.395,0.18,0.64,0.158,0.11,0.245
1288,1.0,1.0,0.0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32
1292,1.0,0.0,1.0,0.58,0.44,0.15,1.0465,0.518,0.2185,0.2795
1296,1.0,0.0,1.0,0.605,0.49,0.155,1.153,0.503,0.2505,0.295
1297,1.0,1.0,0.0,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14
1298,1.0,1.0,0.0,0.55,0.415,0.135,0.775,0.302,0.179,0.26
1299,1.0,0.0,1.0,0.535,0.42,0.13,0.8055,0.301,0.181,0.28
1302,1.0,1.0,0.0,0.53,0.4,0.165,0.772,0.2855,0.1975,0.23
1303,1.0,1.0,0.0,0.57,0.445,0.155,0.733,0.282,0.159,0.235
1304,1.0,0.0,1.0,0.58,0.46,0.165,1.2275,0.473,0.1965,0.435
1315,1.0,0.0,0.0,0.375,0.285,0.1,0.239,0.105,0.0555,0.07
1316,1.0,0.0,1.0,0.565,0.45,0.115,0.9085,0.398,0.197,0.29
1318,1.0,0.0,1.0,0.695,0.57,0.23,1.885,0.8665,0.435,0.5
1319,1.0,0.0,0.0,0.6,0.475,0.15,1.12,0.565,0.2465,0.27
1320,1.0,1.0,0.0,0.575,0.485,0.165,1.0405,0.419,0.264,0.3
1326,1.0,1.0,0.0,0.57,0.45,0.15,0.9645,0.531,0.189,0.209
1328,1.0,1.0,0.0,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17
1329,1.0,0.0,1.0,0.555,0.425,0.13,0.7665,0.264,0.168,0.275
1332,1.0,0.0,0.0,0.205,0.14,0.05,0.046,0.0165,0.012,0.0135
1333,1.0,0.0,0.0,0.36,0.28,0.105,0.199,0.0695,0.045,0.08
1335,1.0,1.0,0.0,0.485,0.375,0.145,0.5885,0.2385,0.1155,0.19
1342,1.0,0.0,1.0,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06
1355,1.0,0.0,0.0,0.54,0.405,0.15,0.7585,0.307,0.2075,0.19
1364,1.0,0.0,1.0,0.31,0.235,0.06,0.12,0.0415,0.033,0.04
1368,1.0,1.0,0.0,0.65,0.5,0.17,1.4045,0.6940000000000001,0.318,0.3235
1375,1.0,0.0,0.0,0.47,0.375,0.105,0.468,0.1665,0.108,0.17
1380,1.0,0.0,0.0,0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145
1382,1.0,0.0,1.0,0.575,0.425,0.14,0.8635,0.393,0.227,0.2
1384,1.0,0.0,1.0,0.64,0.495,0.165,1.307,0.6779999999999999,0.292,0.266
1385,1.0,0.0,0.0,0.385,0.3,0.09,0.308,0.1525,0.056,0.0835
1386,1.0,1.0,0.0,0.57,0.435,0.14,0.8085,0.3235,0.183,0.22
1388,1.0,1.0,0.0,0.49,0.385,0.15,0.7865,0.241,0.14,0.24
1392,1.0,1.0,0.0,0.33,0.26,0.08,0.2,0.0625,0.05,0.07
1393,1.0,1.0,0.0,0.62,0.51,0.15,1.456,0.581,0.2875,0.32
1394,1.0,0.0,1.0,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195
1395,1.0,0.0,1.0,0.51,0.395,0.125,0.5805,0.244,0.1335,0.188
1400,1.0,0.0,0.0,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675
1402,1.0,0.0,1.0,0.475,0.385,0.145,0.6175,0.235,0.108,0.215
1404,1.0,0.0,1.0,0.63,0.515,0.16,1.016,0.4215,0.244,0.355
1414,1.0,0.0,0.0,0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045
1415,1.0,1.0,0.0,0.635,0.495,0.175,1.211,0.7070000000000001,0.2725,0.32299999999999995
1417,1.0,0.0,1.0,0.415,0.315,0.125,0.388,0.068,0.09,0.125
1418,1.0,1.0,0.0,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305
1420,1.0,0.0,1.0,0.535,0.42,0.165,0.9195,0.3355,0.1985,0.26
1421,1.0,0.0,1.0,0.55,0.46,0.13,0.7085,0.305,0.1455,0.205
1422,1.0,0.0,1.0,0.63,0.485,0.165,1.233,0.6565,0.2315,0.3035
1423,1.0,1.0,0.0,0.62,0.515,0.155,1.3255,0.6685,0.2605,0.335
1426,1.0,1.0,0.0,0.46,0.365,0.115,0.4485,0.165,0.083,0.17
1429,1.0,0.0,1.0,0.295,0.225,0.09,0.1385,0.048,0.046,0.05
1431,1.0,0.0,1.0,0.525,0.405,0.16,0.792,0.316,0.1455,0.28
1434,1.0,1.0,0.0,0.36,0.265,0.09,0.2165,0.096,0.037000000000000005,0.0735
1435,1.0,0.0,0.0,0.525,0.43,0.15,0.7365,0.3225,0.161,0.215
1436,1.0,0.0,0.0,0.52,0.4,0.145,0.66,0.267,0.1055,0.22
1437,1.0,0.0,1.0,0.58,0.43,0.125,0.9115,0.446,0.2075,0.121
1444,1.0,0.0,0.0,0.435,0.33,0.125,0.406,0.1685,0.1055,0.096
1445,1.0,0.0,1.0,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235
1446,1.0,0.0,0.0,0.445,0.33,0.1,0.4370000000000001,0.163,0.0755,0.17
1449,1.0,0.0,0.0,0.45,0.33,0.105,0.448,0.208,0.08900000000000001,0.12
1450,1.0,1.0,0.0,0.475,0.4,0.115,0.541,0.18600000000000005,0.1025,0.21
1461,1.0,0.0,0.0,0.52,0.4,0.13,0.5825,0.233,0.1365,0.18
1467,1.0,0.0,1.0,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145
1472,1.0,0.0,0.0,0.53,0.415,0.13,0.6940000000000001,0.3905,0.111,0.16699999999999998
1473,1.0,1.0,0.0,0.575,0.46,0.185,1.094,0.4485,0.217,0.345
1478,1.0,0.0,1.0,0.565,0.39,0.125,0.7440000000000001,0.35200000000000004,0.13,0.1685
1481,1.0,0.0,0.0,0.545,0.4,0.13,0.6859999999999999,0.3285,0.1455,0.18
1482,1.0,0.0,1.0,0.495,0.4,0.12,0.6605,0.2605,0.161,0.19
1483,1.0,0.0,1.0,0.62,0.465,0.185,1.274,0.579,0.3065,0.32
1491,1.0,0.0,0.0,0.56,0.44,0.14,0.825,0.402,0.139,0.245
1493,1.0,0.0,0.0,0.565,0.435,0.155,0.782,0.2715,0.168,0.285
1498,1.0,0.0,1.0,0.29,0.225,0.08,0.1295,0.0535,0.026,0.045
1501,1.0,0.0,0.0,0.59,0.475,0.145,0.9745,0.4675,0.207,0.259
1503,1.0,0.0,0.0,0.385,0.29,0.09,0.2615,0.111,0.0595,0.0745
1507,1.0,0.0,1.0,0.33,0.235,0.09,0.163,0.0615,0.034,0.055
1508,1.0,0.0,1.0,0.49,0.39,0.15,0.573,0.225,0.124,0.17
1511,1.0,0.0,1.0,0.48,0.38,0.135,0.528,0.2,0.1395,0.16
1512,1.0,1.0,0.0,0.605,0.47,0.16,1.0835,0.5405,0.2215,0.275
1515,1.0,1.0,0.0,0.68,0.55,0.2,1.596,0.525,0.4075,0.585
1519,1.0,0.0,0.0,0.54,0.42,0.14,0.6665,0.3125,0.138,0.1895
1520,1.0,1.0,0.0,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07
1521,1.0,0.0,0.0,0.47,0.35,0.135,0.5670000000000001,0.2315,0.1465,0.1525
1523,1.0,0.0,1.0,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355
1527,1.0,0.0,0.0,0.44,0.365,0.11,0.4465,0.213,0.08900000000000001,0.1135
1532,1.0,0.0,0.0,0.255,0.185,0.06,0.0925,0.039,0.021,0.025
1535,1.0,0.0,1.0,0.39,0.3,0.09,0.3055,0.14300000000000002,0.0645,0.085
1538,1.0,0.0,1.0,0.62,0.49,0.19,1.218,0.5455,0.2965,0.355
1539,1.0,0.0,0.0,0.47,0.4,0.16,0.51,0.1615,0.073,0.198
1541,1.0,1.0,0.0,0.525,0.4,0.115,0.6295,0.2555,0.14400000000000002,0.18
1545,1.0,0.0,0.0,0.45,0.36,0.125,0.45,0.191,0.0865,0.145
1546,1.0,0.0,1.0,0.68,0.52,0.175,1.543,0.7525,0.35100000000000003,0.374
1547,1.0,0.0,0.0,0.55,0.425,0.145,0.89,0.4325,0.171,0.236
1550,1.0,0.0,1.0,0.65,0.515,0.185,1.3745,0.75,0.1805,0.369
1561,1.0,1.0,0.0,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2
1566,1.0,0.0,0.0,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725
1576,1.0,1.0,0.0,0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115
1578,1.0,0.0,1.0,0.57,0.415,0.13,0.88,0.4275,0.1955,0.238
1588,1.0,0.0,0.0,0.44,0.32,0.105,0.3875,0.1755,0.07400000000000001,0.12
1589,1.0,0.0,1.0,0.695,0.55,0.205,2.173,1.133,0.4665,0.496
1596,1.0,1.0,0.0,0.5,0.375,0.14,0.604,0.242,0.1415,0.179
1597,1.0,0.0,1.0,0.57,0.43,0.12,1.0615,0.348,0.16699999999999998,0.31
1601,1.0,0.0,1.0,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275
1602,1.0,1.0,0.0,0.37,0.29,0.115,0.25,0.111,0.057,0.075
1604,1.0,1.0,0.0,0.42,0.33,0.125,0.463,0.18600000000000005,0.11,0.145
1605,1.0,0.0,1.0,0.725,0.55,0.2,1.51,0.8735,0.4265,0.5085
1610,1.0,1.0,0.0,0.57,0.495,0.16,1.0915,0.452,0.275,0.315
1612,1.0,0.0,1.0,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22
1614,1.0,0.0,0.0,0.615,0.46,0.19,1.0659999999999998,0.4335,0.226,0.33
1615,1.0,0.0,0.0,0.54,0.4,0.145,0.757,0.315,0.181,0.215
1619,1.0,0.0,0.0,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085
1620,1.0,1.0,0.0,0.51,0.395,0.12,0.6175,0.262,0.122,0.193
1626,1.0,0.0,0.0,0.52,0.41,0.14,0.6625,0.2775,0.1555,0.196
1629,1.0,0.0,1.0,0.65,0.52,0.195,1.676,0.693,0.44,0.47
1631,1.0,0.0,1.0,0.575,0.47,0.165,0.853,0.292,0.179,0.35
1634,1.0,0.0,1.0,0.54,0.405,0.125,0.8909999999999999,0.4815,0.1915,0.202
1636,1.0,0.0,1.0,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31
1646,1.0,1.0,0.0,0.72,0.575,0.17,1.9335,0.913,0.389,0.51
1648,1.0,1.0,0.0,0.56,0.435,0.125,0.8775,0.3345,0.2145,0.29
1651,1.0,1.0,0.0,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363
1653,1.0,0.0,1.0,0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685
1654,1.0,1.0,0.0,0.43,0.335,0.12,0.444,0.155,0.1145,0.14
1656,1.0,1.0,0.0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295
1665,1.0,0.0,1.0,0.59,0.485,0.12,0.911,0.39,0.182,0.29
1666,1.0,0.0,1.0,0.675,0.545,0.185,1.7375,0.8759999999999999,0.3135,0.469
1667,1.0,1.0,0.0,0.44,0.345,0.105,0.4285,0.165,0.083,0.132
1669,1.0,0.0,0.0,0.635,0.5,0.18,1.319,0.5485,0.292,0.49
1670,1.0,0.0,1.0,0.56,0.41,0.165,0.93,0.3505,0.237,0.3
1672,1.0,0.0,1.0,0.485,0.385,0.125,0.4775,0.2,0.0785,0.17
1674,1.0,0.0,0.0,0.475,0.365,0.1,0.1315,0.2025,0.0875,0.123
1675,1.0,1.0,0.0,0.45,0.36,0.11,0.447,0.203,0.08199999999999999,0.13
1687,1.0,1.0,0.0,0.675,0.55,0.19,1.551,0.7105,0.3685,0.412
1690,1.0,0.0,1.0,0.6,0.495,0.165,1.2415,0.485,0.2775,0.34
1691,1.0,0.0,1.0,0.4,0.31,0.11,0.314,0.138,0.057,0.1
1696,1.0,0.0,0.0,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095
1697,1.0,0.0,1.0,0.575,0.465,0.15,1.08,0.595,0.2065,0.238
1700,1.0,1.0,0.0,0.5,0.405,0.15,0.5965,0.253,0.126,0.185
1702,1.0,1.0,0.0,0.505,0.41,0.135,0.657,0.29100000000000004,0.133,0.195
1704,1.0,1.0,0.0,0.4,0.335,0.115,0.4335,0.2105,0.1205,0.12
1706,1.0,0.0,0.0,0.65,0.515,0.16,1.1625,0.495,0.203,0.33
1707,1.0,0.0,0.0,0.295,0.21,0.08,0.1,0.038,0.026,0.031
1708,1.0,0.0,1.0,0.61,0.485,0.175,1.2445,0.544,0.297,0.345
1710,1.0,0.0,1.0,0.6,0.47,0.155,1.036,0.4375,0.196,0.325
1717,1.0,1.0,0.0,0.635,0.5,0.15,1.376,0.6495,0.361,0.31
1722,1.0,0.0,1.0,0.35,0.255,0.085,0.2145,0.1,0.0465,0.06
1723,1.0,0.0,0.0,0.28,0.2,0.065,0.0895,0.036000000000000004,0.0185,0.03
1724,1.0,1.0,0.0,0.64,0.485,0.145,1.1335,0.5525,0.2505,0.3015
1725,1.0,0.0,1.0,0.605,0.475,0.18,0.9365,0.394,0.219,0.295
1726,1.0,0.0,1.0,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455
1732,1.0,0.0,1.0,0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505
1733,1.0,0.0,0.0,0.405,0.305,0.105,0.3625,0.1565,0.0705,0.125
1735,1.0,0.0,1.0,0.56,0.44,0.14,0.971,0.443,0.2045,0.265
1736,1.0,0.0,1.0,0.605,0.47,0.115,1.114,0.3925,0.29100000000000004,0.31
1737,1.0,1.0,0.0,0.38,0.325,0.11,0.3105,0.12,0.07400000000000001,0.105
1738,1.0,0.0,1.0,0.545,0.44,0.165,0.7440000000000001,0.2875,0.204,0.25
1740,1.0,0.0,1.0,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265
1741,1.0,0.0,1.0,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33
1744,1.0,0.0,1.0,0.58,0.455,0.195,1.859,0.945,0.426,0.441
1747,1.0,0.0,0.0,0.275,0.205,0.07,0.1055,0.495,0.019,0.0315
1753,1.0,0.0,1.0,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275
1759,1.0,1.0,0.0,0.565,0.45,0.195,1.0035,0.406,0.2505,0.285
1760,1.0,1.0,0.0,0.53,0.385,0.125,0.6695,0.289,0.151,0.18
1764,1.0,0.0,1.0,0.65,0.515,0.175,1.4805,0.5295,0.272,0.525
1770,1.0,0.0,0.0,0.56,0.435,0.135,0.72,0.329,0.103,0.251
1771,1.0,0.0,0.0,0.575,0.45,0.145,0.872,0.4675,0.18,0.217
1774,1.0,0.0,0.0,0.525,0.39,0.12,0.664,0.3115,0.147,0.17800000000000002
1779,1.0,1.0,0.0,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26
1780,1.0,0.0,1.0,0.685,0.52,0.15,1.3735,0.7185,0.293,0.32
1786,1.0,0.0,0.0,0.55,0.425,0.15,0.8059999999999999,0.376,0.171,0.245
1788,1.0,0.0,1.0,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25
1789,1.0,0.0,1.0,0.585,0.455,0.125,1.027,0.391,0.212,0.25
1792,1.0,1.0,0.0,0.53,0.43,0.17,0.775,0.35,0.152,0.235
1796,1.0,0.0,0.0,0.59,0.46,0.145,0.9015,0.419,0.1785,0.26
1798,1.0,1.0,0.0,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775
1800,1.0,0.0,1.0,0.525,0.425,0.12,0.7020000000000001,0.3335,0.1465,0.22
1801,1.0,0.0,0.0,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07
1815,1.0,1.0,0.0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385
1823,1.0,1.0,0.0,0.52,0.41,0.115,0.807,0.2855,0.179,0.235
1825,1.0,0.0,1.0,0.72,0.55,0.205,2.165,1.1055,0.525,0.404
1826,1.0,1.0,0.0,0.435,0.35,0.11,0.384,0.14300000000000002,0.1005,0.125
1833,1.0,0.0,1.0,0.59,0.45,0.185,1.283,0.473,0.276,0.425
1838,1.0,0.0,1.0,0.58,0.455,0.135,0.7955,0.405,0.16699999999999998,0.204
1839,1.0,0.0,0.0,0.355,0.27,0.1,0.21600000000000005,0.083,0.037000000000000005,0.075
1840,1.0,0.0,0.0,0.655,0.515,0.145,1.25,0.5265,0.28300000000000003,0.315
1842,1.0,1.0,0.0,0.435,0.32,0.12,0.3785,0.152,0.0915,0.125
1845,1.0,0.0,0.0,0.575,0.45,0.17,0.9315,0.358,0.2145,0.26
1851,1.0,0.0,1.0,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29
1856,1.0,0.0,1.0,0.585,0.475,0.12,0.945,0.41,0.2115,0.28
1861,1.0,1.0,0.0,0.665,0.555,0.195,1.4385,0.581,0.354,0.36
1869,1.0,0.0,1.0,0.45,0.335,0.14,0.478,0.1865,0.115,0.16
1871,1.0,0.0,1.0,0.455,0.355,0.13,0.515,0.2,0.1275,0.175
1872,1.0,0.0,1.0,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935
1875,1.0,0.0,1.0,0.34,0.265,0.085,0.1835,0.077,0.046,0.065
1878,1.0,0.0,0.0,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07
1882,1.0,0.0,0.0,0.43,0.32,0.11,0.3675,0.1675,0.102,0.105
1885,1.0,1.0,0.0,0.645,0.5,0.225,1.626,0.5870000000000001,0.4055,0.41
1886,1.0,0.0,0.0,0.53,0.42,0.155,0.81,0.4725,0.111,0.192
1887,1.0,1.0,0.0,0.41,0.305,0.1,0.363,0.1735,0.065,0.11
1889,1.0,1.0,0.0,0.57,0.465,0.155,0.872,0.3245,0.239,0.285
1890,1.0,1.0,0.0,0.705,0.545,0.17,1.58,0.6435,0.4565,0.265
1892,1.0,0.0,1.0,0.55,0.41,0.13,0.8705,0.4455,0.2115,0.213
1897,1.0,0.0,0.0,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125
1899,1.0,0.0,1.0,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27
1901,1.0,0.0,0.0,0.54,0.435,0.145,0.97,0.4285,0.22,0.264
1903,1.0,0.0,1.0,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205
1905,1.0,0.0,1.0,0.675,0.525,0.175,1.402,0.483,0.3205,0.465
1915,1.0,1.0,0.0,0.51,0.34,0.18,0.7005,0.312,0.165,0.2
1919,1.0,0.0,1.0,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645
1921,1.0,0.0,1.0,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655
1922,1.0,0.0,0.0,0.495,0.39,0.125,0.6655,0.284,0.162,0.2
1923,1.0,1.0,0.0,0.655,0.51,0.175,1.6525,0.8515,0.3365,0.403
1928,1.0,0.0,1.0,0.415,0.345,0.135,0.3865,0.128,0.07,0.14800000000000002
1931,1.0,0.0,0.0,0.395,0.32,0.1,0.3075,0.149,0.0535,0.09
1933,1.0,0.0,0.0,0.44,0.325,0.11,0.4965,0.258,0.1195,0.1075
1936,1.0,1.0,0.0,0.55,0.425,0.135,0.8515,0.362,0.196,0.27
