Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,Training_R2,Testing_R2
-2.7957,-0.7386,-0.1291,-0.3996,1.1484,13.9959,0.953942489504042,0.9022711682252826
-2.5071,-0.7592,-0.2989,-0.1805,2.7491,12.8789,0.9263845334575852,0.956113538128108
-1.7237,-0.7195,-0.3622,-0.0733,1.9145,11.584,0.9231792236475626,0.7648846190330412
-1.9127,-0.7084,-0.3105,-0.1259,2.2438,11.9595,0.933765962622363,-0.3359673454902077
-2.3242,-0.7112,-0.198,-0.2969,1.7134,13.0319,0.9293100127886122,0.8705123111640479
-2.4279,-0.7748,-0.38799999999999996,-0.1062,3.2905,12.4621,0.9453023531006128,0.157068741231414
-1.8886,-0.7506,-0.3418,-0.1067,1.5705,11.929,0.9430683146841488,0.9356005479251612
-2.4222,-0.7869,-0.3298,-0.1215,2.0152,12.7201,0.936438466967453,0.6562037071454623
-2.2618,-0.7205,-0.3055,-0.1766,2.3576,12.5009,0.9249666367518372,0.8809412374766264
-3.0021,-0.7464,-0.2683,-0.1826,2.7564,13.5069,0.9331853733125614,0.9689875596040772
-2.6099,-0.7334,-0.2957,-0.1791,2.6294,12.9736,0.9453651560926968,0.7133925874992135
-2.4223,-0.6741,-0.2258,-0.2642,1.8887,12.9543,0.9261484933298187,0.8224027765744684
-2.0979,-0.6933,-0.2908,-0.1496,2.6018,12.2045,0.9074278311097788,0.9259156477227046
-1.9896,-0.7532,-0.3487,-0.0753,2.1755,11.9748,0.9313960041847614,-10.553116669574461
-2.3679,-0.7626,-0.3435,-0.1641,2.7692,12.5618,0.942361215937178,0.515593654798812
-2.3471,-0.7477,-0.3593,-0.0915,3.0919,12.3143,0.9143068100251514,0.8254332261061508
-2.9603,-0.7536,-0.2846,-0.1518,2.7937,13.3598,0.9485765970939414,-0.28721003083392005
-2.9263,-0.6526,-0.3062,-0.1713,2.8626,13.1786,0.9411163445390176,0.9111803582913436
-2.2021,-0.7491,-0.3727,-0.0915,2.8133,12.1772,0.9398833216834346,0.9565263832922188
-2.3289,-0.7294,-0.3008,-0.1549,2.7037,12.5431,0.923577533705518,0.8140698577824749
-2.2281,-0.7305,-0.3114,-0.1599,2.6319,12.4017,0.9141615262572318,0.9570200380763418
-2.7411,-0.6903,-0.1269,-0.4075,1.6524,13.8144,0.9370889794505468,0.6926884040382196
-1.7105,-0.6794,-0.2859,-0.1532,2.3054,11.7082,0.8962214624718914,0.9120687491909192
-1.9332,-0.7462,-0.3445,-0.1175,1.8815,12.0073,0.9355040054546996,0.9486724273001838
-1.7368,-0.7216,-0.3505,-0.0578,1.9888,11.5598,0.9195172434154788,0.8345145524172657
-1.7085,-0.7072,-0.3285,-0.0815,2.0508,11.5699,0.9119642772631008,0.7141132555197671
-2.3163,-0.6988,-0.2836,-0.2082,2.6111,12.5581,0.9380374403987332,0.6601554579261932
-2.6341,-0.7346,-0.2168,-0.2371,1.7206,13.3152,0.9394782955266712,-0.9979428455770188
-2.7281,-0.7531,-0.2569,-0.2297,2.4171,13.3257,0.9425185044136278,0.9493551721194728
-2.8356,-0.7523,-0.3147,-0.1632,3.8276,13.105,0.9354331775693464,0.9029138370130956
-1.904,-0.684,-0.3456,-0.1135,2.3943,11.8203,0.9385846393255604,0.4440458701118089
-2.189,-0.6988,-0.2824,-0.2056,2.1554,12.4807,0.9291718563776225,0.9019185812998
-2.6619,-0.7163,-0.2649,-0.2061,2.4284,13.1266,0.9366482437790544,0.7207758667179879
-3.2347,-0.778,-0.3,-0.1795,3.432,13.7495,0.960825816634702,-34.033593592209805
-2.2409,-0.7064,-0.3131,-0.1427,2.6236,12.3656,0.9216390832354884,0.9391101420507036
-3.0392,-0.7568,-0.1896,-0.3475,2.2144,14.0363,0.9361547939005648,0.5981499513409267
-2.0458,-0.755,-0.3522,-0.1117,3.0934,12.0347,0.9217256674670792,0.8957861891788537
-3.0427,-0.7696,-0.2911,-0.2133,3.4305,13.5876,0.9444114298289358,0.8744002561210569
-2.0167,-0.7432,-0.3383,-0.1472,2.2325,12.130999999999998,0.9405924295321764,0.642448442318691
-2.5006,-0.7345,-0.2738,-0.2138,1.764,13.0172,0.95621273944813,-0.41233928993683056
-2.3209,-0.7616,-0.3353,-0.1307,2.4001,12.5085,0.9243566383521324,0.8910218434673036
-2.7796,-0.7674,-0.2757,-0.222,2.6526,13.3189,0.9382471779958604,0.5138066735615348
-3.0082,-0.7622,-0.2766,-0.2011,3.0255,13.5543,0.9370111383681968,0.9142333217989744
-2.6706,-0.7295,-0.2691,-0.213,2.6611,13.1255,0.9141456439951372,0.9075330241351476
-2.9773,-0.7653,-0.2934,-0.1742,3.1696,13.3856,0.9572103850043224,0.9443617243612252
-2.0366,-0.7031,-0.3468,-0.1111,2.2646,12.0155,0.9152770307473213,0.9441152605975032
-2.2174,-0.7334,-0.2743,-0.1827,1.7571,12.5259,0.9278891426830768,0.7828004257813567
-2.7233,-0.7243,-0.2816,-0.1808,2.2213,13.106,0.9257288621384481,0.9143586082014904
-1.7125,-0.7308,-0.3147,-0.1326,1.742,11.8073,0.913460669571144,0.4791709222852719
-2.0084,-0.7322,-0.3438,-0.0946,2.0994,11.9905,0.9328761548065372,-0.9242805090244396
-2.1656,-0.6982,-0.2539,-0.1973,2.6865,12.4173,0.9193822097323048,0.6493787116789647
-2.1523,-0.7433,-0.3647,-0.0969,2.8574,12.1243,0.9308134700860452,0.9804347977061376
-2.1669,-0.6709,-0.2385,-0.1869,2.0583,12.4523,0.909744413064225,0.9268816093262762
-2.7652,-0.7254,-0.3274,-0.1645,3.1139,13.0177,0.9404484609488276,0.7429701937097233
-2.0789,-0.6617,-0.3102,-0.1474,2.2074,12.1678,0.9288539438228812,-5.130486334394282
-2.3878,-0.7077,-0.2573,-0.1913,2.0828,12.7822,0.9226801752535724,0.9897245573991494
-2.6888,-0.7491,-0.2396,-0.247,1.9743,13.3037,0.9289150629668592,0.7804762577282685
-1.5603,-0.6655,-0.2816,-0.1846,2.0404,11.5987,0.9287153438748296,-5.239321350610799
-2.1987,-0.7516,-0.3231,-0.1525,3.0522,12.3506,0.9291215883599798,0.9008091769406524
-1.7826,-0.7113,-0.3587,-0.0617,2.7143,11.5234,0.9203968889684035,0.9346222828099032
-1.8625,-0.7186,-0.3558,-0.066,2.4565,11.6978,0.923677694087242,0.9750132046226908
-2.1189,-0.7172,-0.3138,-0.17800000000000002,2.2943,12.3299,0.9318088776398152,0.9115888179405232
-2.2205,-0.7348,-0.3247,-0.1568,2.5064,12.4111,0.9364868686076944,0.5937985622704423
-2.593,-0.7763,-0.3744,-0.1268,2.8466,12.7657,0.9502113560545796,0.7121203646769454
-2.0709,-0.6996,-0.3166,-0.1326,2.6864,12.0647,0.9162443792537024,0.9754658362302312
-3.1445,-0.7609999999999999,-0.2441,-0.2722,2.4565,13.9866,0.9622203351780572,0.9329144182166482
-2.1843,-0.7297,-0.3204,-0.1599,2.9481,12.3081,0.9168434985649904,0.8590109245814458
-2.323,-0.7452,-0.3516,-0.1034,3.193,12.3317,0.925735157195212,0.9275300196244588
-2.2022,-0.7362,-0.339,-0.116,2.4193,12.275,0.9315199054107768,0.9403218659758216
-3.4423,-0.7809,-0.3264,-0.1659,4.3148,13.841,0.9426980559687304,0.9456792417908744
-2.1847,-0.7797,-0.3561,-0.0931,3.0136,12.2344,0.9215767733434104,0.927209234990148
-2.3548,-0.7025,-0.292,-0.1478,2.8641,12.5028,0.916830318740516,0.7909625432346338
-1.7946,-0.6945,-0.3004,-0.1439,2.3303,11.768,0.9160071344754559,0.802890669404927
-1.7,-0.6872,-0.2465,-0.1842,1.7774,11.9219,0.9053796143340695,0.9503664516176276
-1.893,-0.7342,-0.3522,-0.0963,2.8033,11.8083,0.9154006737950248,0.9501213138995654
-2.1542,-0.7297,-0.3361,-0.0937,2.6926,12.1268,0.9338289029256478,0.8868576618476429
-2.1944,-0.6843,-0.2926,-0.1524,2.2874,12.3416,0.9208843064538418,0.9954718249361908
-2.6728,-0.703,-0.2201,-0.2971,2.2178,13.3848,0.9434540656953204,0.7983151144416751
-2.9402,-0.7407,-0.3055,-0.1982,3.1322,13.3459,0.9676935786451544,0.08181451141390582
-2.3944,-0.7279,-0.3057,-0.1777,2.1837,12.7152,0.9276550689358124,0.9610845963114094
-1.9533,-0.7101,-0.3569,-0.0858,2.4121,11.8375,0.9167820770208628,0.9845831792423508
-2.2422,-0.7311,-0.3263,-0.1257,2.4301,12.3497,0.9236749007616476,0.9449055044427712
-2.425,-0.7489,-0.2826,-0.1959,2.9564,12.7956,0.9350601613261524,0.9269630662471856
-2.4759,-0.7403,-0.3284,-0.1195,2.6106,12.6396,0.9264789634709796,0.8980238483896634
-2.5803,-0.7771,-0.3894,-0.0849,3.5083,12.5764,0.9292419240553084,0.5908855799247702
-2.303,-0.6867,-0.2548,-0.207,2.4438,12.6073,0.9232433004290664,0.7899699978755641
-1.9353,-0.7101,-0.3204,-0.1361,2.5361,11.9965,0.9230295157779256,0.8211628046513508
-2.0962,-0.7048,-0.3,-0.1881,2.2874,12.3019,0.9296757500191184,0.9316385215172962
-2.0349,-0.7135,-0.3126,-0.1243,2.1496,12.1216,0.9248178117543776,-0.06362846907370677
-2.2406,-0.7245,-0.3519,-0.1064,3.0594,12.1941,0.9178773310136338,0.9312182665103932
-3.1854,-0.7146,-0.0726,-0.4913,1.6616,14.6649,0.9486274574610584,0.8881801543069704
-2.3359,-0.6903,-0.1192,-0.3942,1.004,13.335999999999999,0.9387592492247672,-0.06053003374879218
-2.7792,-0.7568,-0.2875,-0.2172,2.9039,13.3005,0.9417584474973032,0.672475627681828
-2.8272,-0.7246,-0.2358,-0.2757,2.4017,13.534,0.9436017107032062,0.9621379691143782
-2.4843,-0.7259,-0.3152,-0.1529,3.0764,12.6857,0.93207011751248,0.8337894111735683
-2.2109,-0.7033,-0.3277,-0.0987,2.795,12.1512,0.9207160010519768,0.9406137004981588
-2.1049,-0.6329,-0.2885,-0.1625,2.6879,12.1272,0.9329293016823966,0.8722903596651751
-2.6434,-0.715,-0.2252,-0.2714,2.614,13.2474,0.9369577681206892,0.8344123836926538
-2.387,-0.6483,-0.1781,-0.3043,1.5924,13.0582,0.9245093519734332,0.8853123021676895
-2.2904,-0.6829999999999999,-0.2519,-0.1963,2.4189,12.5809,0.9293720302105546,0.9599776344885728
-2.3738,-0.7087,-0.2308,-0.258,2.1506,12.9466,0.9240973046955112,0.8230738858979477
-2.6286,-0.7955,-0.4304,-0.0655,4.2137,12.463,0.9514002555994734,0.3229869815524505
-2.1287,-0.7082,-0.344,-0.1065,2.6525,12.0967,0.9297917214798542,0.9172826199977469
-2.1589,-0.7255,-0.4066,-0.0418,2.9614,11.8922,0.9272535258263792,0.9775642376388676
-1.914,-0.7390000000000001,-0.3501,-0.1253,1.635,11.9782,0.9366465778059044,-1.866452345805492
-2.1799,-0.7248,-0.28800000000000003,-0.1769,2.5472,12.4032,0.9084096778612988,0.9423462642352776
-2.0844,-0.7193,-0.3664,-0.0744,2.8386,11.9365,0.9168993561422164,0.9312153312879492
-2.2099,-0.7401,-0.3134,-0.1681,2.2502,12.4548,0.9287423004342352,0.9930671789728948
-2.168,-0.7393,-0.3021,-0.1545,2.6064,12.3839,0.9367941588055679,0.726486718625392
-2.2932,-0.7228,-0.2925,-0.172,2.1439,12.5666,0.9186632518592256,0.8382187396217702
-2.3811,-0.6951,-0.263,-0.1859,2.6651,12.6599,0.9297468948765952,0.7590623339112745
-2.0955,-0.6947,-0.1829,-0.3363,1.5445,12.7964,0.9302637547925848,0.6980799228763226
-2.7196,-0.7209,-0.2814,-0.222,2.735,13.1951,0.9404956988343004,0.9442590345508926
-2.3622,-0.7085,-0.233,-0.2381,2.0517,12.8577,0.9248919415635968,0.912806093829976
-2.2791,-0.706,-0.2565,-0.1894,2.1514,12.6038,0.9344392179278248,0.8340068303051309
-2.3623,-0.6676,-0.2913,-0.1754,2.0795,12.6329,0.9545404616040796,0.8366432744750767
-1.9886,-0.7367,-0.2571,-0.206,1.2838,12.3954,0.9321008299073308,0.466359025850714
-3.3773,-0.7983,-0.3062,-0.1647,3.7759,13.8906,0.9436005590631444,0.9845572122021696
-2.3006,-0.7012,-0.2801,-0.1865,2.4113,12.572,0.934183015771748,0.9496912520611318
-1.8091,-0.7294,-0.3443,-0.1069,1.8746,11.8099,0.931051459026392,-6.112005132111398
-2.4778,-0.7070000000000001,-0.2645,-0.1966,2.3942,12.8454,0.8991861645756809,0.9555022195807344
-2.5281,-0.7484,-0.3967,-0.0493,3.4279,12.3516,0.9408393454006008,0.19760454630341406
-2.5199,-0.7682,-0.3473,-0.1421,2.6361,12.7824,0.9406092000248834,0.9723407298363418
-2.5035,-0.7011,-0.2302,-0.2574,2.0146,13.0771,0.9376347632444094,0.5987931108400313
-3.1768,-0.7825,-0.29600000000000004,-0.2025,3.6239,13.7499,0.9523777573251117,0.9426436669604836
-1.9343,-0.7407,-0.3542,-0.094,2.7748,11.8585,0.9228507588496841,0.5033537076186473
-2.4822,-0.7581,-0.3525,-0.0745,2.8793,12.5139,0.9251406399670676,0.9053137749326862
-2.408,-0.7072,-0.2568,-0.2264,2.3263,12.8428,0.9370418479042808,0.5777353334094154
-2.2073,-0.7271,-0.3079,-0.1474,2.6663,12.3634,0.9031953918443852,0.26762551896027786
-2.7537,-0.7241,-0.2663,-0.1876,2.8442,13.1716,0.935582411719594,0.9168204025112148
-2.056,-0.6832,-0.3316,-0.1245,2.6468,12.011,0.9182155426190748,0.932097579158412
-1.9971,-0.7523,-0.4109,-0.0592,2.3523,11.8596,0.9437527347234868,0.6743367759477108
-2.722,-0.7238,-0.2334,-0.2514,1.8642,13.4022,0.9522407028116182,0.9865496979473292
-1.4977,-0.7515,-0.3518,-0.0167,1.7595,11.2581,0.9095837182641182,0.8193945667273415
-2.9276,-0.7406,-0.348,-0.1751,3.9098,13.15,0.9507537086202584,0.9869205068415192
-3.6673,-0.8267,-0.3703,-0.1556,4.7478,14.097999999999999,0.967147804096356,0.8122423920997942
-2.0068,-0.6968,-0.3318,-0.0902,2.1823,11.9576,0.9103691661694608,0.949660085486516
-2.4709,-0.6989,-0.3104,-0.1472,2.2467,12.6643,0.9450919744460266,0.5691230365214488
-2.6128,-0.6686,-0.2115,-0.2756,1.7872,13.2815,0.9411492494287886,0.7822455167931016
-2.1458,-0.696,-0.2826,-0.1895,2.0383,12.4098,0.9400103132485153,0.8156020226912961
-2.0083,-0.711,-0.3222,-0.1369,1.6871,12.1149,0.9307542277618164,-2.1342413830272866
-2.7084,-0.7635,-0.32799999999999996,-0.1657,3.138,13.0249,0.9338833975760638,0.8135101216092538
-1.8511,-0.715,-0.302,-0.1275,2.3051,11.884,0.9070531688122128,0.6583001699740787
-2.1232,-0.7146,-0.2888,-0.1676,2.3245,12.3088,0.9275504401023656,0.9330208259320556
-2.1838,-0.7108,-0.2965,-0.1673,2.5562,12.3837,0.9318778170880804,0.7732168425985027
-1.9735,-0.7098,-0.2953,-0.1839,2.1791,12.1727,0.9177256707583,0.9669404596614886
-2.3429,-0.7269,-0.3022,-0.1622,2.5752,12.5743,0.9352808927038472,0.5696627597715616
-2.0891,-0.7137,-0.3123,-0.1458,3.1543,12.1289,0.9012390048149944,0.8967814210302767
-2.2116,-0.7199,-0.3049,-0.1438,2.6028,12.352,0.9358173228811848,0.8538478371354387
-2.0523,-0.7621,-0.32,-0.1299,1.087,12.2982,0.9384205499881308,0.9932860190600534
-2.5144,-0.7302,-0.3247,-0.1424,2.6186,12.7422,0.9466500371869256,0.36065266560650255
-2.0165,-0.728,-0.3623,-0.0332,2.5399,11.7915,0.9269067532556085,-0.5754535668804144
-2.6337,-0.7336,-0.2842,-0.1949,2.4442,13.0406,0.9246587278785108,0.3193601988439397
-2.6397,-0.7414,-0.2776,-0.1917,2.0905,13.1332,0.9406291316967892,0.8941025531144849
-2.0161,-0.7021,-0.2218,-0.2572,1.505,12.4717,0.9406496348182706,0.7084883078724187
-3.0302,-0.728,-0.1837,-0.3165,2.0499,13.9806,0.9433025352583436,0.03033347495808492
-2.3205,-0.7106,-0.3089,-0.1461,2.6509,12.4556,0.9239477762229612,0.9685005318383041
-2.0676,-0.7459,-0.3952,-0.0629,2.5109,11.9373,0.9306826668694486,0.9424503976181936
-1.9077,-0.7132,-0.383,-0.0526,2.6118,11.6807,0.9351426957939142,0.766564682360943
-2.3973,-0.7398,-0.322,-0.1376,2.6467,12.5595,0.9259280636051298,0.8019341553364041
-2.5065,-0.7539,-0.3079,-0.1496,2.9464,12.7928,0.9169111041156792,0.929774107241134
-2.6292,-0.7055,-0.2597,-0.2113,1.9386,13.0722,0.935673978886376,0.8672769560160735
-2.4091,-0.6675,-0.2828,-0.1905,2.8809,12.5987,0.9339473615447924,0.7527862232999072
-2.7060000000000004,-0.728,-0.273,-0.2009,2.7897,13.1287,0.9140674495720656,0.9615226129174568
-2.6293,-0.7195,-0.2406,-0.2073,1.6431,13.181,0.943500082772201,0.5974140901962244
-2.3933,-0.7532,-0.3298,-0.1623,2.9165,12.6198,0.9216786856828924,0.36674327381781857
-2.8221,-0.6879,-0.1241,-0.3345,0.8999,13.9141,0.9373974174614841,0.11611269222389375
-2.3287,-0.7291,-0.2732,-0.1962,1.859,12.7328,0.953308386174086,0.7568141653792941
-2.3887,-0.7315,-0.3585,-0.0949,3.0862,12.4029,0.9288364582569144,0.8669460123304809
-2.1895,-0.7113,-0.3223,-0.1364,2.7726,12.2413,0.9290194022207294,0.9512439395657426
-2.2297,-0.7193,-0.3272,-0.1126,2.903,12.2662,0.9227358886019136,-0.9575041299312428
-2.0038,-0.7022,-0.2821,-0.1874,2.4594,12.1444,0.9219322495472654,0.5486090264305399
-2.2805,-0.7141,-0.2954,-0.1381,2.3752,12.4482,0.932780593168685,0.4414452309695292
-2.1333,-0.7268,-0.3007,-0.1804,2.346,12.3574,0.9438499477900084,0.8274310020002629
-2.4013,-0.7425,-0.3537,-0.0875,2.6327,12.4622,0.93085433749402,0.8342991025012025
-2.0157,-0.7509999999999999,-0.2916,-0.1763,1.4045,12.3564,0.9357272873699072,0.9634560457045738
-2.4838,-0.7286,-0.301,-0.1747,2.2323,12.8269,0.9428875548135068,0.8229765074682263
-2.4308,-0.7248,-0.3319,-0.1632,2.7898,12.6148,0.9332241403193272,0.3492383827487613
-2.2381,-0.7268,-0.3249,-0.1503,2.3395,12.4162,0.9187319537658268,0.895655040707071
-2.0673,-0.7043,-0.3146,-0.1309,2.7531,12.1169,0.9134081489772145,0.8186389083607506
-2.4945,-0.7834,-0.3403,-0.1209,2.5306,12.7233,0.9330472377416203,0.4679573215915458
-1.9404,-0.7141,-0.3492,-0.1114,2.4756,11.875,0.9267762679832892,0.980498481956988
-3.0986,-0.7485,-0.2685,-0.1946,3.2808,13.5974,0.9483112883511268,0.5387329675464279
-2.3003,-0.7612,-0.4229,-0.0356,3.4560000000000004,12.0416,0.9260701759918848,0.8020026838425469
-2.0863,-0.7013,-0.2323,-0.2605,1.3504,12.6222,0.9472007587024271,0.6933265729469327
-2.2324,-0.7461,-0.3776,-0.0444,3.128,12.0671,0.9287496248895724,0.5567549578826745
-1.8339,-0.7129,-0.3082,-0.1061,2.2944,11.7942,0.890504030517137,0.9497408346670126
-2.5186,-0.6946,-0.2726,-0.175,2.2338,12.8442,0.93089721192854,0.9063506896233178
-2.983,-0.7294,-0.2014,-0.2864,2.3013,13.7918,0.9436426634335656,0.7800009134982384
-2.0594,-0.7479,-0.3812,-0.0645,3.1430000000000002,11.8863,0.9184968014752192,0.8669325585168791
-2.7451,-0.7309,-0.263,-0.2305,2.2522,13.3116,0.9530073358498939,0.9520959580827318
-1.9241,-0.7135,-0.3341,-0.1199,2.3913,11.9303,0.9343654922273182,-0.18970041247134706
-2.5726,-0.7197,-0.2902,-0.1677,2.6107,12.8828,0.9225199706642372,0.59547331951884
-2.2666,-0.7045,-0.222,-0.2587,1.7835,12.8445,0.924804146598242,0.971831590826254
-3.1322,-0.7407,-0.2588,-0.2222,3.0111,13.7304,0.9512151732417023,0.4735609793410554
-2.6075,-0.7107,-0.2817,-0.183,2.4123,12.9719,0.935545835013434,0.8808085297896394
-2.1197,-0.7358,-0.3224,-0.1286,2.0913,12.237,0.9390950409864276,0.7097692164409997
-1.8351,-0.7140000000000001,-0.3391,-0.0943,2.2385,11.7584,0.9188386186055608,0.9551118218485593
-2.6372,-0.7582,-0.2452,-0.2326,1.8276,13.2812,0.9490279682168552,-1.3015659177190857
-2.4443,-0.6905,-0.2814,-0.1775,2.5654,12.693,0.9290400327222964,0.9839377114002159
-2.3636,-0.7266,-0.2689,-0.2683,2.6555,12.7865,0.9435620481923808,0.6061945440160507
-2.6012,-0.6831,-0.2768,-0.1613,2.7646,12.8747,0.9352446474114872,0.9649054310680218
-2.6574,-0.727,-0.2994,-0.1406,2.6314,12.9364,0.9386023329813448,0.9201144639941792
-2.4768,-0.7875,-0.4241,-0.0493,4.428,12.2862,0.9326458888818484,-0.3025043006545278
-2.1419,-0.7023,-0.2672,-0.172,1.5438,12.4603,0.9381670154793941,0.9339258838669244
-2.3539,-0.7240000000000001,-0.3183,-0.1173,2.9578,12.41,0.9273081904550459,0.8724015397590926
-2.1483,-0.6832,-0.303,-0.181,2.6315,12.3078,0.9453649100616892,-1.927498407501942
-2.3524,-0.6961,-0.3469,-0.1208,2.8406,12.3539,0.8999473144039501,0.9105540243636112
-2.0994,-0.7118,-0.336,-0.1051,2.6491,12.0938,0.9020379636087084,0.8199887777772182
-2.8126,-0.7161,-0.256,-0.193,2.3209,13.3264,0.9298503645253462,0.4744409044542214
-2.4619,-0.7262,-0.2948,-0.2025,2.3761,12.7994,0.935302291040374,0.5595136461529515
-2.6953,-0.754,-0.2497,-0.1988,2.0612,13.2452,0.9505131446847226,0.9389192628999898
-2.5782,-0.759,-0.4084,-0.0309,3.5113,12.3626,0.9349288976008864,0.8860512457339208
-2.8428,-0.7175,-0.2582,-0.2063,2.5737,13.339,0.9281262228783071,0.9839552636366397
-2.8426,-0.7202,-0.2437,-0.2189,2.4192,13.4026,0.9350390920453696,0.9453667217498694
-1.9458,-0.7211,-0.3288,-0.0796,2.1547,11.8893,0.9049323617163222,0.9493939411813308
-2.2594,-0.7369,-0.3475,-0.1018,2.6633,12.2856,0.9420184731496338,-0.2559499032265053
-2.3265,-0.6706,-0.1995,-0.2695,1.8341,12.8784,0.9291916182001216,0.3965565281098731
-2.3001,-0.7036,-0.3029,-0.1517,2.5957,12.4684,0.9100965741313916,0.9505140475876924
-2.5003,-0.7235,-0.2628,-0.1791,1.9839,12.9353,0.9299309520473402,0.6709740508226767
-2.4112,-0.7377,-0.3647,-0.1071,2.7801,12.4598,0.9227030096155272,0.905847481751868
-2.1718,-0.7601,-0.3524,-0.0997,2.637,12.2047,0.9292278604811076,0.7761139142302579
-2.8664,-0.8002,-0.3796,-0.1442,3.797,13.0889,0.9457931552716784,0.9425527455422332
-1.9953,-0.7453,-0.3341,-0.1125,1.5345,12.0959,0.9427493889624128,0.7425584547457971
-2.3662,-0.7272,-0.3105,-0.1382,2.8816,12.5165,0.928328068816098,-0.2917696947944681
-2.9439,-0.7479,-0.2556,-0.2664,2.6868,13.602,0.9289977513419432,0.7802844258709303
-2.5729,-0.7329,-0.3247,-0.1428,2.9115,12.7583,0.9128587038582718,0.8246017487531786
-3.0060000000000002,-0.733,-0.3008,-0.2192,3.2075,13.4899,0.9568255141467676,0.9239065855282814
-2.345,-0.6998,-0.2678,-0.2059,2.0835,12.7067,0.9310044647131044,0.8145611789854417
-2.1337,-0.7166,-0.3171,-0.1349,2.2144,12.2441,0.9325874685463256,-0.8337914220360014
-2.8006,-0.7324,-0.3057,-0.1853,3.217,13.1671,0.9394158687649208,0.9721128552283532
-2.2984,-0.7108,-0.2654,-0.1809,2.2871,12.6037,0.9296771594868052,0.8343283402218491
-2.2202,-0.7534,-0.3339,-0.1877,2.2356,12.4689,0.9494666314596748,0.5744427766490108
-2.391,-0.7421,-0.2755,-0.2096,1.6551,12.8899,0.9466320053772544,0.9426114312558754
-2.1506,-0.7152,-0.364,-0.0948,2.8356,12.0539,0.9244750073293494,0.9154819756770032
-2.1481,-0.7254,-0.3778,-0.0793,3.0596,11.9891,0.9235069802345219,0.8168765950816306
-1.8247,-0.6581,-0.3024,-0.1145,2.8226,11.6946,0.9089852585532281,0.9892800468711488
-2.5839999999999996,-0.6958,-0.2595,-0.2288,3.1185,12.9483,0.944459891413585,0.9433192912295659
-2.2507,-0.7225,-0.3692,-0.096,2.7844,12.2013,0.9332145931027259,0.9379926960911954
-2.5932,-0.7143,-0.2164,-0.3073,2.3543,13.3168,0.9344371524735374,0.9608003491301862
-2.7664,-0.7035,-0.2174,-0.2892,2.0565,13.4867,0.9398251193501159,0.8109282663765202
-2.6024,-0.7506,-0.354,-0.1248,2.5284,12.7813,0.944142723747638,0.8883970304738368
-2.0783,-0.7014,-0.3497,-0.1227,2.6131,12.0401,0.9281690079342128,0.9936483192552776
-2.8069,-0.7253,-0.2151,-0.2597,2.201,13.4982,0.9164349469516622,0.65729735718277
-2.546,-0.6823,-0.1958,-0.3112,1.9634,13.2451,0.9368431341046904,0.9458961011418898
-2.314,-0.7013,-0.2868,-0.1564,2.5198,12.5244,0.9258625432349932,0.9876406857954344
-1.7519999999999998,-0.7224,-0.3661,-0.0668,2.8412,11.5394,0.9053318435373248,0.7829224324464878
-2.5758,-0.7575,-0.3312,-0.1619,3.0273,12.845,0.9417401782828092,0.563724581134269
-2.7158,-0.7064,-0.2314,-0.2401,1.9377,13.3551,0.9420945262006968,0.3939392749385092
-2.6871,-0.7342,-0.2596,-0.2042,2.5018,13.1876,0.9159406582883372,0.861675957785422
-2.5425,-0.7273,-0.2678,-0.231,1.9731,13.0602,0.9236024083963258,-1.2314126149736575
-2.5789999999999997,-0.7068,-0.2787,-0.2067,3.272,12.892999999999999,0.9245440274166028,0.9469148821842984
-2.0123,-0.7394,-0.3432,-0.1055,2.1869,12.0165,0.9197686380199084,0.2399041478717786
-2.7973,-0.7032,-0.2599,-0.2188,2.2531,13.2958,0.9370421928525128,0.9866534324098868
-2.8465,-0.7465,-0.2948,-0.1957,2.9559,13.3097,0.9403350539827612,0.2551427339919629
-2.0758,-0.7071,-0.3124,-0.1228,2.5358,12.1099,0.9131881551423472,0.8607065152746922
-2.8825,-0.7564,-0.3005,-0.1959,3.5818,13.2963,0.9259975239089006,-0.7610575522662082
-2.4592,-0.7082,-0.2614,-0.1895,2.1244,12.8367,0.9357375293164556,0.9654501058008732
-1.9684,-0.6990000000000001,-0.2458,-0.2151,1.5904,12.3392,0.9172046923004876,0.9108842955814987
-2.3439,-0.7433,-0.2826,-0.1639,1.6457,12.7198,0.9346467946385799,0.9499710924802136
-1.8997,-0.7121,-0.3532,-0.1029,2.9377,11.7926,0.9137027498786664,0.9165055764658199
-1.9647,-0.7245,-0.3845,-0.0911,2.4379,11.8498,0.9388537582630432,0.9538399074907292
-2.3313,-0.7387,-0.3274,-0.1381,2.8271,12.4523,0.9257453852356752,0.9758292925291936
-1.9604,-0.7352,-0.3411,-0.1012,2.4399,11.9386,0.9111437122038236,0.9756311220702646
-2.4888,-0.7413,-0.268,-0.2567,2.6742,12.9468,0.9356883516851248,0.7806358939981842
-1.9556,-0.7189,-0.3605,-0.107,2.7208,11.8904,0.9306475981485272,0.8954152537908255
-1.8125,-0.7066,-0.3588,-0.0522,2.4439,11.5751,0.9111527611456977,0.8922947232292643
-2.4497,-0.7381,-0.3579,-0.0732,3.234,12.3703,0.93625413675375,0.7873282942752402
-2.5853,-0.7387,-0.2731,-0.2146,2.4092,13.0729,0.9462301735482302,-2.620180045950024
