,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
1484,1.0,0.34,0.255,0.085,0.204,0.097,0.021,0.05,5.76903316101302,6
1488,1.0,0.595,0.435,0.16,1.057,0.4255,0.224,0.31,9.450082968263185,9
1494,1.0,0.645,0.5,0.18,1.461,0.5985,0.2425,0.439,10.936747565620182,11
1495,1.0,0.6,0.475,0.205,1.176,0.5255,0.2875,0.308,9.131159996169092,9
1501,1.0,0.495,0.395,0.12,0.5529999999999999,0.224,0.1375,0.16699999999999998,8.105865985620133,8
1503,1.0,0.68,0.54,0.155,1.534,0.6709999999999999,0.379,0.384,9.789472030045488,10
1506,1.0,0.53,0.42,0.13,0.6579999999999999,0.29600000000000004,0.1245,0.198,8.364835864924675,8
1509,1.0,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,9.942490895914943,10
1511,1.0,0.335,0.25,0.08,0.16699999999999998,0.0675,0.0325,0.0575,5.892119478275183,6
1512,1.0,0.255,0.18,0.065,0.079,0.034,0.014,0.025,4.799568015661598,5
1517,1.0,0.47,0.385,0.135,0.5895,0.2765,0.12,0.17,7.652883294691447,8
1524,1.0,0.645,0.51,0.165,1.403,0.5755,0.2515,0.4545,11.086146664640943,11
1529,1.0,0.445,0.34,0.145,0.434,0.1945,0.0905,0.13,7.287733957617162,7
1532,1.0,0.565,0.4,0.13,0.6975,0.3075,0.1665,0.18,7.948118426039329,8
1533,1.0,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,9.61536020565131,10
1536,1.0,0.6,0.475,0.15,0.99,0.386,0.2195,0.3105,10.026620069585888,10
1539,1.0,0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,10.430095762703603,10
1550,1.0,0.585,0.47,0.17,0.985,0.3695,0.2395,0.315,10.166972593214162,10
1551,1.0,0.5,0.385,0.12,0.516,0.197,0.1305,0.165,8.183416630211273,8
1557,1.0,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,9.85198529039609,10
1558,1.0,0.545,0.405,0.135,0.5945,0.27,0.1185,0.185,8.213444603043438,8
1572,1.0,0.25,0.185,0.065,0.0685,0.0295,0.014,0.0225,4.830277544012217,5
1589,1.0,0.53,0.41,0.14,0.7545,0.3495,0.1715,0.2105,8.004717608516051,8
1594,1.0,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,5.9671420624108995,6
1599,1.0,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,9.081269829695419,9
1606,1.0,0.59,0.48,0.16,1.262,0.5685,0.2725,0.335,9.10464281326799,9
1607,1.0,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,9.681658465074502,10
1609,1.0,0.56,0.44,0.135,0.8025,0.35,0.1615,0.259,8.968742202916378,9
1611,1.0,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10.472438587861175,10
1617,1.0,0.62,0.49,0.16,1.056,0.493,0.244,0.2725,8.881022492775319,9
1620,1.0,0.465,0.37,0.115,0.534,0.261,0.098,0.14300000000000002,7.219056357789624,7
1626,1.0,0.55,0.43,0.14,0.84,0.375,0.218,0.1945,8.002273524479884,8
1630,1.0,0.475,0.36,0.145,0.6325,0.2825,0.13699999999999998,0.19,7.655241533282922,8
1635,1.0,0.4,0.29,0.11,0.329,0.188,0.0455,0.0825,5.967310332709495,6
1636,1.0,0.27,0.2,0.07,0.1,0.034,0.0245,0.035,5.18165025681396,5
1646,1.0,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885,8.697436296823449,9
1647,1.0,0.28,0.215,0.08,0.132,0.07200000000000001,0.022,0.033,5.078798866461807,5
1650,1.0,0.685,0.53,0.17,1.56,0.647,0.383,0.465,10.785309068174067,11
1653,1.0,0.41,0.315,0.095,0.2805,0.114,0.0345,0.11,7.1038792065265755,7
1661,1.0,0.17,0.13,0.095,0.03,0.013,0.008,0.01,4.208549080054333,4
1671,1.0,0.555,0.435,0.14,0.765,0.3945,0.15,0.206,7.8667415617257745,8
1674,1.0,0.605,0.49,0.14,0.9755,0.419,0.206,0.315,9.78288693308839,10
1692,1.0,0.575,0.45,0.155,0.8859999999999999,0.3605,0.211,0.2575,9.213785158400476,9
1693,1.0,0.55,0.42,0.13,0.636,0.294,0.14400000000000002,0.1755,8.07432872526105,8
1696,1.0,0.555,0.44,0.15,0.838,0.4155,0.146,0.23,8.232959689181918,8
1701,1.0,0.31,0.24,0.105,0.2885,0.118,0.065,0.083,5.855279739882193,6
1702,1.0,0.72,0.575,0.215,2.1,0.8565,0.4825,0.602,12.049638460429108,12
1710,1.0,0.595,0.455,0.16,1.04,0.452,0.2655,0.28800000000000003,8.933360843838585,9
1716,1.0,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,5.910815276111501,6
1720,1.0,0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,6.168308694697701,6
1730,1.0,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,8.349497984233803,8
1735,1.0,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247,8.675892804570008,9
1736,1.0,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,10.57149550665586,11
1741,1.0,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.5529999999999999,11.821846487380352,12
1779,1.0,0.53,0.425,0.13,0.7585,0.325,0.197,0.205,8.278742577158667,8
1780,1.0,0.645,0.51,0.195,1.226,0.5885,0.2215,0.3745,9.783223428734,10
1782,1.0,0.71,0.565,0.2,1.601,0.706,0.321,0.45,10.918543643443721,11
1786,1.0,0.625,0.485,0.17,1.4369999999999998,0.5855,0.293,0.475,10.84610362512003,11
1798,1.0,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,9.836218462754207,10
1802,1.0,0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,9.842072972246978,10
1813,1.0,0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48,10.875359647731866,11
1814,1.0,0.645,0.505,0.185,1.463,0.5920000000000001,0.3905,0.416,10.337177548111097,10
1815,1.0,0.575,0.45,0.13,0.785,0.318,0.193,0.2265,8.99734238337053,9
1825,1.0,0.375,0.28,0.08,0.226,0.105,0.047,0.065,6.0839320447804885,6
1826,1.0,0.65,0.495,0.16,1.3105,0.5770000000000001,0.3315,0.355,9.401886430023048,9
1834,1.0,0.64,0.505,0.175,1.3185,0.6185,0.302,0.3315,9.023507686675597,9
1855,1.0,0.52,0.405,0.115,0.7759999999999999,0.32,0.1845,0.22,8.293129705282812,8
1856,1.0,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027000000000000003,5.0215672731340915,5
1861,1.0,0.64,0.475,0.175,1.1545,0.4865,0.341,0.28800000000000003,9.072744983539106,9
1881,1.0,0.52,0.38,0.115,0.6645,0.3285,0.17,0.1425,6.897308753459425,7
1885,1.0,0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215,8.188434473033514,8
1894,1.0,0.515,0.4,0.125,0.615,0.2865,0.123,0.1765,7.874024589280495,8
1899,1.0,0.725,0.57,0.205,1.6195,0.7440000000000001,0.315,0.488,10.974957733067889,11
1900,1.0,0.355,0.27,0.075,0.1775,0.079,0.0315,0.054000000000000006,5.996099219378371,6
1908,1.0,0.58,0.44,0.16,0.8295,0.3365,0.2005,0.2485,9.151841323344028,9
1913,1.0,0.59,0.455,0.145,1.063,0.5155,0.2445,0.25,7.987501566438553,8
1914,1.0,0.435,0.335,0.11,0.334,0.1355,0.0775,0.0965,7.118787647918477,7
1916,1.0,0.615,0.495,0.155,1.2865,0.435,0.293,0.3245,10.797605095514392,11
1921,1.0,0.435,0.345,0.12,0.4475,0.221,0.112,0.125,6.835172528648958,7
1927,1.0,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,8.603224803057923,9
1931,1.0,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,7.016487896290625,7
1932,1.0,0.71,0.565,0.195,1.817,0.785,0.4920000000000001,0.49,10.544987458260442,11
1933,1.0,0.42,0.345,0.105,0.43,0.175,0.096,0.13,7.3136920775930445,7
1945,1.0,0.51,0.395,0.105,0.5525,0.234,0.127,0.165,7.9720440302348505,8
1947,1.0,0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715,6.239720869626303,6
1949,1.0,0.6,0.48,0.18,1.0645,0.4495,0.2455,0.325,9.792146647762255,10
1951,1.0,0.575,0.48,0.15,0.9465,0.4355,0.2605,0.2505,8.626189522203017,9
1960,1.0,0.535,0.42,0.13,0.6990000000000001,0.3125,0.1565,0.2035,8.27416657329947,8
1964,1.0,0.275,0.205,0.065,0.101,0.041,0.021,0.034,5.147416829896549,5
1974,1.0,0.325,0.225,0.075,0.139,0.0565,0.032,0.09,5.867380029183309,6
1979,1.0,0.37,0.265,0.075,0.214,0.09,0.051,0.07,6.049563446737788,6
1980,1.0,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,5.219478488665733,5
1982,1.0,0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165,8.102612894448672,8
1985,1.0,0.595,0.47,0.155,1.1775,0.542,0.269,0.31,8.754326163612351,9
1986,1.0,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,9.59227391410921,10
1988,1.0,0.43,0.335,0.12,0.397,0.1985,0.0865,0.1035,6.700569552819712,7
2011,1.0,0.475,0.355,0.115,0.5195,0.279,0.08800000000000001,0.1325,6.7633779375161165,7
2016,1.0,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,10.438779288813489,10
2019,1.0,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,8.215504969293715,8
2020,1.0,0.56,0.41,0.16,0.8215,0.342,0.184,0.253,8.809660061510678,9
2025,1.0,0.575,0.475,0.16,1.114,0.4955,0.2745,0.29,8.888022255968156,9
2028,1.0,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5.202520789899046,5
2033,1.0,0.695,0.565,0.19,1.7635,0.7465,0.399,0.4975,11.142879068268222,11
2034,1.0,0.765,0.6,0.22,2.302,1.007,0.509,0.6205,11.540757301347146,12
2036,1.0,0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725,9.579124377088661,10
2059,1.0,0.565,0.42,0.155,0.743,0.31,0.18600000000000005,0.231,8.757690240180759,9
2072,1.0,0.575,0.45,0.135,0.9215,0.354,0.209,0.2365,9.196317804009968,9
2085,1.0,0.595,0.495,0.185,1.285,0.416,0.224,0.485,12.657359284050399,13
2107,1.0,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,8.783311606532761,9
2108,1.0,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,7.911043786762893,8
2109,1.0,0.51,0.415,0.145,0.7509999999999999,0.3295,0.1835,0.203,8.157094784516325,8
2121,1.0,0.385,0.265,0.08,0.251,0.124,0.037000000000000005,0.07,5.909165679735494,6
2126,1.0,0.25,0.18,0.06,0.073,0.028,0.017,0.0225,4.7826799801575355,5
2130,1.0,0.62,0.495,0.17,1.062,0.3720000000000001,0.213,0.34,11.087360691426648,11
2150,1.0,0.48,0.355,0.16,0.464,0.221,0.106,0.239,8.192710918649976,8
2155,1.0,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075,10.044688145909639,10
2166,1.0,0.46,0.345,0.11,0.4595,0.235,0.0885,0.116,6.7415244449487615,7
2167,1.0,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215,4.82188672457086,5
2173,1.0,0.275,0.175,0.09,0.2315,0.096,0.057,0.0705,5.008900543946902,5
2175,1.0,0.63,0.49,0.17,1.2155,0.4625,0.2045,0.3105,10.44091765857819,10
2177,1.0,0.61,0.47,0.17,1.1185,0.5225,0.2405,0.31,8.933618559014032,9
2179,1.0,0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,9.818748678790161,10
2182,1.0,0.605,0.515,0.17,1.289,0.6,0.2945,0.3315,9.164012976210024,9
2192,1.0,0.655,0.505,0.165,1.367,0.5835,0.3515,0.396,9.949396518750696,10
2194,1.0,0.625,0.5,0.175,1.0565,0.4615,0.258,0.305,9.635860132882273,10
2195,1.0,0.33,0.265,0.09,0.18,0.068,0.036000000000000004,0.06,6.1365815918775946,6
2197,1.0,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335,9.964455576242068,10
2205,1.0,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955,7.74574063873782,8
2221,1.0,0.625,0.49,0.155,1.2085,0.465,0.162,0.411,11.273998256044859,11
2224,1.0,0.6,0.475,0.175,1.11,0.5105,0.256,0.285,8.83467085218148,9
2225,1.0,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8.198766753095425,8
2226,1.0,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,8.87429244149046,9
2228,1.0,0.435,0.345,0.115,0.418,0.222,0.0735,0.106,6.673366551884593,7
2230,1.0,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,5.937786858793766,6
2233,1.0,0.2,0.15,0.04,0.046,0.021,0.006999999999999999,0.0065,4.1787207268258175,4
2234,1.0,0.43,0.325,0.1,0.3645,0.1575,0.0825,0.105,6.883546688035585,7
2256,1.0,0.28,0.21,0.055,0.106,0.0415,0.0265,0.031,5.134504345547518,5
2260,1.0,0.465,0.36,0.11,0.4955,0.2665,0.085,0.121,6.7401446659464535,7
2262,1.0,0.425,0.34,0.1,0.3515,0.1625,0.08199999999999999,0.094,6.82823135415214,7
2264,1.0,0.72,0.575,0.215,2.226,0.8955,0.405,0.62,12.573280474084806,13
2265,1.0,0.275,0.2,0.08,0.099,0.037000000000000005,0.024,0.03,5.156086105775995,5
2266,1.0,0.48,0.35,0.105,0.635,0.35200000000000004,0.127,0.135,6.1794544517019885,6
2272,1.0,0.37,0.28,0.085,0.217,0.1095,0.035,0.062,6.027787044283801,6
2274,1.0,0.525,0.38,0.135,0.615,0.261,0.159,0.175,7.878855155939878,8
2283,1.0,0.615,0.475,0.15,1.0375,0.476,0.2325,0.28300000000000003,8.924800245638671,9
2286,1.0,0.66,0.53,0.17,1.431,0.622,0.309,0.398,10.236971083106269,10
2305,1.0,0.62,0.465,0.14,1.011,0.479,0.2385,0.255,8.392359889313662,8
2310,1.0,0.475,0.36,0.1,0.4285,0.1965,0.099,0.112,7.127410217540453,7
2311,1.0,0.645,0.515,0.24,1.5415,0.471,0.369,0.535,13.473588864940552,13
2313,1.0,0.56,0.45,0.155,0.9125,0.3595,0.271,0.35,9.817317871192397,10
2314,1.0,0.485,0.39,0.12,0.599,0.251,0.1345,0.16899999999999998,7.942977271394817,8
2315,1.0,0.35,0.27,0.09,0.2055,0.075,0.0575,0.062,6.182143909218385,6
2319,1.0,0.425,0.315,0.08,0.303,0.131,0.0585,0.095,6.748411261354688,7
2325,1.0,0.375,0.28,0.08,0.2235,0.115,0.043,0.055,5.891036621105021,6
2327,1.0,0.625,0.49,0.155,1.115,0.484,0.277,0.3095,9.393930327016776,9
2333,1.0,0.175,0.125,0.04,0.028,0.0095,0.008,0.009000000000000001,3.9529432108253975,4
2339,1.0,0.66,0.5,0.165,1.3195,0.667,0.269,0.341,8.599987337220961,9
2345,1.0,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,7.312943341455801,7
2348,1.0,0.415,0.325,0.1,0.385,0.16699999999999998,0.08,0.125,7.0020252774358465,7
2355,1.0,0.45,0.335,0.11,0.4195,0.181,0.085,0.1345,7.248280466065523,7
2362,1.0,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,9.958060290017375,10
2368,1.0,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655,6.011362196742923,6
2375,1.0,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,7.136668225929878,7
2376,1.0,0.465,0.375,0.11,0.5,0.21,0.113,0.1505,7.706459870920099,8
2388,1.0,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885,9.81590794836337,10
2399,1.0,0.345,0.255,0.095,0.183,0.075,0.0385,0.06,6.0025345992883015,6
2403,1.0,0.415,0.325,0.1,0.313,0.139,0.0625,0.0965,6.864784160433082,7
2414,1.0,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,8.80223432903217,9
2422,1.0,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505,7.811292377923044,8
2423,1.0,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315,8.877906234753134,9
2425,1.0,0.54,0.39,0.125,0.6255,0.2525,0.158,0.19,8.233295515164926,8
2427,1.0,0.61,0.47,0.16,1.022,0.449,0.2345,0.2945,9.244078835402766,9
2428,1.0,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,9.700116103813304,10
2435,1.0,0.44,0.325,0.09,0.35,0.14800000000000002,0.067,0.105,6.968034715131354,7
2439,1.0,0.585,0.45,0.135,0.855,0.3795,0.187,0.26,8.901036897614635,9
2442,1.0,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,8.77497883983448,9
2452,1.0,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6.150776653953637,6
2453,1.0,0.535,0.42,0.145,0.6885,0.273,0.1515,0.237,9.046616939255719,9
2457,1.0,0.46,0.36,0.1,0.4635,0.2325,0.093,0.115,6.873357041256759,7
2459,1.0,0.485,0.38,0.125,0.5215,0.2215,0.118,0.16,7.8705025119666,8
2460,1.0,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,11.37464205870192,11
2463,1.0,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,6.29102502885333,6
2464,1.0,0.51,0.405,0.15,0.7035,0.34700000000000003,0.134,0.1885,7.742759179524878,8
2470,1.0,0.375,0.26,0.08,0.2075,0.09,0.0415,0.07,6.037716393880759,6
2476,1.0,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,8.842866654259378,9
2482,1.0,0.365,0.295,0.08,0.2555,0.097,0.043,0.1,6.735519244078343,7
2486,1.0,0.46,0.35,0.115,0.4155,0.18,0.098,0.1175,7.250058627361872,7
2487,1.0,0.375,0.275,0.1,0.2325,0.1165,0.042,0.065,6.030680601043008,6
2490,1.0,0.36,0.27,0.09,0.219,0.097,0.0405,0.065,6.087854026653655,6
2492,1.0,0.27,0.195,0.065,0.1065,0.0475,0.0225,0.0285,4.933218419512485,5
2494,1.0,0.52,0.4,0.14,0.622,0.278,0.1455,0.16899999999999998,7.9308295867984775,8
2505,1.0,0.505,0.4,0.135,0.723,0.377,0.149,0.17800000000000002,7.205410704580809,7
2507,1.0,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12,6.965204466452208,7
2509,1.0,0.625,0.495,0.165,1.262,0.507,0.318,0.39,10.329232357809722,10
2510,1.0,0.355,0.265,0.085,0.2435,0.122,0.0525,0.06,5.72964761819473,6
2514,1.0,0.385,0.29,0.095,0.312,0.14300000000000002,0.0635,0.086,6.292263200799455,6
2517,1.0,0.695,0.55,0.195,1.6645,0.727,0.36,0.445,10.549562232456005,11
2522,1.0,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7.138487508072669,7
2527,1.0,0.62,0.49,0.155,1.1,0.505,0.2475,0.31,9.191614974958888,9
2532,1.0,0.625,0.515,0.16,1.264,0.5715,0.326,0.321,9.179179767766229,9
2544,1.0,0.27,0.19,0.06,0.099,0.0445,0.017,0.03,4.896883819199355,5
2549,1.0,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,9.011598786315002,9
2550,1.0,0.555,0.42,0.11,0.931,0.4445,0.171,0.225,7.77394522201566,8
2556,1.0,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925,8.984074164704717,9
2565,1.0,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,9.160470557136671,9
2567,1.0,0.615,0.495,0.155,1.0805,0.52,0.19,0.32,9.276527177823702,9
2572,1.0,0.315,0.21,0.06,0.125,0.06,0.0375,0.035,5.069943577262424,5
2587,1.0,0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055,10.870051541568115,11
2595,1.0,0.515,0.43,0.14,0.8340000000000001,0.3670000000000001,0.2,0.23,8.362330474237414,8
2596,1.0,0.625,0.525,0.195,1.352,0.4505,0.2445,0.53,13.220185114417266,13
2597,1.0,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,8.101417015356173,8
2600,1.0,0.52,0.465,0.15,0.9505,0.456,0.199,0.255,8.42540979113721,8
2606,1.0,0.405,0.305,0.1,0.271,0.0965,0.061,0.091,6.9255873794784355,7
2615,1.0,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,7.863589231066036,8
2619,1.0,0.72,0.56,0.18,1.5865,0.691,0.375,0.4425,10.643862286121688,11
2622,1.0,0.71,0.56,0.175,1.724,0.5660000000000001,0.4575,0.4625,12.507512716498137,13
2647,1.0,0.62,0.45,0.135,0.924,0.358,0.2265,0.2965,9.64939908286204,10
2656,1.0,0.46,0.365,0.11,0.4495,0.1755,0.102,0.15,7.824597329516465,8
2660,1.0,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175,7.864493318579429,8
2662,1.0,0.375,0.285,0.09,0.2545,0.119,0.0595,0.0675,6.106748928006986,6
2663,1.0,0.55,0.43,0.15,0.84,0.395,0.195,0.223,8.126035661627917,8
2668,1.0,0.655,0.51,0.175,1.415,0.5885,0.3725,0.364,9.853844351997136,10
2670,1.0,0.485,0.385,0.105,0.556,0.29600000000000004,0.104,0.133,6.943099670140769,7
2672,1.0,0.48,0.38,0.12,0.608,0.2705,0.1405,0.185,7.744336427908106,8
2673,1.0,0.47,0.36,0.1,0.4705,0.1635,0.08900000000000001,0.1385,7.9378980894296385,8
2680,1.0,0.64,0.51,0.17,1.3715,0.5670000000000001,0.307,0.409,10.486236731375149,10
2681,1.0,0.565,0.44,0.135,0.768,0.3305,0.1385,0.2475,9.057454818748205,9
2697,1.0,0.365,0.27,0.085,0.1875,0.081,0.042,0.058,6.067290140516328,6
2712,1.0,0.525,0.4,0.11,0.6275,0.3015,0.126,0.18,7.719541689049617,8
2723,1.0,0.61,0.49,0.16,1.146,0.597,0.246,0.265,7.954193791179305,8
2724,1.0,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.21600000000000005,8.320864238896318,8
2726,1.0,0.545,0.375,0.12,0.5429999999999999,0.2375,0.1155,0.1725,7.9157119366238184,8
2730,1.0,0.575,0.45,0.125,0.78,0.3275,0.188,0.235,8.929397266631698,9
2737,1.0,0.415,0.32,0.11,0.3735,0.175,0.0755,0.109,6.74024329315205,7
2749,1.0,0.72,0.575,0.195,2.1505,1.0745,0.382,0.585,9.861775843554831,10
2751,1.0,0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15,8.053348438130286,8
2759,1.0,0.575,0.475,0.145,0.857,0.3665,0.173,0.269,9.471223416475308,9
2766,1.0,0.575,0.445,0.14,0.941,0.3845,0.252,0.285,9.11008882770491,9
2767,1.0,0.44,0.34,0.1,0.379,0.1725,0.0815,0.101,6.912117119250813,7
2770,1.0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.34700000000000003,9.811346605446557,10
2774,1.0,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,3.9116862799024537,4
2779,1.0,0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295,8.8521051103037,9
2781,1.0,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,8.019702985018636,8
2782,1.0,0.525,0.435,0.155,1.065,0.486,0.233,0.285,8.391584016314244,8
2784,1.0,0.625,0.49,0.175,1.3325,0.5705,0.271,0.405,10.175833323534672,10
2789,1.0,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,9.094924363306282,9
2798,1.0,0.55,0.425,0.14,0.952,0.4895,0.1945,0.2185,7.362150492015139,7
2808,1.0,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,9.271675554937923,9
2812,1.0,0.445,0.345,0.105,0.409,0.1675,0.1015,0.117,7.231223848396815,7
2813,1.0,0.625,0.485,0.15,1.044,0.438,0.2865,0.278,9.27172223511015,9
2821,1.0,0.63,0.5,0.175,1.1105,0.467,0.268,0.329,9.963515851505669,10
2846,1.0,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,8.016789325515948,8
2847,1.0,0.57,0.445,0.15,0.9875,0.504,0.207,0.249,7.821335455209837,8
2849,1.0,0.63,0.47,0.155,1.1325,0.589,0.211,0.287,8.11036017447726,8
2858,1.0,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4.107966122700474,4
2859,1.0,0.44,0.34,0.12,0.4995,0.2965,0.0945,0.1185,6.140618527712904,6
2862,1.0,0.37,0.275,0.08,0.2325,0.093,0.056,0.07200000000000001,6.2141408588945515,6
2866,1.0,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225,9.287565513072778,9
2871,1.0,0.505,0.425,0.125,0.6115,0.245,0.1375,0.2,8.718675433993747,9
2872,1.0,0.485,0.365,0.105,0.5205,0.195,0.123,0.182,8.09449549709678,8
2873,1.0,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,10.558436595535973,11
2878,1.0,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.16699999999999998,8.072874300934812,8
2880,1.0,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775,6.2472944437464735,6
2886,1.0,0.535,0.415,0.17,0.879,0.295,0.1965,0.285,9.867609406734793,10
2891,1.0,0.545,0.43,0.14,0.687,0.2615,0.1405,0.25,9.420767315506392,9
2896,1.0,0.53,0.42,0.14,0.627,0.2905,0.1165,0.183,8.251692927759967,8
2898,1.0,0.7,0.525,0.19,1.6015,0.7070000000000001,0.365,0.43,10.107462299236683,10
2899,1.0,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035,8.857782388012168,9
2902,1.0,0.595,0.48,0.14,0.9125,0.4095,0.1825,0.289,9.388949841151497,9
2904,1.0,0.635,0.5,0.18,1.2565,0.539,0.292,0.35,9.843864765405025,10
2918,1.0,0.52,0.425,0.125,0.79,0.3720000000000001,0.205,0.19,7.669242015759117,8
2919,1.0,0.47,0.38,0.145,0.5865,0.2385,0.14400000000000002,0.185,8.106785015872548,8
2920,1.0,0.58,0.45,0.15,0.92,0.393,0.212,0.2895,9.214330747856305,9
2922,1.0,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375,9.288722866475503,9
2926,1.0,0.465,0.37,0.1,0.5055,0.234,0.11,0.14,7.280227212780002,7
2927,1.0,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,9.824697642061487,10
2929,1.0,0.47,0.355,0.125,0.499,0.21,0.0985,0.155,7.662799249379656,8
2935,1.0,0.46,0.35,0.11,0.4675,0.2125,0.099,0.1375,7.22321176577085,7
2936,1.0,0.64,0.575,0.175,1.4585,0.625,0.266,0.4395,11.265215613771085,11
2937,1.0,0.545,0.43,0.13,0.7595,0.358,0.153,0.2055,8.14608527261617,8
2948,1.0,0.53,0.43,0.16,0.7245,0.321,0.1275,0.24,8.910164586700121,9
2950,1.0,0.41,0.335,0.105,0.3305,0.1405,0.064,0.105,7.099393849230172,7
2951,1.0,0.335,0.26,0.085,0.192,0.097,0.03,0.054000000000000006,5.757122179123929,6
2959,1.0,0.6,0.47,0.15,0.922,0.363,0.194,0.305,10.01063871842965,10
2960,1.0,0.535,0.41,0.12,0.6835,0.3125,0.1655,0.159,7.67223634782424,8
2965,1.0,0.68,0.545,0.185,1.672,0.7075,0.364,0.48,10.954359059041611,11
2973,1.0,0.37,0.275,0.085,0.2045,0.096,0.056,0.08,6.144261015844667,6
2979,1.0,0.435,0.325,0.1,0.366,0.174,0.0725,0.109,6.774783608982719,7
2989,1.0,0.43,0.33,0.1,0.449,0.254,0.0825,0.097,6.094311165681903,6
2998,1.0,0.33,0.245,0.065,0.1445,0.058,0.032,0.0505,5.729037560858685,6
3002,1.0,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,10.481040123519449,10
3003,1.0,0.575,0.465,0.14,0.958,0.442,0.1815,0.2705,8.86764654963961,9
